timestamp,X,Y,Z,timestamp2,esito_positivo
1469104666,1766,1788,1766,1469105696,2
1469104698,1788,1766,1788,1469104732,2
1469104698,1788,1766,1788,1469104737,2
1469104698,1788,1766,1788,1469104746,2
1469104698,1788,1766,1788,1469104751,2
1469104699,1788,1766,1788,1469104732,2
1469104699,1788,1766,1788,1469104737,2
1469104699,1788,1766,1788,1469104746,2
1469104699,1788,1766,1788,1469104751,2
1469104700,1788,1766,1788,1469104732,2
1469104700,1788,1766,1788,1469104737,2
1469104700,1788,1766,1788,1469104746,2
1469104700,1788,1766,1788,1469104751,2
1469104705,1788,1766,1788,1469104732,2
1469104705,1788,1766,1788,1469104737,2
1469104705,1788,1766,1788,1469104746,2
1469104705,1788,1766,1788,1469104751,2
1469104706,1788,1766,1788,1469104732,2
1469104706,1788,1766,1788,1469104737,2
1469104706,1788,1766,1788,1469104746,2
1469104706,1788,1766,1788,1469104751,2
1469104707,1788,1766,1788,1469104732,2
1469104707,1788,1766,1788,1469104737,2
1469104707,1788,1766,1788,1469104746,2
1469104707,1788,1766,1788,1469104751,2
1469104732,1766,1788,1766,1469104738,2
1469104732,1766,1788,1766,1469104740,2
1469104732,1766,1788,1766,1469104740,2
1469104732,1766,1788,1766,1469105691,2
1469104732,1766,1788,1766,1469105694,2
1469104732,1766,1788,1766,1469105696,2
1469104737,1766,1788,1766,1469104738,2
1469104737,1766,1788,1766,1469104740,2
1469104737,1766,1788,1766,1469104740,2
1469104737,1766,1788,1766,1469105691,2
1469104737,1766,1788,1766,1469105694,2
1469104737,1766,1788,1766,1469105696,2
1469104738,1788,1766,1788,1469104746,2
1469104738,1788,1766,1788,1469104751,2
1469104740,1788,1766,1788,1469104746,2
1469104740,1788,1766,1788,1469104751,2
1469104740,1788,1766,1788,1469104746,2
1469104740,1788,1766,1788,1469104751,2
1469104746,1766,1788,1766,1469105691,2
1469104746,1766,1788,1766,1469105694,2
1469104746,1766,1788,1766,1469105696,2
1469104751,1766,1788,1766,1469105691,2
1469104751,1766,1788,1766,1469105694,2
1469104751,1766,1788,1766,1469105696,2
1469115999,1832,1766,1832,1469116303,2
1469115999,1832,1766,1832,1469116387,2
1469129651,1766,1773,1766,1469130663,2
1469129651,1766,1773,1766,1469130663,2
1469129651,1766,1773,1766,1469130720,2
1469129651,1766,1773,1766,1469130721,2
1469129652,1766,1773,1766,1469130663,2
1469129652,1766,1773,1766,1469130663,2
1469129652,1766,1773,1766,1469130720,2
1469129652,1766,1773,1766,1469130721,2
1469191542,1935,2038,1935,1469191571,2
1469214235,2040,1935,2040,1469214555,2
1469224061,2038,1935,2038,1469224209,2
1469224209,1935,2038,1935,1469224760,2
1469309202,1789,1766,1788,1469310197,1
1469309202,1789,1766,1788,1469310199,1
1469309204,1789,1766,1788,1469310197,2
1469309204,1789,1766,1788,1469310199,2
1469309204,1789,1766,1788,1469310197,2
1469309204,1789,1766,1788,1469310199,2
1469310197,1766,1788,1766,1469310480,2
1469310197,1766,1788,1766,1469310482,2
1469310197,1766,1788,1766,1469310483,2
1469310199,1766,1788,1766,1469310480,2
1469310199,1766,1788,1766,1469310482,2
1469310199,1766,1788,1766,1469310483,2
1469398181,1840,1766,1840,1469398981,2
1469620310,1935,2018,1935,1469620853,2
1469820361,1935,2038,1935,1469821599,2
1469821599,2038,1935,2038,1469821655,2
1470062830,1766,1843,1766,1470063744,2
1470062830,1766,1843,1766,1470063746,2
1470062830,1766,1843,1766,1470063746,2
1470062831,1766,1843,1766,1470063744,2
1470062831,1766,1843,1766,1470063746,2
1470062831,1766,1843,1766,1470063746,2
1470088915,1935,2039,1935,1470088995,2
1470088915,1935,2039,1935,1470088996,2
1470088915,1935,2039,1935,1470088996,2
1470088915,1935,2039,1935,1470089147,2
1470088915,1935,2039,1935,1470089149,2
1470088915,1935,2039,1935,1470089149,2
1470088919,1935,2039,1935,1470088995,2
1470088919,1935,2039,1935,1470088996,2
1470088919,1935,2039,1935,1470088996,2
1470088919,1935,2039,1935,1470089147,2
1470088919,1935,2039,1935,1470089149,2
1470088919,1935,2039,1935,1470089149,2
1470088995,2039,1935,2039,1470089029,2
1470088995,2039,1935,2039,1470089031,2
1470088996,2039,1935,2039,1470089029,2
1470088996,2039,1935,2039,1470089031,2
1470088996,2039,1935,2039,1470089029,2
1470088996,2039,1935,2039,1470089031,2
1470089029,1935,2039,1935,1470089147,2
1470089029,1935,2039,1935,1470089149,2
1470089029,1935,2039,1935,1470089149,2
1470089031,1935,2039,1935,1470089147,2
1470089031,1935,2039,1935,1470089149,2
1470089031,1935,2039,1935,1470089149,2
1470145078,1768,1766,1810,1470145777,2
1470145078,1768,1766,1810,1470145812,2
1470145078,1768,1766,1810,1470145822,2
1470145078,1768,1766,1810,1470145920,2
1470145080,1768,1766,1810,1470145777,2
1470145080,1768,1766,1810,1470145812,2
1470145080,1768,1766,1810,1470145822,2
1470145080,1768,1766,1810,1470145920,2
1470145080,1768,1766,1810,1470145777,2
1470145080,1768,1766,1810,1470145812,2
1470145080,1768,1766,1810,1470145822,2
1470145080,1768,1766,1810,1470145920,2
1470145777,1766,1810,1766,1470146489,2
1470145777,1766,1810,1766,1470146490,2
1470145777,1766,1810,1766,1470146513,2
1470145777,1766,1810,1766,1470146514,2
1470145777,1766,1810,1766,1470146515,2
1470145777,1766,1810,1766,1470146516,2
1470145777,1766,1810,1766,1470146517,2
1470145777,1766,1810,1766,1470146518,2
1470145812,1766,1810,1766,1470146489,2
1470145812,1766,1810,1766,1470146490,2
1470145812,1766,1810,1766,1470146513,2
1470145812,1766,1810,1766,1470146514,2
1470145812,1766,1810,1766,1470146515,2
1470145812,1766,1810,1766,1470146516,2
1470145812,1766,1810,1766,1470146517,2
1470145812,1766,1810,1766,1470146518,2
1470145822,1766,1810,1766,1470146489,2
1470145822,1766,1810,1766,1470146490,2
1470145822,1766,1810,1766,1470146513,2
1470145822,1766,1810,1766,1470146514,2
1470145822,1766,1810,1766,1470146515,2
1470145822,1766,1810,1766,1470146516,2
1470145822,1766,1810,1766,1470146517,2
1470145822,1766,1810,1766,1470146518,2
1470145920,1766,1810,1766,1470146489,2
1470145920,1766,1810,1766,1470146490,2
1470145920,1766,1810,1766,1470146513,2
1470145920,1766,1810,1766,1470146514,2
1470145920,1766,1810,1766,1470146515,2
1470145920,1766,1810,1766,1470146516,2
1470145920,1766,1810,1766,1470146517,2
1470145920,1766,1810,1766,1470146518,2
1470169277,1773,1766,1773,1470170933,2
1470169277,1773,1766,1773,1470170934,2
1470169277,1773,1766,1773,1470170933,2
1470169277,1773,1766,1773,1470170934,2
1470169863,1773,1766,1773,1470170933,2
1470169863,1773,1766,1773,1470170934,2
1470169863,1773,1766,1773,1470170933,2
1470169863,1773,1766,1773,1470170934,2
1470170933,1766,1773,1766,1470171749,2
1470170933,1766,1773,1766,1470171749,2
1470170934,1766,1773,1766,1470171749,2
1470170934,1766,1773,1766,1470171749,2
1470218623,2038,1935,2038,1470220202,2
1470223404,2038,1935,2038,1470223539,2
1470223539,1935,2038,1935,1470223644,2
1470228282,1810,1766,1810,1470228357,2
1470228282,1810,1766,1810,1470228409,2
1470228282,1810,1766,1810,1470228411,2
1470228283,1810,1766,1810,1470228357,2
1470228283,1810,1766,1810,1470228409,2
1470228283,1810,1766,1810,1470228411,2
1470228283,1810,1766,1810,1470228357,2
1470228283,1810,1766,1810,1470228409,2
1470228283,1810,1766,1810,1470228411,2
1470257302,2014,1935,2014,1470257469,2
1470258618,1765,1766,1765,1470258668,2
1470258620,1765,1766,1765,1470258668,2
1470258668,1766,1765,1766,1470258793,2
1470258668,1766,1765,1766,1470258794,2
1470311225,1766,1810,1766,1470311374,2
1470311225,1766,1810,1766,1470311395,2
1470311263,1766,1810,1766,1470311374,2
1470311263,1766,1810,1766,1470311395,2
1470311374,1810,1766,1810,1470311425,2
1470311374,1810,1766,1810,1470311429,2
1470311374,1810,1766,1810,1470311441,2
1470311374,1810,1766,1810,1470311445,2
1470311395,1810,1766,1810,1470311425,2
1470311395,1810,1766,1810,1470311429,2
1470311395,1810,1766,1810,1470311441,2
1470311395,1810,1766,1810,1470311445,2
1470338591,1931,1791,1931,1470338658,2
1470338591,1931,1791,1931,1470338660,2
1470338591,1931,1791,1931,1470338721,2
1470338591,1931,1791,1931,1470338723,2
1470338593,1931,1791,1931,1470338658,2
1470338593,1931,1791,1931,1470338660,2
1470338593,1931,1791,1931,1470338721,2
1470338593,1931,1791,1931,1470338723,2
1470338658,1791,1931,1791,1470338685,2
1470338658,1791,1931,1791,1470338686,2
1470338660,1791,1931,1791,1470338685,2
1470338660,1791,1931,1791,1470338686,2
1470338685,1931,1791,1931,1470338721,2
1470338685,1931,1791,1931,1470338723,2
1470338686,1931,1791,1931,1470338721,2
1470338686,1931,1791,1931,1470338723,2
1470352226,1822,1766,1822,1470352985,2
1470352226,1822,1766,1822,1470352985,2
1470352226,1822,1766,1838,1470353038,2
1470352226,1822,1766,1838,1470353038,2
1470352226,1822,1766,1822,1470352985,2
1470352226,1822,1766,1822,1470352985,2
1470352226,1822,1766,1838,1470353038,2
1470352226,1822,1766,1838,1470353038,2
1470352569,1822,1766,1822,1470352985,2
1470352569,1822,1766,1822,1470352985,2
1470352569,1822,1766,1838,1470353038,2
1470352569,1822,1766,1838,1470353038,2
1470352569,1822,1766,1822,1470352985,2
1470352569,1822,1766,1822,1470352985,2
1470352569,1822,1766,1838,1470353038,2
1470352569,1822,1766,1838,1470353038,2
1470352569,1822,1766,1822,1470352985,2
1470352569,1822,1766,1822,1470352985,2
1470352569,1822,1766,1838,1470353038,2
1470352569,1822,1766,1838,1470353038,2
1470352985,1766,1822,1766,1470353805,2
1470352985,1766,1822,1766,1470353805,2
1470352985,1766,1822,1766,1470353805,2
1470352985,1766,1822,1766,1470353805,2
1470352985,1766,1822,1766,1470353805,2
1470352985,1766,1822,1766,1470353805,2
1470359327,1931,1931,1931,1470359328,2
1470514190,1773,1766,1773,1470514671,2
1470514190,1773,1766,1773,1470514672,2
1470514190,1773,1766,1773,1470514671,2
1470514190,1773,1766,1773,1470514672,2
1470514671,1766,1773,1766,1470515339,2
1470514671,1766,1773,1766,1470515339,2
1470514671,1766,1773,1766,1470515472,2
1470514671,1766,1773,1766,1470515472,2
1470514672,1766,1773,1766,1470515339,2
1470514672,1766,1773,1766,1470515339,2
1470514672,1766,1773,1766,1470515472,2
1470514672,1766,1773,1766,1470515472,2
1470515339,1773,1766,1773,1470516519,2
1470515339,1773,1766,1773,1470516520,2
1470515339,1773,1766,1773,1470516519,2
1470515339,1773,1766,1773,1470516520,2
1470515472,1773,1766,1773,1470516519,2
1470515472,1773,1766,1773,1470516520,2
1470515472,1773,1766,1773,1470516519,2
1470515472,1773,1766,1773,1470516520,2
1470569919,1773,1766,1773,1470569976,2
1470569920,1773,1766,1773,1470569976,2
1470569976,1766,1773,1766,1470570061,2
1470569976,1766,1773,1766,1470570061,2
1470569976,1766,1773,1766,1470570963,2
1470569976,1766,1773,1766,1470570964,2
1470574374,1773,1766,1849,1470574542,2
1470574374,1773,1766,1849,1470574542,2
1470578901,1773,1766,1773,1470579122,2
1470578901,1773,1766,1773,1470579139,2
1470578901,1773,1766,1773,1470579139,2
1470578901,1773,1766,1773,1470579122,2
1470578901,1773,1766,1773,1470579139,2
1470578901,1773,1766,1773,1470579139,2
1470629463,1935,2050,1935,1470630545,2
1470629463,1935,2050,1935,1470630545,2
1470629463,1935,2050,1935,1470630960,2
1470629463,1935,2050,1935,1470630963,2
1470629464,1935,2050,1935,1470630545,2
1470629464,1935,2050,1935,1470630545,2
1470629464,1935,2050,1935,1470630960,2
1470629464,1935,2050,1935,1470630963,2
1470629673,1935,2050,1935,1470630545,2
1470629673,1935,2050,1935,1470630545,2
1470629673,1935,2050,1935,1470630960,2
1470629673,1935,2050,1935,1470630963,2
1470629674,1935,2050,1935,1470630545,2
1470629674,1935,2050,1935,1470630545,2
1470629674,1935,2050,1935,1470630960,2
1470629674,1935,2050,1935,1470630963,2
1470630231,1935,2050,1935,1470630545,2
1470630231,1935,2050,1935,1470630545,2
1470630231,1935,2050,1935,1470630960,2
1470630231,1935,2050,1935,1470630963,2
1470630231,1935,2050,1935,1470631853,2
1470630231,1935,2050,1935,1470631855,2
1470630232,1935,2050,1935,1470630545,2
1470630232,1935,2050,1935,1470630545,2
1470630232,1935,2050,1935,1470630960,2
1470630232,1935,2050,1935,1470630963,2
1470630232,1935,2050,1935,1470631853,2
1470630232,1935,2050,1935,1470631855,2
1470630545,2050,1935,2050,1470630769,2
1470630545,2050,1935,2050,1470630772,2
1470630545,2050,1935,2050,1470631384,2
1470630545,2050,1935,2050,1470631384,2
1470630545,2050,1935,2050,1470630769,2
1470630545,2050,1935,2050,1470630772,2
1470630545,2050,1935,2050,1470631384,2
1470630545,2050,1935,2050,1470631384,2
1470630769,1935,2050,1935,1470630960,2
1470630769,1935,2050,1935,1470630963,2
1470630769,1935,2050,1935,1470631853,2
1470630769,1935,2050,1935,1470631855,2
1470630772,1935,2050,1935,1470630960,2
1470630772,1935,2050,1935,1470630963,2
1470630772,1935,2050,1935,1470631853,2
1470630772,1935,2050,1935,1470631855,2
1470630960,2050,1935,2050,1470631384,2
1470630960,2050,1935,2050,1470631384,2
1470630963,2050,1935,2050,1470631384,2
1470630963,2050,1935,2050,1470631384,2
1470631384,1935,2050,1935,1470631853,2
1470631384,1935,2050,1935,1470631855,2
1470631384,1935,2050,1935,1470631853,2
1470631384,1935,2050,1935,1470631855,2
1470741334,1931,1838,1931,1470741769,2
1470741334,1931,1838,1931,1470741774,2
1470741339,1931,1838,1931,1470741769,2
1470741339,1931,1838,1931,1470741774,2
1470750681,1838,1931,1838,1470750715,1
1470750681,1838,1931,1838,1470750715,1
1470750681,1838,1931,1838,1470751088,1
1470750681,1838,1931,1838,1470751090,1
1470750715,1931,1838,1931,1470750740,2
1470750715,1931,1838,1931,1470750747,2
1470750715,1931,1838,1931,1470751132,2
1470750715,1931,1838,1931,1470751137,2
1470750715,1931,1838,1931,1470750740,2
1470750715,1931,1838,1931,1470750747,2
1470750715,1931,1838,1931,1470751132,2
1470750715,1931,1838,1931,1470751137,2
1470750740,1838,1931,1838,1470751088,2
1470750740,1838,1931,1838,1470751090,2
1470750747,1838,1931,1838,1470751088,2
1470750747,1838,1931,1838,1470751090,2
1470751088,1931,1838,1931,1470751132,2
1470751088,1931,1838,1931,1470751137,2
1470751090,1931,1838,1931,1470751132,2
1470751090,1931,1838,1931,1470751137,2
1470833700,1831,1931,1831,1470833729,2
1470842458,1931,1831,1931,1470843166,2
1470842486,1931,1831,1931,1470843166,2
1470843166,1831,1931,1831,1470844424,2
1470843166,1831,1931,1831,1470844424,2
1470844424,1931,1831,1931,1470844547,2
1470844424,1931,1831,1931,1470844547,2
1470933453,1791,1931,1791,1470934234,2
1470933453,1791,1931,1791,1470934245,2
1470933453,1791,1931,1791,1470935044,2
1470933453,1791,1931,1791,1470935045,2
1470933457,1791,1931,1791,1470934234,2
1470933457,1791,1931,1791,1470934245,2
1470933457,1791,1931,1791,1470935044,2
1470933457,1791,1931,1791,1470935045,2
1470940647,2038,1935,2038,1470940783,2
1471035416,1931,1842,1931,1471036529,2
1471036451,1931,1842,1931,1471036529,2
1471036529,1842,1931,1842,1471036556,2
1471038729,1931,1842,1931,1471038863,2
1471038729,1931,1842,1931,1471038928,2
1471038729,1931,1842,1931,1471039318,2
1471038729,1931,1842,1931,1471039323,2
1471038863,1842,1931,1842,1471038877,2
1471038863,1842,1931,1842,1471038901,2
1471038863,1842,1931,1842,1471038928,2
1471038877,1931,1842,1931,1471038928,2
1471038877,1931,1842,1931,1471039318,2
1471038877,1931,1842,1931,1471039323,2
1471038901,1931,1842,1931,1471038928,2
1471038901,1931,1842,1931,1471039318,2
1471038901,1931,1842,1931,1471039323,2
1471038928,1842,1931,1842,1471038928,2
1471038928,1931,1842,1931,1471039318,2
1471038928,1931,1842,1931,1471039323,2
1471110676,1766,1765,1766,1471110801,2
1471110676,1766,1765,1766,1471110802,2
1471110676,1766,1765,1766,1471110900,2
1471110676,1766,1765,1766,1471110901,2
1471110676,1766,1765,1766,1471110902,2
1471110676,1766,1765,1766,1471110977,2
1471110676,1766,1765,1766,1471110978,2
1471110676,1766,1765,1766,1471110978,2
1471110676,1766,1765,1766,1471111086,2
1471110676,1766,1765,1766,1471111087,2
1471110676,1766,1765,1766,1471111099,2
1471110676,1766,1765,1766,1471111252,2
1471110676,1766,1765,1766,1471111252,2
1471110680,1766,1765,1766,1471110801,2
1471110680,1766,1765,1766,1471110802,2
1471110680,1766,1765,1766,1471110900,2
1471110680,1766,1765,1766,1471110901,2
1471110680,1766,1765,1766,1471110902,2
1471110680,1766,1765,1766,1471110977,2
1471110680,1766,1765,1766,1471110978,2
1471110680,1766,1765,1766,1471110978,2
1471110680,1766,1765,1766,1471111086,2
1471110680,1766,1765,1766,1471111087,2
1471110680,1766,1765,1766,1471111099,2
1471110680,1766,1765,1766,1471111252,2
1471110680,1766,1765,1766,1471111252,2
1471110801,1765,1766,1765,1471110807,2
1471110801,1765,1766,1765,1471110828,2
1471110801,1765,1766,1765,1471110833,2
1471110801,1765,1766,1765,1471110840,2
1471110801,1765,1766,1765,1471110844,2
1471110801,1765,1766,1765,1471110906,2
1471110801,1765,1766,1765,1471110926,2
1471110801,1765,1766,1765,1471110931,2
1471110801,1765,1766,1765,1471110982,2
1471110801,1765,1766,1765,1471111002,2
1471110801,1765,1766,1765,1471111007,2
1471110801,1765,1766,1765,1471111069,2
1471110801,1765,1766,1765,1471111073,2
1471110801,1765,1766,1765,1471111103,2
1471110801,1765,1766,1765,1471111232,2
1471110801,1765,1766,1765,1471111237,2
1471110801,1765,1766,1765,1471111289,2
1471110801,1765,1766,1765,1471111299,2
1471110801,1765,1766,1765,1471111299,2
1471110801,1765,1766,1765,1471111300,2
1471110802,1765,1766,1765,1471110807,2
1471110802,1765,1766,1765,1471110828,2
1471110802,1765,1766,1765,1471110833,2
1471110802,1765,1766,1765,1471110840,2
1471110802,1765,1766,1765,1471110844,2
1471110802,1765,1766,1765,1471110906,2
1471110802,1765,1766,1765,1471110926,2
1471110802,1765,1766,1765,1471110931,2
1471110802,1765,1766,1765,1471110982,2
1471110802,1765,1766,1765,1471111002,2
1471110802,1765,1766,1765,1471111007,2
1471110802,1765,1766,1765,1471111069,2
1471110802,1765,1766,1765,1471111073,2
1471110802,1765,1766,1765,1471111103,2
1471110802,1765,1766,1765,1471111232,2
1471110802,1765,1766,1765,1471111237,2
1471110802,1765,1766,1765,1471111289,2
1471110802,1765,1766,1765,1471111299,2
1471110802,1765,1766,1765,1471111299,2
1471110802,1765,1766,1765,1471111300,2
1471110807,1766,1765,1766,1471110900,2
1471110807,1766,1765,1766,1471110901,2
1471110807,1766,1765,1766,1471110902,2
1471110807,1766,1765,1766,1471110977,2
1471110807,1766,1765,1766,1471110978,2
1471110807,1766,1765,1766,1471110978,2
1471110807,1766,1765,1766,1471111086,2
1471110807,1766,1765,1766,1471111087,2
1471110807,1766,1765,1766,1471111099,2
1471110807,1766,1765,1766,1471111252,2
1471110807,1766,1765,1766,1471111252,2
1471110828,1766,1765,1766,1471110900,2
1471110828,1766,1765,1766,1471110901,2
1471110828,1766,1765,1766,1471110902,2
1471110828,1766,1765,1766,1471110977,2
1471110828,1766,1765,1766,1471110978,2
1471110828,1766,1765,1766,1471110978,2
1471110828,1766,1765,1766,1471111086,2
1471110828,1766,1765,1766,1471111087,2
1471110828,1766,1765,1766,1471111099,2
1471110828,1766,1765,1766,1471111252,2
1471110828,1766,1765,1766,1471111252,2
1471110833,1766,1765,1766,1471110900,2
1471110833,1766,1765,1766,1471110901,2
1471110833,1766,1765,1766,1471110902,2
1471110833,1766,1765,1766,1471110977,2
1471110833,1766,1765,1766,1471110978,2
1471110833,1766,1765,1766,1471110978,2
1471110833,1766,1765,1766,1471111086,2
1471110833,1766,1765,1766,1471111087,2
1471110833,1766,1765,1766,1471111099,2
1471110833,1766,1765,1766,1471111252,2
1471110833,1766,1765,1766,1471111252,2
1471110840,1766,1765,1766,1471110900,2
1471110840,1766,1765,1766,1471110901,2
1471110840,1766,1765,1766,1471110902,2
1471110840,1766,1765,1766,1471110977,2
1471110840,1766,1765,1766,1471110978,2
1471110840,1766,1765,1766,1471110978,2
1471110840,1766,1765,1766,1471111086,2
1471110840,1766,1765,1766,1471111087,2
1471110840,1766,1765,1766,1471111099,2
1471110840,1766,1765,1766,1471111252,2
1471110840,1766,1765,1766,1471111252,2
1471110844,1766,1765,1766,1471110900,2
1471110844,1766,1765,1766,1471110901,2
1471110844,1766,1765,1766,1471110902,2
1471110844,1766,1765,1766,1471110977,2
1471110844,1766,1765,1766,1471110978,2
1471110844,1766,1765,1766,1471110978,2
1471110844,1766,1765,1766,1471111086,2
1471110844,1766,1765,1766,1471111087,2
1471110844,1766,1765,1766,1471111099,2
1471110844,1766,1765,1766,1471111252,2
1471110844,1766,1765,1766,1471111252,2
1471110900,1765,1766,1765,1471110906,2
1471110900,1765,1766,1765,1471110926,2
1471110900,1765,1766,1765,1471110931,2
1471110900,1765,1766,1765,1471110982,2
1471110900,1765,1766,1765,1471111002,2
1471110900,1765,1766,1765,1471111007,2
1471110900,1765,1766,1765,1471111069,2
1471110900,1765,1766,1765,1471111073,2
1471110900,1765,1766,1765,1471111103,2
1471110900,1765,1766,1765,1471111232,2
1471110900,1765,1766,1765,1471111237,2
1471110900,1765,1766,1765,1471111289,2
1471110900,1765,1766,1765,1471111299,2
1471110900,1765,1766,1765,1471111299,2
1471110900,1765,1766,1765,1471111300,2
1471110901,1765,1766,1765,1471110906,2
1471110901,1765,1766,1765,1471110926,2
1471110901,1765,1766,1765,1471110931,2
1471110901,1765,1766,1765,1471110982,2
1471110901,1765,1766,1765,1471111002,2
1471110901,1765,1766,1765,1471111007,2
1471110901,1765,1766,1765,1471111069,2
1471110901,1765,1766,1765,1471111073,2
1471110901,1765,1766,1765,1471111103,2
1471110901,1765,1766,1765,1471111232,2
1471110901,1765,1766,1765,1471111237,2
1471110901,1765,1766,1765,1471111289,2
1471110901,1765,1766,1765,1471111299,2
1471110901,1765,1766,1765,1471111299,2
1471110901,1765,1766,1765,1471111300,2
1471110902,1765,1766,1765,1471110906,2
1471110902,1765,1766,1765,1471110926,2
1471110902,1765,1766,1765,1471110931,2
1471110902,1765,1766,1765,1471110982,2
1471110902,1765,1766,1765,1471111002,2
1471110902,1765,1766,1765,1471111007,2
1471110902,1765,1766,1765,1471111069,2
1471110902,1765,1766,1765,1471111073,2
1471110902,1765,1766,1765,1471111103,2
1471110902,1765,1766,1765,1471111232,2
1471110902,1765,1766,1765,1471111237,2
1471110902,1765,1766,1765,1471111289,2
1471110902,1765,1766,1765,1471111299,2
1471110902,1765,1766,1765,1471111299,2
1471110902,1765,1766,1765,1471111300,2
1471110906,1766,1765,1766,1471110977,2
1471110906,1766,1765,1766,1471110978,2
1471110906,1766,1765,1766,1471110978,2
1471110906,1766,1765,1766,1471111086,2
1471110906,1766,1765,1766,1471111087,2
1471110906,1766,1765,1766,1471111099,2
1471110906,1766,1765,1766,1471111252,2
1471110906,1766,1765,1766,1471111252,2
1471110926,1766,1765,1766,1471110977,2
1471110926,1766,1765,1766,1471110978,2
1471110926,1766,1765,1766,1471110978,2
1471110926,1766,1765,1766,1471111086,2
1471110926,1766,1765,1766,1471111087,2
1471110926,1766,1765,1766,1471111099,2
1471110926,1766,1765,1766,1471111252,2
1471110926,1766,1765,1766,1471111252,2
1471110931,1766,1765,1766,1471110977,2
1471110931,1766,1765,1766,1471110978,2
1471110931,1766,1765,1766,1471110978,2
1471110931,1766,1765,1766,1471111086,2
1471110931,1766,1765,1766,1471111087,2
1471110931,1766,1765,1766,1471111099,2
1471110931,1766,1765,1766,1471111252,2
1471110931,1766,1765,1766,1471111252,2
1471110977,1765,1766,1765,1471110982,2
1471110977,1765,1766,1765,1471111002,2
1471110977,1765,1766,1765,1471111007,2
1471110977,1765,1766,1765,1471111069,2
1471110977,1765,1766,1765,1471111073,2
1471110977,1765,1766,1765,1471111103,2
1471110977,1765,1766,1765,1471111232,2
1471110977,1765,1766,1765,1471111237,2
1471110977,1765,1766,1765,1471111289,2
1471110977,1765,1766,1765,1471111299,2
1471110977,1765,1766,1765,1471111299,2
1471110977,1765,1766,1765,1471111300,2
1471110978,1765,1766,1765,1471110982,2
1471110978,1765,1766,1765,1471111002,2
1471110978,1765,1766,1765,1471111007,2
1471110978,1765,1766,1765,1471111069,2
1471110978,1765,1766,1765,1471111073,2
1471110978,1765,1766,1765,1471111103,2
1471110978,1765,1766,1765,1471111232,2
1471110978,1765,1766,1765,1471111237,2
1471110978,1765,1766,1765,1471111289,2
1471110978,1765,1766,1765,1471111299,2
1471110978,1765,1766,1765,1471111299,2
1471110978,1765,1766,1765,1471111300,2
1471110978,1765,1766,1765,1471110982,2
1471110978,1765,1766,1765,1471111002,2
1471110978,1765,1766,1765,1471111007,2
1471110978,1765,1766,1765,1471111069,2
1471110978,1765,1766,1765,1471111073,2
1471110978,1765,1766,1765,1471111103,2
1471110978,1765,1766,1765,1471111232,2
1471110978,1765,1766,1765,1471111237,2
1471110978,1765,1766,1765,1471111289,2
1471110978,1765,1766,1765,1471111299,2
1471110978,1765,1766,1765,1471111299,2
1471110978,1765,1766,1765,1471111300,2
1471110982,1766,1765,1766,1471111086,2
1471110982,1766,1765,1766,1471111087,2
1471110982,1766,1765,1766,1471111099,2
1471110982,1766,1765,1766,1471111252,2
1471110982,1766,1765,1766,1471111252,2
1471111002,1766,1765,1766,1471111086,2
1471111002,1766,1765,1766,1471111087,2
1471111002,1766,1765,1766,1471111099,2
1471111002,1766,1765,1766,1471111252,2
1471111002,1766,1765,1766,1471111252,2
1471111007,1766,1765,1766,1471111086,2
1471111007,1766,1765,1766,1471111087,2
1471111007,1766,1765,1766,1471111099,2
1471111007,1766,1765,1766,1471111252,2
1471111007,1766,1765,1766,1471111252,2
1471111069,1766,1765,1766,1471111086,2
1471111069,1766,1765,1766,1471111087,2
1471111069,1766,1765,1766,1471111099,2
1471111069,1766,1765,1766,1471111252,2
1471111069,1766,1765,1766,1471111252,2
1471111073,1766,1765,1766,1471111086,2
1471111073,1766,1765,1766,1471111087,2
1471111073,1766,1765,1766,1471111099,2
1471111073,1766,1765,1766,1471111252,2
1471111073,1766,1765,1766,1471111252,2
1471111086,1765,1766,1765,1471111103,2
1471111086,1765,1766,1765,1471111232,2
1471111086,1765,1766,1765,1471111237,2
1471111086,1765,1766,1765,1471111289,2
1471111086,1765,1766,1765,1471111299,2
1471111086,1765,1766,1765,1471111299,2
1471111086,1765,1766,1765,1471111300,2
1471111087,1765,1766,1765,1471111103,2
1471111087,1765,1766,1765,1471111232,2
1471111087,1765,1766,1765,1471111237,2
1471111087,1765,1766,1765,1471111289,2
1471111087,1765,1766,1765,1471111299,2
1471111087,1765,1766,1765,1471111299,2
1471111087,1765,1766,1765,1471111300,2
1471111099,1765,1766,1765,1471111103,2
1471111099,1765,1766,1765,1471111232,2
1471111099,1765,1766,1765,1471111237,2
1471111099,1765,1766,1765,1471111289,2
1471111099,1765,1766,1765,1471111299,2
1471111099,1765,1766,1765,1471111299,2
1471111099,1765,1766,1765,1471111300,2
1471111103,1766,1765,1766,1471111252,2
1471111103,1766,1765,1766,1471111252,2
1471111232,1766,1765,1766,1471111252,2
1471111232,1766,1765,1766,1471111252,2
1471111237,1766,1765,1766,1471111252,2
1471111237,1766,1765,1766,1471111252,2
1471111252,1765,1766,1765,1471111289,2
1471111252,1765,1766,1765,1471111299,2
1471111252,1765,1766,1765,1471111299,2
1471111252,1765,1766,1765,1471111300,2
1471111252,1765,1766,1765,1471111289,2
