timestamp,X,Y,Z,timestamp2,esito_positivo,esito_negativo
1488940551,8183,2030,8183,1488940654,2,0
1488940551,8183,2030,8183,1488940660,2,0
1488940551,8183,2030,8183,1488940663,2,0
1488940551,8183,2030,8183,1488940667,2,0
1488940551,8183,2030,8183,1488940670,2,0
1488940551,8183,2030,8183,1488940674,2,0
1488940551,8183,2030,8183,1488940677,2,0
1488940551,8183,2030,8183,1488940680,2,0
1488940551,8183,2030,8183,1488940705,2,0
1488940551,8183,2030,8183,1488940708,2,0
1488940551,8183,2030,8183,1488940711,2,0
1488940551,8183,2030,8183,1488940715,2,0
1488940551,8183,2030,8183,1488940718,2,0
1488940551,8183,2030,8183,1488940723,2,0
1488940551,8183,2030,8183,1488940726,2,0
1488940551,8183,2030,8183,1488940729,2,0
1488940551,8183,2030,8183,1488940743,2,0
1488940551,8183,2030,8183,1488940747,2,0
1488940551,8183,2030,8183,1488940750,2,0
1488940551,8183,2030,8183,1488940753,2,0
1488940551,8183,2030,8183,1488940756,2,0
1488940551,8183,2030,8183,1488940759,2,0
1488940551,8183,2030,8183,1488940763,2,0
1488940554,2030,8183,2030,1488940573,2,0
1488940554,2030,8183,2030,1488940605,2,0
1488940554,2030,8183,2030,1488940623,2,0
1488940554,2030,8183,2030,1488940653,2,0
1488940554,2030,8183,2030,1488940689,2,0
1488940554,2030,8183,2030,1488940740,2,0
1488940554,2030,8183,2030,1488940771,2,0
1488940557,2030,8183,2030,1488940573,2,0
1488940557,2030,8183,2030,1488940605,2,0
1488940557,2030,8183,2030,1488940623,2,0
