timestamp,A,X,B,Y,esito_positivo,esito_negativo
1504029418,8065,7955,8065,7955,3,0
1504029422,8065,7955,8031,7955,3,0
1504029422,8065,7955,8065,7955,3,0
1504029464,7716,7514,7716,7514,3,0
1504029493,7716,7514,7716,7514,3,0
1504029698,8031,7955,8031,7955,3,0
1504029698,8031,7955,8065,7955,3,0
1504029703,8031,7955,8031,7955,3,0
1504029703,8031,7955,8065,7955,3,0
1504110725,4688,1765,4688,1765,3,0
1504111405,4688,1765,4688,1765,3,0
1504111528,4688,1765,4688,1765,3,0
1504111823,4688,1765,4688,1765,3,0
1504111924,4688,1765,4688,1765,3,0
1504112000,4688,1765,4688,1765,3,0
1504112053,8031,7955,8031,7955,3,0
1504112057,8031,7955,8031,7955,3,0
1504112240,4688,1765,4688,1765,3,0
1504112252,4688,1765,4688,1765,3,0
1504112485,4688,1765,4688,1765,3,0
1504113287,4688,1765,4688,1765,3,0
1504113289,4688,1765,4688,1765,3,0
1504114285,43867,7514,7716,7514,3,0
1504114289,43867,7514,7716,7514,3,0
1504114298,43867,7514,7716,7514,3,0
1504114302,43867,7514,7716,7514,3,0
1504114314,43867,7514,7716,7514,3,0
1504114318,43867,7514,7716,7514,3,0
1504114330,43867,7514,7716,7514,3,0
1504114334,43867,7514,7716,7514,3,0
1504114338,43867,7514,7716,7514,3,0
1504114341,43867,7514,7716,7514,3,0
1504114343,43867,7514,7716,7514,3,0
1504114344,43867,7514,7716,7514,3,0
1504119323,33760,7514,7716,7514,3,0
1504119350,33760,7514,7716,7514,3,0
1504119658,33760,7514,7716,7514,3,0
1504124631,7716,7514,7716,7514,3,0
1504124693,7716,7514,7716,7514,3,0
1504140290,4694,1765,4694,1765,3,0
1504140292,4694,1765,4694,1765,3,0
1504178288,52784,2053,52758,2053,3,0
1504179620,52758,2053,52758,2053,3,0
1504191602,4688,1765,4688,1765,3,0
1504191926,4688,1765,4688,1765,3,0
1504191933,4688,1765,4688,1765,3,0
1504191985,4688,1765,4688,1765,3,0
1504191996,4688,1765,4688,1765,3,0
1504192087,4688,1765,4688,1765,3,0
1504192135,4688,1765,4688,1765,3,0
1504192308,4688,1765,4688,1765,3,0
1504193300,4688,1765,4688,1765,3,0
1504193302,4688,1765,4688,1765,3,0
1504193593,4688,1765,4688,1765,3,0
1504193735,4688,1765,4688,1765,3,0
1504201766,8233,1765,8233,1765,3,0
1504211227,7716,7514,7716,7514,3,0
1504211232,7716,7514,7716,7514,3,0
1504243610,8660,8520,8660,8520,3,0
1504244045,8660,8520,8660,8520,3,0
1504255137,8069,7955,8040,7955,3,0
1504255141,8069,7955,8040,7955,3,0
1504256200,1898,7955,8040,7955,3,0
1504256248,8040,7955,8040,7955,3,0
1504256864,1898,7955,8040,7955,3,0
1504264161,52758,2053,52758,2053,3,0
1504264171,52758,2053,52758,2053,3,0
1504281843,8063,7955,8031,7955,3,0
1504282172,8031,7955,8031,7955,3,0
1504284956,33543,11,33543,11,3,0
1504285345,7867,11,33543,11,3,0
1504301234,4688,1765,4688,1765,3,0
1504303101,4688,1765,4688,1765,3,0
1504376286,8036,7955,8036,7955,3,0
1504444452,1776,1765,4694,1765,3,0
1504444712,4688,1765,4694,1765,3,0
1504444720,4688,1765,4694,1765,3,0
1504463258,8652,8520,8652,8520,3,0
1504479464,8069,7955,8069,7955,3,0
1504480528,8069,7955,8069,7955,3,0
1504480815,8069,7955,8069,7955,3,0
1504481095,8069,7955,8069,7955,3,0
1504481190,1898,7955,8069,7955,3,0
1504518045,8069,7955,8069,7955,3,0
1504518046,8069,7955,8069,7955,3,0
1504526770,8039,7955,8063,7955,3,0
1504526773,8039,7955,8063,7955,3,0
1504526775,8039,7955,8063,7955,3,0
1504526980,8069,7955,8063,7955,3,0
1504527375,8063,7955,8063,7955,3,0
1504531395,4688,1765,4688,1765,3,0
1504531741,4688,1765,4688,1765,3,0
1504540214,8038,7955,8055,7955,3,0
1504541008,8038,7955,8055,7955,3,0
1504541830,8055,7955,8055,7955,3,0
1504547781,8652,8520,8589,8520,2,1
1504548011,8652,8520,8589,8520,3,0
1504554372,8653,8520,8589,8520,3,0
1504554714,7637,11,7637,11,3,0
1504555530,7802,11,7637,11,3,0
1504612651,4688,1765,4688,1765,3,0
1504613385,4688,1765,4688,1765,3,0
1504613704,4688,1765,4688,1765,3,0
1504613710,4688,1765,4688,1765,3,0
1504613712,4688,1765,4688,1765,3,0
1504613785,4688,1765,4688,1765,3,0
1504620515,4688,1765,4688,1765,3,0
1504621142,4688,1765,4688,1765,3,0
1504621285,7517,7514,7517,7514,3,0
1504621313,4688,1765,4688,1765,3,0
1504621325,4688,1765,4688,1765,3,0
1504621325,7517,7514,7517,7514,3,0
1504621381,4688,1765,4688,1765,3,0
1504621404,4688,1765,4688,1765,3,0
1504621525,4688,1765,4688,1765,3,0
1504621632,4688,1765,4688,1765,3,0
1504622005,4688,1765,4688,1765,3,0
1504622125,4688,1765,4688,1765,3,0
1504622392,4688,1765,4688,1765,3,0
1504622439,4688,1765,4688,1765,3,0
1504622613,4688,1765,4688,1765,3,0
1504623395,8589,8520,8589,8520,3,0
1504627338,33543,11,33543,11,3,0
1504627982,7802,11,33543,11,3,0
1504630320,7808,11,33543,11,3,0
1504630322,7808,11,33543,11,3,0
1504630372,33543,11,33543,11,3,0
1504630373,33543,11,33543,11,3,0
1504630531,33543,11,33543,11,3,0
1504630532,33543,11,33543,11,3,0
1504630956,4688,1765,4688,1765,3,0
1504630965,4688,1765,4688,1765,3,0
1504630967,4688,1765,4688,1765,3,0
1504630975,4688,1765,4688,1765,3,0
1504630986,4688,1765,4688,1765,3,0
1504630996,33543,11,33543,11,3,0
1504630999,4688,1765,4688,1765,3,0
1504631027,4688,1765,4688,1765,3,0
1504631053,4688,1765,4688,1765,3,0
1504631059,4688,1765,4688,1765,3,0
1504631066,4688,1765,4688,1765,3,0
1504631077,4688,1765,4688,1765,3,0
1504631104,4688,1765,4688,1765,3,0
1504631193,4688,1765,4688,1765,3,0
1504631200,4688,1765,4688,1765,3,0
1504631204,4688,1765,4688,1765,3,0
1504631207,4688,1765,4688,1765,3,0
1504631214,4688,1765,4688,1765,3,0
1504631237,4688,1765,4688,1765,3,0
1504631262,4688,1765,4688,1765,3,0
1504631297,4688,1765,4688,1765,3,0
1504631350,4688,1765,4688,1765,3,0
1504631468,4688,1765,4688,1765,3,0
1504631470,4688,1765,4688,1765,3,0
1504631482,4688,1765,4688,1765,3,0
1504631497,4688,1765,4688,1765,3,0
1504631504,4688,1765,4688,1765,3,0
1504631547,4688,1765,4688,1765,3,0
1504631603,4688,1765,4688,1765,3,0
1504631791,4688,1765,4688,1765,3,0
1504631802,4688,1765,4688,1765,3,0
1504631803,4688,1765,4688,1765,3,0
1504631864,4688,1765,4688,1765,3,0
1504631886,4688,1765,4688,1765,3,0
1504632167,4688,1765,4688,1765,3,0
1504632211,4688,1765,4688,1765,3,0
1504632225,4688,1765,4688,1765,3,0
1504632226,4688,1765,4688,1765,3,0
1504632315,4688,1765,4688,1765,3,0
1504632339,4688,1765,4688,1765,3,0
1504632340,4688,1765,4688,1765,3,0
1504632356,4688,1765,4688,1765,3,0
1504632500,4688,1765,4688,1765,3,0
1504632523,4688,1765,4688,1765,3,0
1504632541,4688,1765,4688,1765,3,0
1504632545,4688,1765,4688,1765,3,0
1504632778,4688,1765,4688,1765,3,0
1504632779,4688,1765,4688,1765,3,0
1504632794,4688,1765,4688,1765,3,0
1504632806,4688,1765,4688,1765,3,0
1504632810,4688,1765,4688,1765,3,0
1504632812,4688,1765,4688,1765,3,0
1504632816,4688,1765,4688,1765,3,0
1504632839,4688,1765,4688,1765,3,0
1504632844,4688,1765,4688,1765,3,0
1504632909,4688,1765,4688,1765,3,0
1504633175,4688,1765,4688,1765,3,0
1504633187,4688,1765,4688,1765,3,0
1504633226,4688,1765,4688,1765,3,0
1504633247,4688,1765,4688,1765,3,0
1504633344,4688,1765,4688,1765,3,0
1504633491,4688,1765,4688,1765,3,0
1504633578,4688,1765,4688,1765,3,0
1504633600,4688,1765,4688,1765,3,0
1504633604,4688,1765,4688,1765,3,0
1504633786,4688,1765,4688,1765,3,0
1504634469,4688,1765,4688,1765,3,0
1504634835,4688,1765,4688,1765,3,0
1504634960,4688,1765,4688,1765,3,0
1504651628,4688,1765,4688,1765,3,0
1504651718,4688,1765,4688,1765,3,0
1504651785,4688,1765,4688,1765,3,0
1504651878,4688,1765,4688,1765,3,0
1504651964,4688,1765,4688,1765,3,0
1504651969,4688,1765,4688,1765,3,0
1504652019,4688,1765,4688,1765,3,0
1504652037,4688,1765,4688,1765,3,0
1504652108,4688,1765,4688,1765,3,0
1504652186,4688,1765,4688,1765,3,0
1504652270,4688,1765,4688,1765,3,0
1504652274,4688,1765,4688,1765,3,0
1504652384,4688,1765,4688,1765,3,0
1504652415,4688,1765,4688,1765,3,0
1504652486,4688,1765,4688,1765,3,0
1504652611,4688,1765,4688,1765,3,0
1504652715,4688,1765,4688,1765,3,0
1504652841,4688,1765,4688,1765,3,0
1504652922,4688,1765,4688,1765,3,0
1504652975,4688,1765,4688,1765,3,0
1504653053,4688,1765,4688,1765,3,0
1504653183,4688,1765,4688,1765,3,0
1504653297,4688,1765,4688,1765,3,0
1504653573,4688,1765,4688,1765,3,0
1504653823,4688,1765,4688,1765,3,0
1504654028,4688,1765,4688,1765,3,0
1504654035,4688,1765,4688,1765,3,0
1504654279,4688,1765,4688,1765,3,0
1504654318,4688,1765,4688,1765,3,0
1504654519,4688,1765,4688,1765,3,0
1504654635,4688,1765,4688,1765,3,0
1504654779,4688,1765,4688,1765,3,0
1504654919,4688,1765,4688,1765,3,0
1504686285,4688,1765,4688,1765,3,0
1504686812,4688,1765,4688,1765,3,0
1504686968,4688,1765,4688,1765,3,0
1504687042,4688,1765,4688,1765,3,0
1504687066,4688,1765,4688,1765,3,0
1504693823,33543,11,33543,11,3,0
1504693824,33543,11,33543,11,3,0
1504694270,33543,11,33543,11,3,0
1504694861,33543,11,33543,11,3,0
1504706913,4688,1765,4688,1765,3,0
1504708327,4688,1765,4688,1765,3,0
1504708763,4688,1765,4688,1765,3,0
1504708920,4688,1765,4688,1765,3,0
1504709106,4688,1765,4688,1765,3,0
1504712408,4688,1765,4688,1765,3,0
1504712427,4688,1765,4688,1765,3,0
1504712946,4688,1765,4688,1765,3,0
1504713608,4688,1765,4688,1765,3,0
1504713923,4688,1765,4688,1765,3,0
1504714061,4688,1765,4688,1765,3,0
1504714090,4688,1765,4688,1765,3,0
1504714205,4688,1765,4688,1765,3,0
1504714434,4688,1765,4688,1765,3,0
1504714516,4688,1765,4688,1765,3,0
1504714592,4688,1765,4688,1765,3,0
1504714612,4688,1765,4688,1765,3,0
1504714690,4688,1765,4688,1765,3,0
1504714908,4688,1765,4688,1765,3,0
1504714923,4688,1765,4688,1765,3,0
1504714968,4688,1765,4688,1765,3,0
1504715143,4688,1765,4688,1765,3,0
1504715247,4688,1765,4688,1765,3,0
1504715280,4688,1765,4688,1765,3,0
1504715301,4688,1765,4688,1765,3,0
1504715420,4688,1765,4688,1765,3,0
1504715513,4688,1765,4688,1765,3,0
1504715528,4688,1765,4688,1765,3,0
1504715581,4688,1765,4688,1765,3,0
1504715931,4688,1765,4688,1765,3,0
1504715940,4688,1765,4688,1765,3,0
1504715952,4688,1765,4688,1765,3,0
1504716042,4688,1765,4688,1765,3,0
1504716102,4688,1765,4688,1765,3,0
1504716233,4688,1765,4688,1765,3,0
1504727833,4688,1765,4688,1765,3,0
1504728773,4688,1765,4688,1765,3,0
1504729137,4688,1765,4688,1765,3,0
1504729246,4688,1765,4688,1765,3,0
1504729256,4688,1765,4688,1765,3,0
1504729638,4688,1765,4688,1765,3,0
1504729780,4688,1765,4688,1765,3,0
1504730422,4688,1765,4688,1765,3,0
1504730793,4688,1765,4688,1765,3,0
1504743861,4688,1765,4688,1765,3,0
1504743926,4688,1765,4688,1765,3,0
1504743987,4688,1765,4688,1765,3,0
1504743999,4688,1765,4688,1765,3,0
1504744093,4688,1765,4688,1765,3,0
1504744097,4688,1765,4688,1765,3,0
1504744163,4688,1765,4688,1765,3,0
1504744211,4688,1765,4688,1765,3,0
1504744267,4688,1765,4688,1765,3,0
1504744340,4688,1765,4688,1765,3,0
1504744410,4688,1765,4688,1765,3,0
1504744507,4688,1765,4688,1765,3,0
1504744638,4688,1765,4688,1765,3,0
1504744653,4688,1765,4688,1765,3,0
1504744769,4688,1765,4688,1765,3,0
1504744779,4688,1765,4688,1765,3,0
1504744851,4688,1765,4688,1765,3,0
1504744976,4688,1765,4688,1765,3,0
1504745133,4688,1765,4688,1765,3,0
1504745155,4688,1765,4688,1765,3,0
1504745283,4688,1765,4688,1765,3,0
1504745491,4688,1765,4688,1765,3,0
1504745528,4688,1765,4688,1765,3,0
1504745633,4688,1765,4688,1765,3,0
1504745761,4688,1765,4688,1765,3,0
1504745916,4688,1765,4688,1765,3,0
1504746051,4688,1765,4688,1765,3,0
1504746107,4688,1765,4688,1765,3,0
1504746226,4688,1765,4688,1765,3,0
1504746265,4688,1765,4688,1765,3,0
1504746281,4688,1765,4688,1765,3,0
1504746372,4688,1765,4688,1765,3,0
1504746406,4688,1765,4688,1765,3,0
1504746436,4688,1765,4688,1765,3,0
1504746489,4688,1765,4688,1765,3,0
1504746544,4688,1765,4688,1765,3,0
1504746646,4688,1765,4688,1765,3,0
1504746773,4688,1765,4688,1765,3,0
1504746898,4688,1765,4688,1765,3,0
1504746954,4688,1765,4688,1765,3,0
1504746978,4688,1765,4688,1765,3,0
1504747023,4688,1765,4688,1765,3,0
1504747052,4688,1765,4688,1765,3,0
1504747133,4688,1765,4688,1765,3,0
1504747259,4688,1765,4688,1765,3,0
1504747413,4688,1765,4688,1765,3,0
1504747513,4688,1765,4688,1765,3,0
1504747551,4688,1765,4688,1765,3,0
1504776657,4688,1765,4688,1765,3,0
1504777527,4688,1765,4688,1765,3,0
1504778063,4688,1765,4688,1765,3,0
1504779018,4688,1765,4688,1765,3,0
1504779122,4688,1765,4688,1765,3,0
1504779259,4688,1765,4688,1765,3,0
1504779575,4688,1765,4688,1765,3,0
1504792024,4688,1765,4688,1765,3,0
1504792339,4688,1765,4688,1765,3,0
1504792462,4688,1765,4688,1765,3,0
1504793022,4688,1765,4688,1765,3,0
1504793090,4688,1765,4688,1765,3,0
1504793106,4688,1765,4688,1765,3,0
1504793282,4688,1765,4688,1765,3,0
1504793293,4688,1765,4688,1765,3,0
1504793483,4688,1765,4688,1765,3,0
1504795071,4688,1765,4688,1765,3,0
1504795308,4688,1765,4688,1765,3,0
1504805340,7802,11,7802,11,3,0
1504806313,7802,11,7802,11,3,0
1504806523,7802,11,7802,11,3,0
1504806524,7802,11,7802,11,3,0
1504808106,8672,8520,8672,8520,3,0
1504808112,8672,8520,8672,8520,3,0
1504808375,8672,8520,8672,8520,3,0
1504808376,8672,8520,8672,8520,3,0
1504818822,8652,8520,8673,8520,3,0
1504823326,4688,1765,4688,1765,3,0
1504823443,4688,1765,4688,1765,3,0
1504824197,4688,1765,4688,1765,3,0
1504860356,4688,1765,4688,1765,3,0
1504861138,4688,1765,4688,1765,3,0
1504861928,4688,1765,4688,1765,3,0
1504862411,4688,1765,4688,1765,3,0
1504862449,4688,1765,4688,1765,3,0
1504862687,4688,1765,4688,1765,3,0
1504862829,4688,1765,4688,1765,3,0
1504863280,4688,1765,4688,1765,3,0
1504863499,4688,1765,4688,1765,3,0
1504865589,4688,1765,4688,1765,3,0
1504867639,4688,1765,4688,1765,3,0
1504867649,4688,1765,4688,1765,3,0
1504867785,4688,1765,4688,1765,3,0
1504869089,4688,1765,4688,1765,3,0
1504872847,4688,1765,4688,1765,3,0
1504872933,4688,1765,4688,1765,3,0
1504873179,4688,1765,4688,1765,3,0
1504873517,4688,1765,4688,1765,3,0
1504873774,4688,1765,4688,1765,3,0
1504873920,4688,1765,4688,1765,3,0
1504873953,4688,1765,4688,1765,3,0
1504873959,4688,1765,4688,1765,3,0
1504873960,4688,1765,4688,1765,3,0
1504874215,4688,1765,4688,1765,3,0
1504874571,4688,1765,4688,1765,3,0
1504874791,4688,1765,4688,1765,3,0
1504874886,4688,1765,4688,1765,3,0
1504875011,4688,1765,4688,1765,3,0
1504875162,4688,1765,4688,1765,3,0
1504875334,4688,1765,4688,1765,3,0
1504875533,4688,1765,4688,1765,3,0
1504875983,4688,1765,4688,1765,3,0
1504876173,4688,1765,4688,1765,3,0
1504876338,4688,1765,4688,1765,3,0
1504876638,4688,1765,4688,1765,3,0
1504876887,4688,1765,4688,1765,3,0
1504876888,4688,1765,4688,1765,3,0
1504877102,4688,1765,4688,1765,3,0
1504877592,4688,1765,4688,1765,3,0
1504877792,4688,1765,4688,1765,3,0
1504877927,4688,1765,4688,1765,3,0
1504878065,4688,1765,4688,1765,3,0
1504878160,4688,1765,4688,1765,3,0
1504878338,4688,1765,4688,1765,3,0
1504878363,4688,1765,4688,1765,3,0
1504878481,4688,1765,4688,1765,3,0
1504878767,4688,1765,4688,1765,3,0
1504878768,4688,1765,4688,1765,3,0
1504879031,4688,1765,4688,1765,3,0
1504879485,4688,1765,4688,1765,3,0
1504879693,4688,1765,4688,1765,3,0
1504879926,4688,1765,4688,1765,3,0
1504880078,4688,1765,4688,1765,3,0
1504880214,4688,1765,4688,1765,3,0
1504880764,4688,1765,4688,1765,3,0
1504880963,4688,1765,4688,1765,3,0
1504881103,4688,1765,4688,1765,3,0
1504881306,4688,1765,4688,1765,3,0
1504881576,4688,1765,4688,1765,3,0
1504882090,4688,1765,4688,1765,3,0
1504882332,4688,1765,4688,1765,3,0
1504882340,4688,1765,4688,1765,3,0
1504882608,4688,1765,4688,1765,3,0
1504883455,4688,1765,4688,1765,3,0
1504883823,4688,1765,4688,1765,3,0
1504883923,4688,1765,4688,1765,3,0
1504884062,4688,1765,4688,1765,3,0
1504884409,4688,1765,4688,1765,3,0
1504884658,4688,1765,4688,1765,3,0
1504884797,4688,1765,4688,1765,3,0
1504884956,4688,1765,4688,1765,3,0
1504885042,4688,1765,4688,1765,3,0
1504885224,4688,1765,4688,1765,3,0
1504885886,4688,1765,4688,1765,3,0
1504886164,4688,1765,4688,1765,3,0
1504886390,4697,1765,4688,1765,3,0
1504886449,4688,1765,4688,1765,3,0
1504886818,4688,1765,4688,1765,3,0
1504887129,4688,1765,4688,1765,3,0
1504887265,4688,1765,4688,1765,3,0
1504887366,4688,1765,4688,1765,3,0
1504887578,4688,1765,4688,1765,3,0
1504888177,4688,1765,4688,1765,3,0
1504888462,4688,1765,4688,1765,3,0
1504888744,4688,1765,4688,1765,3,0
1504888946,4688,1765,4688,1765,3,0
1504888959,4688,1765,4688,1765,3,0
1504888979,8672,8520,8672,8520,3,0
1504888981,8672,8520,8672,8520,3,0
1504888987,8672,8520,8672,8520,3,0
1504888988,8672,8520,8672,8520,3,0
1504889066,4688,1765,4688,1765,3,0
1504889113,4688,1765,4688,1765,3,0
1504889191,4688,1765,4688,1765,3,0
1504889200,4688,1765,4688,1765,3,0
1504889237,8522,8520,8672,8520,3,0
1504889381,4688,1765,4688,1765,3,0
1504889395,4688,1765,4688,1765,3,0
1504889640,4688,1765,4688,1765,3,0
1504889677,4688,1765,4688,1765,3,0
1504889903,4688,1765,4688,1765,3,0
1504890200,4688,1765,4688,1765,3,0
1504890451,4688,1765,4688,1765,3,0
1504890547,4688,1765,4688,1765,3,0
1504890596,4688,1765,4688,1765,3,0
1504890692,4688,1765,4688,1765,3,0
1504890724,4688,1765,4688,1765,3,0
1504890885,4688,1765,4688,1765,3,0
1504891281,4688,1765,4688,1765,3,0
1504891369,4688,1765,4688,1765,3,0
1504891474,4688,1765,4688,1765,3,0
1504891479,4688,1765,4688,1765,3,0
1504891755,4688,1765,4688,1765,3,0
1504891766,4688,1765,4688,1765,3,0
1504892072,4688,1765,4688,1765,3,0
1504892227,4688,1765,4688,1765,3,0
1504892341,4688,1765,4688,1765,3,0
1504892666,4688,1765,4688,1765,3,0
1504892736,4688,1765,4688,1765,3,0
1504892775,4688,1765,4688,1765,3,0
1504892817,4688,1765,4688,1765,3,0
1504892828,4688,1765,4688,1765,3,0
1504892870,4688,1765,4688,1765,3,0
1504892937,4688,1765,4688,1765,3,0
1504893069,4688,1765,4688,1765,3,0
1504893312,8524,8520,8672,8520,3,0
1504893367,4688,1765,4688,1765,3,0
1504893390,4688,1765,4688,1765,3,0
1504893502,4688,1765,4688,1765,3,0
1504893891,4688,1765,4688,1765,3,0
1504894059,4688,1765,4688,1765,3,0
1504894074,4688,1765,4688,1765,3,0
1504895619,8672,8520,8672,8520,3,0
1504895797,8672,8520,8672,8520,3,0
1504896200,8672,8520,8672,8520,3,0
1504896201,8672,8520,8672,8520,3,0
1504897019,8652,8520,8672,8520,3,0
1504897036,8672,8520,8672,8520,3,0
1504897037,8672,8520,8672,8520,3,0
1504897039,8672,8520,8672,8520,3,0
1504897041,8672,8520,8672,8520,3,0
1504897046,8672,8520,8672,8520,3,0
1504897047,8672,8520,8672,8520,3,0
1504901377,8547,8520,8672,8520,3,0
1504901724,8672,8520,8672,8520,3,0
1504901727,8672,8520,8672,8520,3,0
1504901733,8672,8520,8672,8520,3,0
1504901745,8672,8520,8672,8520,3,0
1504901750,8672,8520,8672,8520,3,0
1504901770,8672,8520,8672,8520,3,0
1504901773,8672,8520,8672,8520,3,0
1504901786,8672,8520,8672,8520,3,0
1504901787,8672,8520,8672,8520,3,0
1504901794,8672,8520,8672,8520,3,0
1504905152,4688,1765,4688,1765,3,0
1504905738,4688,1765,4688,1765,3,0
1504905975,4688,1765,4688,1765,3,0
1504906372,4688,1765,4688,1765,3,0
1504906482,4688,1765,4688,1765,3,0
1504906696,4688,1765,4688,1765,3,0
1504906862,4688,1765,4688,1765,3,0
1504907124,4688,1765,4688,1765,3,0
1504945303,4697,1765,4688,1765,3,0
1504946219,4688,1765,4688,1765,3,0
1504956592,1828,8270,1828,8270,3,0
1504982994,7516,7514,7517,7514,3,0
1504983001,7516,7514,7517,7514,3,0
1504986629,4688,1765,4688,1765,3,0
1504986832,4688,1765,4688,1765,3,0
1504986965,4688,1765,4688,1765,3,0
1504987513,4688,1765,4688,1765,3,0
1504987706,4688,1765,4688,1765,3,0
1504987726,4688,1765,4688,1765,3,0
1504987737,4688,1765,4688,1765,3,0
1504987853,4688,1765,4688,1765,3,0
1504987929,4688,1765,4688,1765,3,0
1504988011,4688,1765,4688,1765,3,0
1504988140,4688,1765,4688,1765,3,0
1504988350,4688,1765,4688,1765,3,0
1504988568,4688,1765,4688,1765,3,0
1504988681,4688,1765,4688,1765,3,0
1504988934,4688,1765,4688,1765,3,0
1504988937,4688,1765,4688,1765,3,0
1504989006,4688,1765,4688,1765,3,0
1504989109,4688,1765,4688,1765,3,0
1504989285,4688,1765,4688,1765,3,0
1504989406,4688,1765,4688,1765,3,0
1504989607,4688,1765,4688,1765,3,0
1504989829,4688,1765,4688,1765,3,0
1504990017,4688,1765,4688,1765,3,0
1504990197,4688,1765,4688,1765,3,0
1504990240,4688,1765,4688,1765,3,0
1504990459,4688,1765,4688,1765,3,0
1504990642,4688,1765,4688,1765,3,0
1504990847,4688,1765,4688,1765,3,0
1504990858,4688,1765,4688,1765,3,0
1504990925,4688,1765,4688,1765,3,0
1504990954,4688,1765,4688,1765,3,0
1504991073,4688,1765,4688,1765,3,0
1504991281,4688,1765,4688,1765,3,0
1504991374,4688,1765,4688,1765,3,0
1504991406,4688,1765,4688,1765,3,0
1504991568,4688,1765,4688,1765,3,0
1504991581,4688,1765,4688,1765,3,0
1504991912,4688,1765,4688,1765,3,0
1504991916,8672,8520,8589,8520,3,0
1504992535,8672,8520,8589,8520,3,0
1504993839,8589,8520,8589,8520,3,0
1504994242,8652,8520,8589,8520,3,0
1504994242,8652,8520,8652,8520,3,0
1504994512,8672,8520,8589,8520,3,0
1504994512,8672,8520,8652,8520,3,0
1504994514,8672,8520,8589,8520,3,0
1504994514,8672,8520,8652,8520,3,0
1504994701,33543,11,33543,11,3,0
1504994731,8672,8520,8589,8520,3,0
1504994731,8672,8520,8652,8520,3,0
1504994734,8672,8520,8589,8520,3,0
1504994734,8672,8520,8652,8520,3,0
1504994993,8652,8520,8652,8520,3,0
1504995369,4688,1765,4688,1765,3,0
1504995602,8652,8520,8652,8520,3,0
1504995671,8589,8520,8652,8520,3,0
1504995682,4688,1765,4688,1765,3,0
1504995849,4688,1765,4688,1765,3,0
1504995996,4688,1765,4688,1765,3,0
1504996073,4688,1765,4688,1765,3,0
1504996276,4688,1765,4688,1765,3,0
1504996366,4688,1765,4688,1765,3,0
1504996429,4688,1765,4688,1765,3,0
1504996487,4688,1765,4688,1765,3,0
1504996577,4688,1765,4688,1765,3,0
1504996689,4688,1765,4688,1765,3,0
1504996865,4688,1765,4688,1765,3,0
1504997008,4688,1765,4688,1765,3,0
1504997069,4688,1765,4688,1765,3,0
1504997316,4688,1765,4688,1765,3,0
1504997520,4688,1765,4688,1765,3,0
1504997722,4688,1765,4688,1765,3,0
1504997843,4688,1765,4688,1765,3,0
1504997865,4688,1765,4688,1765,3,0
1504997950,4688,1765,4688,1765,3,0
1504998111,4688,1765,4688,1765,3,0
1504998245,4688,1765,4688,1765,3,0
1504998366,4688,1765,4688,1765,3,0
1504998650,4688,1765,4688,1765,3,0
1504998939,4688,1765,4688,1765,3,0
1504999197,4688,1765,4688,1765,3,0
1504999259,4688,1765,4688,1765,3,0
1505004280,8672,8520,8672,8520,3,0
1505004288,8672,8520,8672,8520,3,0
1505004334,8672,8520,8672,8520,3,0
1505004335,8672,8520,8672,8520,3,0
1505004351,8672,8520,8672,8520,3,0
1505004352,8672,8520,8672,8520,3,0
1505004438,8672,8520,8672,8520,3,0
1505004439,8672,8520,8672,8520,3,0
1505004490,8672,8520,8672,8520,3,0
1505004491,8672,8520,8672,8520,3,0
1505004567,8672,8520,8672,8520,3,0
1505004569,8672,8520,8672,8520,3,0
1505004591,8672,8520,8672,8520,3,0
1505004592,8672,8520,8672,8520,3,0
1505004599,8672,8520,8672,8520,3,0
1505004600,8672,8520,8672,8520,3,0
1505034850,4688,1765,4688,1765,3,0
1505035131,4688,1765,4688,1765,3,0
1505035239,4688,1765,4688,1765,3,0
1505035310,4688,1765,4688,1765,3,0
1505035549,4688,1765,4688,1765,3,0
1505035922,8672,8520,8672,8520,3,0
1505035929,8672,8520,8672,8520,3,0
1505036100,8672,8520,8672,8520,3,0
1505036109,8672,8520,8672,8520,3,0
1505036202,4688,1765,4688,1765,3,0
1505036607,4688,1765,4688,1765,3,0
1505036862,8672,8520,8672,8520,3,0
1505036864,8672,8520,8672,8520,3,0
1505036893,8672,8520,8672,8520,3,0
1505036895,8672,8520,8672,8520,3,0
1505037046,8672,8520,8672,8520,3,0
1505037047,8672,8520,8672,8520,3,0
1505037056,8672,8520,8672,8520,3,0
1505037057,8672,8520,8672,8520,3,0
1505037434,4688,1765,4688,1765,3,0
1505037456,4688,1765,4688,1765,3,0
1505037611,4688,1765,4688,1765,3,0
1505037658,4688,1765,4688,1765,3,0
1505037732,4688,1765,4688,1765,3,0
1505037798,4688,1765,4688,1765,3,0
1505037948,4688,1765,4688,1765,3,0
1505038153,4688,1765,4688,1765,3,0
1505038444,4688,1765,4688,1765,3,0
1505038680,4688,1765,4688,1765,3,0
1505038681,4688,1765,4688,1765,3,0
1505038691,4688,1765,4688,1765,3,0
1505039112,4688,1765,4688,1765,3,0
1505039221,4688,1765,4688,1765,3,0
1505039367,4688,1765,4688,1765,3,0
1505039674,4688,1765,4688,1765,3,0
1505039714,4688,1765,4688,1765,3,0
1505039898,4688,1765,4688,1765,3,0
1505039918,4688,1765,4688,1765,3,0
1505040166,4688,1765,4688,1765,3,0
