timestamp,X,Y,A,Z,chiamate,p0,p_cappuccio,z,significativo
1490275664,69,68,71,68,3,0.003069292409434541,0.04533077046291847,69.19996717944124,0.0
1490275667,69,68,71,68,3,0.003069292409434541,0.04533077046291847,69.19996717944124,0.0
1490277229,69,68,71,68,3,0.003069292409434541,0.04533077046291847,69.19996717944124,0.0
1490283636,69,68,71,68,3,0.003069292409434541,0.04533077046291847,69.19996717944124,0.0
1490284054,69,68,71,68,3,0.003069292409434541,0.04533077046291847,69.19996717944124,0.0
1490284055,69,68,71,68,3,0.003069292409434541,0.04533077046291847,69.19996717944124,0.0
1490377287,69,68,71,68,3,0.003069292409434541,0.04533077046291847,69.19996717944124,0.0
1490377291,69,68,71,68,3,0.003069292409434541,0.04533077046291847,69.19996717944124,0.0
1490379157,69,68,71,68,3,0.003069292409434541,0.04533077046291847,69.19996717944124,0.0
1490379161,69,68,71,68,3,0.003069292409434541,0.04533077046291847,69.19996717944124,0.0
1490381150,69,68,71,68,3,0.003069292409434541,0.04533077046291847,69.19996717944124,0.0
1490381154,69,68,71,68,3,0.003069292409434541,0.04533077046291847,69.19996717944124,0.0
1490382265,69,68,71,68,3,0.003069292409434541,0.04533077046291847,69.19996717944124,0.0
1490382268,69,68,71,68,3,0.003069292409434541,0.04533077046291847,69.19996717944124,0.0
1490385648,69,68,71,68,3,0.003069292409434541,0.04533077046291847,69.19996717944124,0.0
1490385651,69,68,71,68,3,0.003069292409434541,0.04533077046291847,69.19996717944124,0.0
1490456991,1786,1765,4688,1765,3,0.0068665751123318354,0.010251481659458592,0.8762557805972012,0.19044549918431475
1490517308,1786,1765,4688,1765,3,0.0068665751123318354,0.010251481659458592,0.8762557805972012,0.19044549918431475
1490517308,1786,1765,8199,1765,3,0.00018933080892254768,0.0012814352074323242,1.6968862385315282,0.04485908512187553
1490517308,1786,1765,8222,1765,3,7.999893334755537e-06,0.00016017940092904052,1.1502014572767238,0.12503045308299487
1490561953,35618,34458,24,34458,3,0.00011733176890974788,0.00032035880185808104,0.07013512193181079,0.47204305613002784
1490561953,35618,34458,35620,34458,3,0.0,0.00016017940092904052,inf,0.0
1490788606,69,68,70,68,3,0.0008426554312609165,0.019381707512413904,57.870654697861966,0.0
1490788610,69,68,70,68,3,0.0008426554312609165,0.019381707512413904,57.870654697861966,0.0
1490800222,8171,1953,45406,1953,3,0.0003146624711670511,0.0004805382027871216,0.0967432347521003,0.4614651522358958
1490950532,1848,1765,4688,1765,3,0.009127878294956069,0.0020823322120775267,-0.6109074071866262,0.7293695595932046
1490950532,1848,1765,4692,1765,3,9.866535112865162e-05,0.00032035880185808104,0.18405448842932653,0.42698535470933174
1490950532,1848,1765,4694,1765,3,0.0002773296356048586,0.0006407176037161621,0.1799646015296885,0.4285901791574156
1490950532,1848,1765,4710,1765,3,0.00019466407114571805,0.0004805382027871216,0.16897742539094268,0.4329071989867611
1490950532,1848,1765,4715,1765,3,2.1333048892681432e-05,0.00032035880185808104,0.5338770070223935,0.29671331549029334
1490951312,1848,1765,4688,1765,3,0.009127878294956069,0.0020823322120775267,-0.6109074071866262,0.7293695595932046
1490951312,1848,1765,4692,1765,3,9.866535112865162e-05,0.00032035880185808104,0.18405448842932653,0.42698535470933174
1490951312,1848,1765,4694,1765,3,0.0002773296356048586,0.0006407176037161621,0.1799646015296885,0.4285901791574156
1490951312,1848,1765,4710,1765,3,0.00019466407114571805,0.0004805382027871216,0.16897742539094268,0.4329071989867611
1490951312,1848,1765,4715,1765,3,2.1333048892681432e-05,0.00032035880185808104,0.5338770070223935,0.29671331549029334
1490965667,35616,34458,24,34458,3,0.00010666524446340717,0.0012814352074323242,0.8663203722527691,0.19315724867967354
1490965669,35616,34458,24,34458,3,0.00010666524446340717,0.0012814352074323242,0.8663203722527691,0.19315724867967354
1490965672,35616,34458,24,34458,3,0.00010666524446340717,0.0012814352074323242,0.8663203722527691,0.19315724867967354
1490965674,35616,34458,24,34458,3,0.00010666524446340717,0.0012814352074323242,0.8663203722527691,0.19315724867967354
1490965675,35616,34458,24,34458,3,0.00010666524446340717,0.0012814352074323242,0.8663203722527691,0.19315724867967354
1490965677,35616,34458,24,34458,3,0.00010666524446340717,0.0012814352074323242,0.8663203722527691,0.19315724867967354
1490965680,35616,34458,24,34458,3,0.00010666524446340717,0.0012814352074323242,0.8663203722527691,0.19315724867967354
1490965682,35616,34458,24,34458,3,0.00010666524446340717,0.0012814352074323242,0.8663203722527691,0.19315724867967354
1490973300,1953,8171,43937,8171,3,5.333262223170358e-06,0.0004805382027871216,1.395611541953624,0.08141575243159727
1490979178,1953,8171,43937,8171,3,5.333262223170358e-06,0.0004805382027871216,1.395611541953624,0.08141575243159727
1490979336,7982,8171,43937,8171,3,5.333262223170358e-06,0.00016017940092904052,0.2223829116405441,0.412007906662578
1490987806,34513,8171,43937,8171,3,5.333262223170358e-06,0.00016017940092904052,0.6738539158089986,0.25020209659156223
1490988589,8171,34572,45269,34572,9,2.6666311115851792e-05,0.0009610764055742432,0.2559038613623708,0.3990125364731637
1490988677,34572,8171,43937,8171,3,5.333262223170358e-06,0.00016017940092904052,0.06705097069985845,0.4732705628576498
1490989482,8171,34572,45269,34572,9,2.6666311115851792e-05,0.0009610764055742432,0.2559038613623708,0.3990125364731637
1490990293,1773,1765,4688,1765,3,0.008935880854921934,0.004324843825084094,-0.3795374835866496,0.6478556125827416
1490990293,1773,1765,4710,1765,3,0.00019733070225730324,0.00032035880185808104,0.0678461899733855,0.4729540370821478
1490997588,35618,34458,24,34458,3,0.00011733176890974788,0.00032035880185808104,0.07013512193181079,0.47204305613002784
1490999216,35619,34458,24,34458,3,0.00012266503113291823,0.00032035880185808104,0.04722894629744887,0.48116537872406506
1490999543,35619,34458,24,34458,3,0.00012266503113291823,0.00032035880185808104,0.04722894629744887,0.48116537872406506
1491047325,8171,1953,45406,1953,3,0.0003146624711670511,0.0004805382027871216,0.0967432347521003,0.4614651522358958
1491076877,1773,1765,4688,1765,3,0.008935880854921934,0.004324843825084094,-0.3795374835866496,0.6478556125827416
1491076877,1773,1765,4703,1765,3,4.533272889694804e-05,0.00016017940092904052,0.1321289405488694,0.4474411526692986
1491248522,8042,1953,45414,1953,6,0.0,0.004485023226013135,inf,0.0
1491248524,8042,1953,45414,1953,6,0.0,0.004485023226013135,inf,0.0
1491248858,8042,1953,45414,1953,6,0.0,0.004485023226013135,inf,0.0
1491248859,8042,1953,45414,1953,6,0.0,0.004485023226013135,inf,0.0
1491248960,8042,1953,45414,1953,6,0.0,0.004485023226013135,inf,0.0
1491248964,8042,1953,45414,1953,6,0.0,0.004485023226013135,inf,0.0
