timestamp,X1,A,X2,chiamate,p0,p_cappuccio,z,significativo
8146128,32,42,32,2,0.00245266506661258,0.008863162188024534,2.8245719064113763,0.0023671911919506128
8147102,32,43,32,4,0.002418861107042116,0.008580795959025523,2.7625388302841207,0.002867686959717064
8147922,32,43,32,4,0.002418861107042116,0.008580795959025523,2.7625388302841207,0.002867686959717064
8149076,32,43,32,4,0.002418861107042116,0.008580795959025523,2.7625388302841207,0.002867686959717064
8149633,40,46,40,4,0.0014197663019595028,0.0233265879178628,22.89840150659125,0.0
8149698,30,45,30,2,0.0017277579336015113,0.006588545343310275,2.4495016535076206,0.007152702648372755
8150052,15,44,15,4,0.0017502939066484874,0.0023844259337694323,0.16756546551254767,0.433462570758965
8150373,15,44,15,2,0.0017502939066484874,0.0023844259337694323,0.16756546551254767,0.433462570758965
8150425,40,43,40,2,0.001431034288482991,0.027703264467347482,27.75640603274957,0.0
8150961,36,43,36,2,0.00137845035137338,0.028267996925345505,29.31427094479532,0.0
8151504,28,47,28,2,0.0015887860998118244,0.0061336219743674215,2.349706897636745,0.009394099600775974
8152400,14,47,14,4,0.0042592989058785075,0.008627856997192025,1.2204217052867217,0.11115252665640685
8153022,14,47,14,2,0.0042592989058785075,0.008627856997192025,1.2204217052867217,0.11115252665640685
8153479,36,8,36,2,2.629196855480561e-05,0.02660517357679577,274.3878807092881,0.0
8154247,39,46,39,2,0.0014385462794986495,0.029209217688675543,29.727061211723772,0.0
8154636,40,46,40,2,0.0014197663019595028,0.0233265879178628,22.89840150659125,0.0
8155813,41,47,41,4,0.0007925150521519976,0.01932639967371013,25.83771871646964,0.0
8156258,39,47,39,2,0.0008976829263712201,0.024534487897469686,31.451948452562,0.0
8156285,32,43,32,4,0.002418861107042116,0.008580795959025523,2.7625388302841207,0.002867686959717064
8156898,32,43,32,2,0.002418861107042116,0.008580795959025523,2.7625388302841207,0.002867686959717064
8157187,37,44,37,4,0.001998189610165226,0.03760176949503506,32.76607943651009,0.0
8157519,41,43,41,4,0.0013371344007872571,0.028095439785401667,29.35415360935844,0.0
8158607,40,42,40,4,0.0007511991015658747,0.019483269800931808,26.96103977510036,0.0
8158613,27,46,27,2,0.0014911302166082606,0.0052551492619260535,1.94362875942379,0.025970117569128703
8158696,41,43,41,2,0.0013371344007872571,0.028095439785401667,29.35415360935844,0.0
8159445,37,42,37,4,0.0008338310027381206,0.017224339968939715,21.95609778708093,0.0
8159555,37,42,37,2,0.0008338310027381206,0.017224339968939715,21.95609778708093,0.0
8159799,40,42,40,2,0.0007511991015658747,0.019483269800931808,26.96103977510036,0.0
8160221,36,8,36,2,2.629196855480561e-05,0.02660517357679577,274.3878807092881,0.0
8160987,39,46,39,4,0.0014385462794986495,0.029209217688675543,29.727061211723772,0.0
8161314,39,45,39,4,0.0007962710476598268,0.019922506157152492,26.37493927754951,0.0
8161716,41,44,41,4,0.0018103898347737574,0.042229438248074416,40.618599514366736,0.0
8161718,39,46,39,2,0.0014385462794986495,0.029209217688675543,29.727061211723772,0.0
8161800,37,44,37,4,0.001998189610165226,0.03760176949503506,32.76607943651009,0.0
8161838,38,42,38,4,0.0005821793037135527,0.01747533217249439,27.25932532678778,0.0
8162306,39,45,39,2,0.0007962710476598268,0.019922506157152492,26.37493927754951,0.0
8162539,38,42,38,4,0.0005821793037135527,0.01747533217249439,27.25932532678778,0.0
8162566,39,9,39,10,2.629196855480561e-05,0.026950287856683453,279.63194664205844,0.0
8162700,37,44,37,2,0.001998189610165226,0.03760176949503506,32.76607943651009,0.0
8163458,37,45,37,4,0.0008375869982459501,0.021914756772867743,29.26149222623653,0.0
8164033,36,16,36,8,2.629196855480561e-05,0.030793605973614444,325.68676644458105,0.0
8164117,41,44,41,4,0.0018103898347737574,0.042229438248074416,40.618599514366736,0.0
8164494,30,45,30,4,0.0017277579336015113,0.006588545343310275,2.4495016535076206,0.007152702648372755
8164671,38,42,38,4,0.0005821793037135527,0.01747533217249439,27.25932532678778,0.0
8164894,37,45,37,2,0.0008375869982459501,0.021914756772867743,29.26149222623653,0.0
8165307,39,9,39,10,2.629196855480561e-05,0.026950287856683453,279.63194664205844,0.0
8165339,41,44,41,2,0.0018103898347737574,0.042229438248074416,40.618599514366736,0.0
8165829,39,9,39,8,2.629196855480561e-05,0.026950287856683453,279.63194664205844,0.0
8165939,39,9,39,8,2.629196855480561e-05,0.026950287856683453,279.63194664205844,0.0
8166057,36,16,36,8,2.629196855480561e-05,0.030793605973614444,325.68676644458105,0.0
8166589,41,42,41,2,0.0007624670880893628,0.01824399579588059,24.455317702748676,0.0
8166612,39,9,39,4,2.629196855480561e-05,0.026950287856683453,279.63194664205844,0.0
8166797,32,46,32,4,0.001389718337896868,0.004721790829372362,1.7320828608819576,0.041629405151500376
8166981,38,46,38,6,0.00137845035137338,0.025930632029742568,26.64314973127951,0.0
8167236,36,16,36,8,2.629196855480561e-05,0.030793605973614444,325.68676644458105,0.0
8167578,38,46,38,4,0.00137845035137338,0.025930632029742568,26.64314973127951,0.0
8167899,14,47,14,4,0.0042592989058785075,0.008627856997192025,1.2204217052867217,0.11115252665640685
8167976,32,46,32,2,0.001389718337896868,0.004721790829372362,1.7320828608819576,0.041629405151500376
8168048,39,9,39,2,2.629196855480561e-05,0.026950287856683453,279.63194664205844,0.0
8168090,25,45,25,4,0.0015286901716865546,0.0016941973739940702,0.038594765974206635,0.4846067376664699
8168873,14,47,14,2,0.0042592989058785075,0.008627856997192025,1.2204217052867217,0.11115252665640685
8168884,38,46,38,2,0.00137845035137338,0.025930632029742568,26.64314973127951,0.0
8168908,25,45,25,4,0.0015286901716865546,0.0016941973739940702,0.038594765974206635,0.4846067376664699
8169405,35,0,35,4,0.0014009863244203561,0.0015216402340502294,0.03026009038568568,0.48792981262207535
8169608,39,45,39,2,0.0007962710476598268,0.019922506157152492,26.37493927754951,0.0
8170040,35,0,35,2,0.0014009863244203561,0.0015216402340502294,0.03026009038568568,0.48792981262207535
8170434,15,46,15,4,0.0023362292058698693,0.003498203837043312,0.315653816519008,0.37613264236798216
8170549,29,43,29,2,0.002584124909386609,0.009051406340690541,2.788011928505587,0.0026516295529864786
8170785,36,16,36,8,2.629196855480561e-05,0.030793605973614444,325.68676644458105,0.0
8170976,36,16,36,8,2.629196855480561e-05,0.030793605973614444,325.68676644458105,0.0
8171095,39,45,39,2,0.0007962710476598268,0.019922506157152492,26.37493927754951,0.0
8171383,38,45,38,6,0.0008789029488320732,0.021538268467535728,27.808178584781693,0.0
8171509,37,47,37,8,0.0006310072453153347,0.02014212433526284,30.58918288848001,0.0
8171511,36,16,36,4,2.629196855480561e-05,0.030793605973614444,325.68676644458105,0.0
8171543,36,16,36,2,2.629196855480561e-05,0.030793605973614444,325.68676644458105,0.0
8171630,40,42,40,2,0.0007511991015658747,0.019483269800931808,26.96103977510036,0.0
8171762,36,16,36,2,2.629196855480561e-05,0.030793605973614444,325.68676644458105,0.0
8171894,38,45,38,4,0.0008789029488320732,0.021538268467535728,27.808178584781693,0.0
8171983,29,42,29,2,0.0024564210621204107,0.008157246615527006,2.5126030526015573,0.005992204856445471
8172767,38,45,38,2,0.0008789029488320732,0.021538268467535728,27.808178584781693,0.0
8174240,36,43,36,2,0.00137845035137338,0.028267996925345505,29.31427094479532,0.0
8175375,40,42,40,4,0.0007511991015658747,0.019483269800931808,26.96103977510036,0.0
8177342,40,42,40,4,0.0007511991015658747,0.019483269800931808,26.96103977510036,0.0
8178207,27,47,27,2,0.0015174221851630663,0.0061336219743674215,2.401336736089724,0.008167648324481469
8178348,36,43,36,2,0.00137845035137338,0.028267996925345505,29.31427094479532,0.0
8178439,37,47,37,6,0.0006310072453153347,0.02014212433526284,30.58918288848001,0.0
8178506,37,47,37,4,0.0006310072453153347,0.02014212433526284,30.58918288848001,0.0
8178709,39,46,39,2,0.0014385462794986495,0.029209217688675543,29.727061211723772,0.0
8178915,37,47,37,2,0.0006310072453153347,0.02014212433526284,30.58918288848001,0.0
8180109,40,42,40,4,0.0007511991015658747,0.019483269800931808,26.96103977510036,0.0
8180462,11,46,11,4,0.0023362292058698693,0.002415799959213767,0.01900769545898986,0.49241748321555445
8180793,40,42,40,2,0.0007511991015658747,0.019483269800931808,26.96103977510036,0.0
8181099,39,42,39,4,0.0007136391464875807,0.016455676345553515,23.042961751929088,0.0
8181508,41,44,41,4,0.0018103898347737574,0.042229438248074416,40.618599514366736,0.0
8181565,11,46,11,2,0.0023362292058698693,0.002415799959213767,0.01900769545898986,0.49241748321555445
8181833,39,42,39,4,0.0007136391464875807,0.016455676345553515,23.042961751929088,0.0
8182177,39,47,39,4,0.0008976829263712201,0.024534487897469686,31.451948452562,0.0
8182310,39,47,39,2,0.0008976829263712201,0.024534487897469686,31.451948452562,0.0
8182407,36,47,36,2,0.0009014389218790494,0.01912246850832196,23.444415805921693,0.0
8184094,29,43,29,4,0.002584124909386609,0.009051406340690541,2.788011928505587,0.0026516295529864786
8184135,29,42,29,2,0.0024564210621204107,0.008157246615527006,2.5126030526015573,0.005992204856445471
8184274,39,46,39,2,0.0014385462794986495,0.029209217688675543,29.727061211723772,0.0
8184470,14,46,14,4,0.0021221374619235954,0.0024471739846581016,0.07959917630234997,0.46827802517749695
8184580,38,42,38,2,0.0005821793037135527,0.01747533217249439,27.25932532678778,0.0
8184704,29,43,29,2,0.002584124909386609,0.009051406340690541,2.788011928505587,0.0026516295529864786
8185347,41,47,41,2,0.0007925150521519976,0.01932639967371013,25.83771871646964,0.0
8185348,30,46,30,4,0.0015474701492257015,0.005474767440036394,2.079040144157943,0.018806830422398946
8185388,37,45,37,6,0.0008375869982459501,0.021914756772867743,29.26149222623653,0.0
8185545,14,46,14,2,0.0021221374619235954,0.0024471739846581016,0.07959917630234997,0.46827802517749695
8185775,38,42,38,2,0.0005821793037135527,0.01747533217249439,27.25932532678778,0.0
8186244,30,46,30,2,0.0015474701492257015,0.005474767440036394,2.079040144157943,0.018806830422398946
8186427,39,42,39,8,0.0007136391464875807,0.016455676345553515,23.042961751929088,0.0
8189391,36,8,36,2,2.629196855480561e-05,0.02660517357679577,274.3878807092881,0.0
8189679,25,44,25,4,0.001543714153717872,0.0015216402340502294,-0.0052743970888960824,0.5021041702463043
8189751,21,46,21,2,0.0013333784052794273,0.0014432051704393932,0.028552390247124262,0.48861079183268064
8189864,37,45,37,8,0.0008375869982459501,0.021914756772867743,29.26149222623653,0.0
8190107,25,44,25,2,0.001543714153717872,0.0015216402340502294,-0.0052743970888960824,0.5021041702463043
8190272,38,47,38,6,0.0007850030611363389,0.01954601785182048,26.29616997121932,0.0
8191024,39,42,39,6,0.0007136391464875807,0.016455676345553515,23.042961751929088,0.0
8191360,37,45,37,6,0.0008375869982459501,0.021914756772867743,29.26149222623653,0.0
8191817,38,47,38,4,0.0007850030611363389,0.01954601785182048,26.29616997121932,0.0
8192550,38,47,38,2,0.0007850030611363389,0.01954601785182048,26.29616997121932,0.0
8192609,39,42,39,4,0.0007136391464875807,0.016455676345553515,23.042961751929088,0.0
8192667,37,45,37,4,0.0008375869982459501,0.021914756772867743,29.26149222623653,0.0
8192997,38,47,38,2,0.0007850030611363389,0.01954601785182048,26.29616997121932,0.0
8193942,39,42,39,2,0.0007136391464875807,0.016455676345553515,23.042961751929088,0.0
8194552,30,0,30,2,0.00046949943847867157,0.0001725571399438405,-0.05308870495825081,0.5211693845498957
8194562,41,47,41,6,0.0007925150521519976,0.01932639967371013,25.83771871646964,0.0
8195630,36,43,36,2,0.00137845035137338,0.028267996925345505,29.31427094479532,0.0
8197759,27,45,27,4,0.0019230697000086386,0.0064316752160886006,2.124063599125261,0.016832412904949634
8198646,41,44,41,2,0.0018103898347737574,0.042229438248074416,40.618599514366736,0.0
8199446,31,44,31,8,0.0019193137045008094,0.007278773903085635,2.6091146807407672,0.004538840729020999
8199749,12,42,12,2,0.007594622916830992,0.022887351561642115,4.205568859091814,1.302131399316675e-05
8201163,37,42,37,6,0.0008338310027381206,0.017224339968939715,21.95609778708093,0.0
8201407,39,46,39,4,0.0014385462794986495,0.029209217688675543,29.727061211723772,0.0
8201659,41,47,41,6,0.0007925150521519976,0.01932639967371013,25.83771871646964,0.0
8202075,37,42,37,4,0.0008338310027381206,0.017224339968939715,21.95609778708093,0.0
8202183,39,46,39,2,0.0014385462794986495,0.029209217688675543,29.727061211723772,0.0
8202516,41,47,41,4,0.0007925150521519976,0.01932639967371013,25.83771871646964,0.0
8202763,41,44,41,2,0.0018103898347737574,0.042229438248074416,40.618599514366736,0.0
8202865,40,42,40,2,0.0007511991015658747,0.019483269800931808,26.96103977510036,0.0
8203115,36,47,36,4,0.0009014389218790494,0.01912246850832196,23.444415805921693,0.0
8203503,27,47,27,12,0.0015174221851630663,0.0061336219743674215,2.401336736089724,0.008167648324481469
8203680,37,42,37,2,0.0008338310027381206,0.017224339968939715,21.95609778708093,0.0
8203703,41,47,41,2,0.0007925150521519976,0.01932639967371013,25.83771871646964,0.0
8204039,27,47,27,10,0.0015174221851630663,0.0061336219743674215,2.401336736089724,0.008167648324481469
8205504,27,47,27,6,0.0015174221851630663,0.0061336219743674215,2.401336736089724,0.008167648324481469
8205534,27,47,27,6,0.0015174221851630663,0.0061336219743674215,2.401336736089724,0.008167648324481469
8205555,37,45,37,4,0.0008375869982459501,0.021914756772867743,29.26149222623653,0.0
8206225,41,43,41,4,0.0013371344007872571,0.028095439785401667,29.35415360935844,0.0
8206424,27,47,27,4,0.0015174221851630663,0.0061336219743674215,2.401336736089724,0.008167648324481469
8206947,36,47,36,4,0.0009014389218790494,0.01912246850832196,23.444415805921693,0.0
8207008,31,44,31,6,0.0019193137045008094,0.007278773903085635,2.6091146807407672,0.004538840729020999
8207268,27,47,27,2,0.0015174221851630663,0.0061336219743674215,2.401336736089724,0.008167648324481469
8207961,31,44,31,2,0.0019193137045008094,0.007278773903085635,2.6091146807407672,0.004538840729020999
8208606,40,6,40,2,4.882794160178184e-05,0.014479112742560434,90.13610504441573,0.0
8208634,41,42,41,2,0.0007624670880893628,0.01824399579588059,24.455317702748676,0.0
8209742,41,43,41,4,0.0013371344007872571,0.028095439785401667,29.35415360935844,0.0
8209996,38,47,38,4,0.0007850030611363389,0.01954601785182048,26.29616997121932,0.0
8211125,38,47,38,2,0.0007850030611363389,0.01954601785182048,26.29616997121932,0.0
8211227,40,43,40,2,0.001431034288482991,0.027703264467347482,27.75640603274957,0.0
8211540,41,43,41,2,0.0013371344007872571,0.028095439785401667,29.35415360935844,0.0
8211651,22,46,22,4,0.0012507465041071812,0.0016471363358275687,0.10698682979185144,0.4573997140429453
8212451,22,46,22,2,0.0012507465041071812,0.0016471363358275687,0.10698682979185144,0.4573997140429453
8212670,37,45,37,8,0.0008375869982459501,0.021914756772867743,29.26149222623653,0.0
8213801,37,45,37,6,0.0008375869982459501,0.021914756772867743,29.26149222623653,0.0
8213964,38,46,38,4,0.00137845035137338,0.025930632029742568,26.64314973127951,0.0
8214512,37,45,37,4,0.0008375869982459501,0.021914756772867743,29.26149222623653,0.0
8214835,19,47,19,6,0.0016901979785232176,0.0021961817811034247,0.12379293074719094,0.4507396146030429
8215281,38,46,38,2,0.00137845035137338,0.025930632029742568,26.64314973127951,0.0
8215542,29,43,29,2,0.002584124909386609,0.009051406340690541,2.788011928505587,0.0026516295529864786
8215961,19,47,19,4,0.0016901979785232176,0.0021961817811034247,0.12379293074719094,0.4507396146030429
8216038,11,46,11,2,0.0023362292058698693,0.002415799959213767,0.01900769545898986,0.49241748321555445
8216501,24,42,24,4,0.0014986422076239195,0.0011451519287182142,-0.08018618060406167,0.5319554094758127
8216558,20,46,20,2,0.0011230426568409825,0.0012078999796068836,0.021941475731071046,0.491247319940172
8217040,12,44,12,4,0.0016977099695388766,0.00192950256482658,0.06294942702674904,0.47490338789170183
8217568,12,44,12,2,0.0016977099695388766,0.00192950256482658,0.06294942702674904,0.47490338789170183
8217811,24,42,24,2,0.0014986422076239195,0.0011451519287182142,-0.08018618060406167,0.5319554094758127
8218393,40,45,40,6,0.0008713909578164145,0.02058136069148352,26.264762635387477,0.0
8219123,37,45,37,2,0.0008375869982459501,0.021914756772867743,29.26149222623653,0.0
8219333,38,45,38,2,0.0008789029488320732,0.021538268467535728,27.808178584781693,0.0
8219363,40,45,40,4,0.0008713909578164145,0.02058136069148352,26.264762635387477,0.0
8219792,40,45,40,2,0.0008713909578164145,0.02058136069148352,26.264762635387477,0.0
8219919,39,45,39,6,0.0007962710476598268,0.019922506157152492,26.37493927754951,0.0
8220002,15,43,15,4,0.001825413816805075,0.0018981285393822453,0.01850458860406329,0.49261815850825585
8220682,39,45,39,4,0.0007962710476598268,0.019922506157152492,26.37493927754951,0.0
8221574,36,42,36,10,0.0007286631285188983,0.016330180243776176,22.137506658530043,0.0
8221616,40,46,40,2,0.0014197663019595028,0.0233265879178628,22.89840150659125,0.0
8223849,36,47,36,2,0.0009014389218790494,0.01912246850832196,23.444415805921693,0.0
8224111,40,10,40,2,3.755995507829373e-05,0.012643732254066856,89.66143044899222,0.0
8224195,39,47,39,6,0.0008976829263712201,0.024534487897469686,31.451948452562,0.0
8226211,36,47,36,2,0.0009014389218790494,0.01912246850832196,23.444415805921693,0.0
8226484,27,47,27,2,0.0015174221851630663,0.0061336219743674215,2.401336736089724,0.008167648324481469
8226930,30,47,30,4,0.0015737621177805072,0.005663011592702403,2.1267210776663226,0.0167216325738887
8227140,36,42,36,6,0.0007286631285188983,0.016330180243776176,22.137506658530043,0.0
8227446,30,47,30,2,0.0015737621177805072,0.005663011592702403,2.1267210776663226,0.0167216325738887
8228182,36,42,36,4,0.0007286631285188983,0.016330180243776176,22.137506658530043,0.0
8231058,39,47,39,6,0.0008976829263712201,0.024534487897469686,31.451948452562,0.0
8231900,39,47,39,4,0.0008976829263712201,0.024534487897469686,31.451948452562,0.0
8232205,31,44,31,4,0.0019193137045008094,0.007278773903085635,2.6091146807407672,0.004538840729020999
8232241,31,44,31,4,0.0019193137045008094,0.007278773903085635,2.6091146807407672,0.004538840729020999
8232526,31,44,31,2,0.0019193137045008094,0.007278773903085635,2.6091146807407672,0.004538840729020999
8232695,13,44,13,2,0.0017352699246171706,0.002745227226379281,0.2658197547192134,0.3951890141697547
8233430,38,45,38,4,0.0008789029488320732,0.021538268467535728,27.808178584781693,0.0
8233695,40,10,40,2,3.755995507829373e-05,0.012643732254066856,89.66143044899222,0.0
8233861,31,47,31,4,0.0015662501267648483,0.006008125872590083,2.3534689871978807,0.009299579640777211
8234686,31,47,31,2,0.0015662501267648483,0.006008125872590083,2.3534689871978807,0.009299579640777211
8236251,29,42,29,2,0.0024564210621204107,0.008157246615527006,2.5126030526015573,0.005992204856445471
8236265,37,42,37,2,0.0008338310027381206,0.017224339968939715,21.95609778708093,0.0
8236974,37,44,37,4,0.001998189610165226,0.03760176949503506,32.76607943651009,0.0
8237686,39,47,39,2,0.0008976829263712201,0.024534487897469686,31.451948452562,0.0
8238120,36,16,36,2,2.629196855480561e-05,0.030793605973614444,325.68676644458105,0.0
8238483,41,44,41,2,0.0018103898347737574,0.042229438248074416,40.618599514366736,0.0
8238571,30,47,30,6,0.0015737621177805072,0.005663011592702403,2.1267210776663226,0.0167216325738887
8238918,29,47,29,4,0.001532446167194384,0.00473747784209453,1.56323196105498,0.05899902255727185
8239015,37,44,37,2,0.001998189610165226,0.03760176949503506,32.76607943651009,0.0
8239027,31,45,31,6,0.0019305816910242973,0.0059767518471457465,1.9224909543382016,0.027272005358347284
8239665,36,42,36,2,0.0007286631285188983,0.016330180243776176,22.137506658530043,0.0
8240111,29,47,29,2,0.001532446167194384,0.00473747784209453,1.56323196105498,0.05899902255727185
8240669,28,47,28,6,0.0015887860998118244,0.0061336219743674215,2.349706897636745,0.009394099600775974
8240967,36,42,36,2,0.0007286631285188983,0.016330180243776176,22.137506658530043,0.0
8241823,12,42,12,12,0.007594622916830992,0.022887351561642115,4.205568859091814,1.302131399316675e-05
8241903,28,47,28,4,0.0015887860998118244,0.0061336219743674215,2.349706897636745,0.009394099600775974
8242441,12,42,12,10,0.007594622916830992,0.022887351561642115,4.205568859091814,1.302131399316675e-05
8242539,28,47,28,2,0.0015887860998118244,0.0061336219743674215,2.349706897636745,0.009394099600775974
8242609,40,10,40,2,3.755995507829373e-05,0.012643732254066856,89.66143044899222,0.0
8242815,36,16,36,2,2.629196855480561e-05,0.030793605973614444,325.68676644458105,0.0
8243362,31,45,31,4,0.0019305816910242973,0.0059767518471457465,1.9224909543382016,0.027272005358347284
8243719,12,42,12,10,0.007594622916830992,0.022887351561642115,4.205568859091814,1.302131399316675e-05
8244453,41,47,41,2,0.0007925150521519976,0.01932639967371013,25.83771871646964,0.0
8244643,36,16,36,2,2.629196855480561e-05,0.030793605973614444,325.68676644458105,0.0
8245345,36,45,36,2,0.0008075390341833153,0.018589110075768283,24.501528350894656,0.0
8245445,12,42,12,10,0.007594622916830992,0.022887351561642115,4.205568859091814,1.302131399316675e-05
8245988,12,42,12,8,0.007594622916830992,0.022887351561642115,4.205568859091814,1.302131399316675e-05
8246449,41,47,41,2,0.0007925150521519976,0.01932639967371013,25.83771871646964,0.0
8246456,30,47,30,2,0.0015737621177805072,0.005663011592702403,2.1267210776663226,0.0167216325738887
8246505,28,43,28,4,0.0026554888240353665,0.009490642696911229,3.072064621424795,0.0010629184896477906
8247493,12,42,12,6,0.007594622916830992,0.022887351561642115,4.205568859091814,1.302131399316675e-05
8247495,28,43,28,2,0.0026554888240353665,0.009490642696911229,3.072064621424795,0.0010629184896477906
8248048,38,47,38,6,0.0007850030611363389,0.01954601785182048,26.29616997121932,0.0
8248102,38,47,38,6,0.0007850030611363389,0.01954601785182048,26.29616997121932,0.0
8248249,41,47,41,2,0.0007925150521519976,0.01932639967371013,25.83771871646964,0.0
8248505,21,45,21,2,0.001562494131257019,0.0010039688142187083,-0.11044298613580264,0.5439709681921263
8248601,40,42,40,2,0.0007511991015658747,0.019483269800931808,26.96103977510036,0.0
8249139,28,46,28,2,0.0013972303289125267,0.004408050574929016,1.5629618050419678,0.059030789466458566
8249517,38,47,38,6,0.0007850030611363389,0.01954601785182048,26.29616997121932,0.0
8250407,27,45,27,4,0.0019230697000086386,0.0064316752160886006,2.124063599125261,0.016832412904949634
8250448,29,42,29,6,0.0024564210621204107,0.008157246615527006,2.5126030526015573,0.005992204856445471
8251342,27,45,27,2,0.0019230697000086386,0.0064316752160886006,2.124063599125261,0.016832412904949634
8251909,12,42,12,4,0.007594622916830992,0.022887351561642115,4.205568859091814,1.302131399316675e-05
8254182,30,45,30,4,0.0017277579336015113,0.006588545343310275,2.4495016535076206,0.007152702648372755
8254843,30,45,30,2,0.0017277579336015113,0.006588545343310275,2.4495016535076206,0.007152702648372755
8255346,39,9,39,2,2.629196855480561e-05,0.026950287856683453,279.63194664205844,0.0
8255579,24,47,24,2,0.0017578058976641464,0.0024942350228246033,0.19889896395329976,0.42117088998457497
8256602,39,9,39,2,2.629196855480561e-05,0.026950287856683453,279.63194664205844,0.0
8256646,36,43,36,4,0.00137845035137338,0.028267996925345505,29.31427094479532,0.0
8257034,29,42,29,4,0.0024564210621204107,0.008157246615527006,2.5126030526015573,0.005992204856445471
8258325,39,9,39,2,2.629196855480561e-05,0.026950287856683453,279.63194664205844,0.0
8258569,29,42,29,2,0.0024564210621204107,0.008157246615527006,2.5126030526015573,0.005992204856445471
8261798,14,47,14,4,0.0042592989058785075,0.008627856997192025,1.2204217052867217,0.11115252665640685
8262139,36,16,36,2,2.629196855480561e-05,0.030793605973614444,325.68676644458105,0.0
8262193,14,43,14,4,0.0016639060099684119,0.00257267008643544,0.25324636738927386,0.4000389190000866
8262448,14,43,14,2,0.0016639060099684119,0.00257267008643544,0.25324636738927386,0.4000389190000866
8263042,36,47,36,2,0.0009014389218790494,0.01912246850832196,23.444415805921693,0.0
8263080,14,47,14,2,0.0042592989058785075,0.008627856997192025,1.2204217052867217,0.11115252665640685
8263791,38,45,38,8,0.0008789029488320732,0.021538268467535728,27.808178584781693,0.0
8263861,14,43,14,2,0.0016639060099684119,0.00257267008643544,0.25324636738927386,0.4000389190000866
8266939,39,46,39,2,0.0014385462794986495,0.029209217688675543,29.727061211723772,0.0
8267072,36,16,36,2,2.629196855480561e-05,0.030793605973614444,325.68676644458105,0.0
8268393,38,45,38,8,0.0008789029488320732,0.021538268467535728,27.808178584781693,0.0
8268553,38,46,38,2,0.00137845035137338,0.025930632029742568,26.64314973127951,0.0
8269011,40,17,40,4,3.0047964062634985e-05,0.014777165984281613,116.37053983549336,0.0
8269305,39,45,39,6,0.0007962710476598268,0.019922506157152492,26.37493927754951,0.0
8269462,29,42,29,6,0.0024564210621204107,0.008157246615527006,2.5126030526015573,0.005992204856445471
8269609,38,45,38,6,0.0008789029488320732,0.021538268467535728,27.808178584781693,0.0
8270345,38,45,38,4,0.0008789029488320732,0.021538268467535728,27.808178584781693,0.0
8270421,29,42,29,2,0.0024564210621204107,0.008157246615527006,2.5126030526015573,0.005992204856445471
8270532,39,45,39,4,0.0007962710476598268,0.019922506157152492,26.37493927754951,0.0
8270756,41,43,41,6,0.0013371344007872571,0.028095439785401667,29.35415360935844,0.0
8271324,39,45,39,2,0.0007962710476598268,0.019922506157152492,26.37493927754951,0.0
8271405,38,45,38,4,0.0008789029488320732,0.021538268467535728,27.808178584781693,0.0
8271890,37,42,37,2,0.0008338310027381206,0.017224339968939715,21.95609778708093,0.0
8273195,40,17,40,4,3.0047964062634985e-05,0.014777165984281613,116.37053983549336,0.0
8273389,39,42,39,6,0.0007136391464875807,0.016455676345553515,23.042961751929088,0.0
8273896,31,44,31,4,0.0019193137045008094,0.007278773903085635,2.6091146807407672,0.004538840729020999
8274214,40,42,40,2,0.0007511991015658747,0.019483269800931808,26.96103977510036,0.0
8274269,40,17,40,4,3.0047964062634985e-05,0.014777165984281613,116.37053983549336,0.0
8274411,31,44,31,2,0.0019193137045008094,0.007278773903085635,2.6091146807407672,0.004538840729020999
8274664,38,45,38,2,0.0008789029488320732,0.021538268467535728,27.808178584781693,0.0
8274917,40,42,40,2,0.0007511991015658747,0.019483269800931808,26.96103977510036,0.0
8275882,39,9,39,6,2.629196855480561e-05,0.026950287856683453,279.63194664205844,0.0
8276479,32,44,32,4,0.00191555770899298,0.0058669427580905755,1.8475926674739769,0.03233064562899779
8276530,39,9,39,4,2.629196855480561e-05,0.026950287856683453,279.63194664205844,0.0
8277453,32,44,32,2,0.00191555770899298,0.0058669427580905755,1.8475926674739769,0.03233064562899779
8277671,39,9,39,2,2.629196855480561e-05,0.026950287856683453,279.63194664205844,0.0
8278071,39,42,39,4,0.0007136391464875807,0.016455676345553515,23.042961751929088,0.0
8278108,36,43,36,2,0.00137845035137338,0.028267996925345505,29.31427094479532,0.0
8278509,40,42,40,4,0.0007511991015658747,0.019483269800931808,26.96103977510036,0.0
8278660,25,42,25,2,0.0014423022750064787,0.0017098843867162374,0.06799607195926449,0.4728943805858533
8279422,39,42,39,2,0.0007136391464875807,0.016455676345553515,23.042961751929088,0.0
8279602,36,47,36,8,0.0009014389218790494,0.01912246850832196,23.444415805921693,0.0
8279992,13,45,13,4,0.0029672364511852045,0.004078623307763503,0.2846002837337191,0.38797519692414295
8280942,36,47,36,6,0.0009014389218790494,0.01912246850832196,23.444415805921693,0.0
8281447,13,45,13,2,0.0029672364511852045,0.004078623307763503,0.2846002837337191,0.38797519692414295
8281840,34,0,34,4,0.0013972303289125267,0.0021020597047704207,0.1970002875631415,0.42191365637471845
8282405,40,17,40,2,3.0047964062634985e-05,0.014777165984281613,116.37053983549336,0.0
8282520,34,0,34,4,0.0013972303289125267,0.0021020597047704207,0.1970002875631415,0.42191365637471845
8283718,40,42,40,4,0.0007511991015658747,0.019483269800931808,26.96103977510036,0.0
