timestamp,X,Y,A,Z,chiamate,p0,p_cappuccio,z,significativo
6592938,23,30,46,30,3,0.0022836452687602,4.473612397274676e-05,-0.4089078038471557,0.6586963390794418
6593064,40,30,46,30,3,0.0023437411968855,4.026251157547208e-05,-0.5283131991297231,0.7013590140018916
6593146,4,31,44,31,3,0.0026705128060666,6.263057356184544e-05,-0.6311514908556869,0.7360292618327027
6593146,4,31,47,31,3,0.0022686212867289,7.157779835639481e-05,-0.5767839085944497,0.7179572794398424
6593345,41,15,46,15,3,0.0015512261447335,0.0011676128356886,-0.7387549941735762,0.7699721074552697
6594205,35,21,43,21,3,0.0016563940189527,3.131528678092273e-05,-0.7540107859391938,0.7745786274091315
6594267,5,30,46,30,3,0.0021371614439549,0.0001118403099318,-0.5701421602109098,0.7157093589841967
6595201,41,15,46,15,3,0.0015512261447335,0.0011676128356886,-0.7387549941735762,0.7699721074552697
6597815,2,27,45,27,3,0.002640464842004,3.5788899178197405e-05,-0.6132874253044108,0.730156846764001
6598983,28,37,44,37,3,0.003940039287713,0.0009752475026058,-1.1088871562273843,0.8662605673826854
6599273,41,15,46,15,3,0.0015512261447335,0.0011676128356886,-0.7387549941735762,0.7699721074552697
6600516,37,12,42,12,3,0.005126933868187,0.0039859886459717,-1.204529204098281,0.8858074493002975
6601676,30,40,17,40,3,0.0008751469533242,0.0003086792554119,-0.4743020627706467,0.6823577396159974
6603030,37,12,42,12,3,0.005126933868187,0.0039859886459717,-1.204529204098281,0.8858074493002975
6603030,37,12,44,12,3,0.0008826589443399,0.0008276182934958,-0.1397475116552196,0.5555702570838711
6603594,1,27,42,27,3,0.0033691279705229,6.263057356184544e-05,-0.687109992888806,0.753993291233932
6604446,31,22,47,22,3,0.002155941421494,3.131528678092273e-05,-0.5812268134910537,0.7194562007674588
6605910,39,13,43,13,3,0.001340890396295,0.0004786765265083,-1.232220404258175,0.8910666183587664
6606272,18,32,46,32,3,0.0020432615562591,5.36833487672961e-05,-0.4427961771623758,0.6710434156585455
6607371,18,32,46,32,3,0.0020432615562591,5.36833487672961e-05,-0.4427961771623758,0.6710434156585455
6608371,30,39,9,39,3,0.0012582584951228,0.0006486737976048,-0.4229608862909767,0.6638381006291764
6609218,24,27,42,27,3,0.0035231237863439,5.36833487672961e-05,-0.5398477989992033,0.7053489999828388
6610219,37,12,44,12,3,0.0008826589443399,0.0008276182934958,-0.1397475116552196,0.5555702570838711
6611791,37,12,44,12,3,0.0008826589443399,0.0008276182934958,-0.1397475116552196,0.5555702570838711
6611950,28,19,44,19,3,0.0017352699246171,8.947224794549351e-06,-0.4189051345907528,0.662357267803239
6612873,18,32,46,32,3,0.0020432615562591,5.36833487672961e-05,-0.4427961771623758,0.6710434156585455
6614739,34,19,44,19,3,0.0016901979785232,5.36833487672961e-05,-0.6980517547975925,0.7574275859225647
6614751,29,36,16,36,3,0.0012732824771541,0.0006799890843857,-0.385541328422684,0.650081803588943
6614751,29,36,43,36,3,0.0028470445949346,0.0007291988207557,-0.921092928852566,0.8214990441461427
6614752,2,27,46,27,3,0.0020770655158296,5.8156961164570776e-05,-0.5358206865713495,0.7039587580975948
6614901,35,23,47,23,3,0.0019042897224694,3.5788899178197405e-05,-0.72860074109444,0.7668770374746784
6615849,31,36,16,36,3,0.0014160103064516,0.0005636751620566,-0.5286696017533574,0.701482665973618
6615849,31,36,43,36,3,0.0028094846398563,0.000782882169523,-0.8930291124384782,0.8140792087212974
6616014,34,19,44,19,3,0.0016901979785232,5.36833487672961e-05,-0.6980517547975925,0.7574275859225647
6617841,4,19,44,19,3,0.0016789299919997,1.3420837191824024e-05,-0.6223053586246298,0.7331294508537541
6618056,13,39,9,39,3,0.0015549821402413,0.0005860432240429,-0.5761794857051257,0.7177530651293808
6618613,27,40,42,40,3,0.0015887860998118,0.0006665682471939,-0.557166974495461,0.7112933241935002
6618948,13,39,9,39,3,0.0015549821402413,0.0005860432240429,-0.5761794857051257,0.7177530651293808
6619234,30,39,9,39,3,0.0012582584951228,0.0006486737976048,-0.4229608862909767,0.6638381006291764
6620154,32,40,42,40,3,0.0018592177763755,0.0005368334876729,-0.7006732065961846,0.7582465096459636
6622790,4,29,43,29,3,0.0036245356650553,4.920973637002143e-05,-0.6809474302242962,0.7520476225902102
6623534,29,36,16,36,3,0.0012732824771541,0.0006799890843857,-0.385541328422684,0.650081803588943
6623534,29,36,43,36,3,0.0028470445949346,0.0007291988207557,-0.921092928852566,0.8214990441461427
6623534,29,36,47,36,3,0.0018855097449303,0.000603937673632,-0.6845822057216793,0.7531962005520598
6624440,38,14,47,14,3,0.0035005878132969,0.0006978835339748,-2.062999710461498,0.9804436721559956
6625262,28,37,44,37,3,0.003940039287713,0.0009752475026058,-1.1088871562273843,0.8662605673826854
6626307,21,31,45,31,3,0.0027155847521606,2.684167438364805e-05,-0.4819119933459085,0.6850657670596
6626550,12,37,44,37,3,0.0034893198267734,0.0019281269432253,-0.8880173606335794,0.8127342935405568
6629709,32,40,42,40,3,0.0018592177763755,0.0005368334876729,-0.7006732065961846,0.7582465096459636
6630045,39,13,43,13,3,0.001340890396295,0.0004786765265083,-1.232220404258175,0.8910666183587664
6632317,39,13,43,13,3,0.001340890396295,0.0004786765265083,-1.232220404258175,0.8910666183587664
6634446,3,21,42,21,3,0.001562494131257,2.2368061986373377e-05,-0.58748875723014,0.7215622504799142
6635668,32,37,44,37,3,0.0036170236740396,0.0010155100141813,-1.0570505789449391,0.8547557477418237
6635732,5,24,42,24,3,0.0016000540863353,2.684167438364805e-05,-0.5717537026332902,0.7162555767033809
6636248,3,21,42,21,3,0.001562494131257,2.2368061986373377e-05,-0.58748875723014,0.7215622504799142
6637816,30,40,6,40,3,0.0008188070207068,0.0004607820769192,-0.309906452085137,0.6216839519236499
6637816,30,40,46,40,3,0.0026667568105588,0.0008186710687012,-0.8872387465962926,0.8125248121003479
6638467,28,37,44,37,3,0.003940039287713,0.0009752475026058,-1.1088871562273843,0.8662605673826854
6638921,37,12,42,12,3,0.005126933868187,0.0039859886459717,-1.204529204098281,0.8858074493002975
