timestamp,X,Y,Z,chiamate,p0,p_cappuccio,z,significativo
1197276,34,22,34,4,0.0109892071880663,0.002222308558996,-1.4638062693324034,0.928376555505191
1197492,37,12,37,4,3.5708228068452664e-05,0.0189012782159369,238.0448388262679,0.0
1197749,26,32,26,2,0.0011515903552075,0.0001826022767007,-0.2857061791500552,0.6124484141916433
1197769,1,33,1,4,0.0,0.0005400365204553,inf,0.0
1198006,31,19,31,2,0.000321374052616,9.324371576207312e-05,-0.1340938694737323,0.5533358263429945
1198364,33,1,33,4,0.0034636981226399,0.0003496639341077,-0.4770339701175987,0.6833310339143579
1198753,19,31,19,2,0.0008391433596086,8.547340611523369e-05,-0.1930308661596691,0.5765326025194217
1198764,41,15,41,2,8.927057017113166e-06,0.0198686817669684,503.7660314058597,0.0
1198804,37,12,37,4,3.5708228068452664e-05,0.0189012782159369,238.0448388262679,0.0
1199228,1,33,1,2,0.0,0.0005400365204553,inf,0.0
1199804,19,35,19,6,1.7854114034226332e-05,0.0028905551886242,26.80097964749945,0.0
1199950,37,12,37,4,3.5708228068452664e-05,0.0189012782159369,238.0448388262679,0.0
1199977,33,1,33,2,0.0034636981226399,0.0003496639341077,-0.4770339701175987,0.6833310339143579
1200190,35,19,35,8,0.0106856872494844,0.0024049108356968,-1.4248687173008123,0.9229024230591324
1200229,5,30,5,6,0.0,0.0002680756828159,inf,0.0
1200326,30,5,30,4,0.0012765691534471,0.0001631765025836,-0.1922185762629454,0.5762145022674631
1200579,19,35,19,4,1.7854114034226332e-05,0.0028905551886242,26.80097964749945,0.0
1200910,5,30,5,4,0.0,0.0002680756828159,inf,0.0
1201437,35,19,35,6,0.0106856872494844,0.0024049108356968,-1.4248687173008123,0.9229024230591324
1201457,37,12,37,4,3.5708228068452664e-05,0.0189012782159369,238.0448388262679,0.0
1201465,26,34,26,2,2.6781171051339505e-05,0.0026691013636893,19.509803956155235,0.0
