timestamp,event_type,n_1a,n_1b,n_2,n_3a,n_3b,n_3c,n_4a,n_4b,n_4c,n_4d,n_1_comune,n_2_comune
1486071735,1,0,9,1,0,0,0,0,0,7,9,6,3
1486077058,9,0,9,1,0,0,0,0,0,7,8,6,3
1486135080,9,0,0,0,0,0,0,0,0,4,14,2,4
1486135391,9,0,0,0,0,0,0,0,0,4,14,2,4
1486135458,9,0,0,0,0,0,0,0,0,4,14,2,4
1486135512,9,0,0,0,0,0,0,0,0,4,14,2,4
1486135911,9,0,0,0,0,0,0,0,0,4,14,2,4
1486136702,9,0,0,0,0,0,0,0,0,4,14,2,4
1486136717,9,0,0,0,0,0,0,0,0,4,14,2,4
1486136736,9,0,0,0,0,0,0,0,0,4,14,2,4
1486136797,8,0,0,0,0,0,0,0,0,4,14,2,4
1486137271,9,0,0,0,0,0,0,0,0,4,14,2,4
1486137560,9,0,0,0,0,0,0,0,0,4,14,2,4
1486137600,9,0,0,0,0,0,0,0,0,4,14,2,4
1486137660,9,0,0,0,0,0,0,0,0,4,14,2,4
1486137984,8,0,0,0,0,0,0,0,0,4,14,2,4
1486137984,8,0,0,0,0,0,0,0,0,4,14,2,4
1486138553,9,0,0,0,0,0,0,0,0,4,14,2,4
1486138558,9,0,0,0,0,0,0,0,0,4,14,2,4
1486139090,8,0,0,0,0,0,0,0,0,4,14,2,4
1486195478,9,0,0,0,0,0,0,0,0,5,14,3,3
1486204138,9,0,0,0,0,0,0,0,0,5,14,3,3
1486204669,9,0,0,0,0,0,0,0,0,5,14,3,3
1486204669,8,0,0,0,0,0,0,0,0,5,14,3,3
1486205543,8,0,0,0,0,0,0,0,0,5,14,3,3
1486206826,8,0,0,0,0,0,0,0,0,6,16,3,5
1486210165,9,0,0,0,0,0,0,0,0,6,16,3,5
1486214785,8,0,0,0,0,0,0,0,0,6,16,3,5
1486222578,9,0,0,0,0,0,0,0,0,6,16,3,5
1486225410,9,0,0,0,0,0,0,0,0,6,16,3,5
1486226188,9,0,0,0,0,0,0,0,0,6,16,3,5
1486226915,9,0,0,0,0,0,0,0,0,6,16,3,5
1486227109,9,0,0,0,0,0,0,0,0,6,16,3,5
1486227720,9,0,0,0,0,0,0,0,0,6,16,3,5
1486228008,9,0,0,0,0,0,0,0,0,6,16,3,5
1486228022,9,0,0,0,0,0,0,0,0,6,16,3,5
1486228148,9,0,0,0,0,0,0,0,0,6,16,3,5
1486228151,9,0,0,0,0,0,0,0,0,6,16,3,5
1486228625,8,0,0,0,0,0,0,0,0,6,16,3,5
1486249688,9,0,0,0,0,0,0,0,0,8,14,4,6
1486249689,9,0,0,0,0,0,0,0,0,8,14,4,6
1486249845,8,0,0,0,0,0,0,0,0,8,14,4,6
1486289587,8,0,0,0,0,0,0,0,0,44,53,4,10
1486289603,8,0,0,0,0,0,0,0,0,44,53,4,10
1486289606,8,0,0,0,0,0,0,0,0,44,53,4,10
1486289606,8,0,0,0,0,0,0,0,0,44,53,4,10
1486289614,9,0,0,0,0,0,0,0,0,44,53,4,10
1486293932,8,0,0,0,0,0,0,0,0,43,58,4,9
1486293932,9,0,0,0,0,0,0,0,0,43,58,4,9
1486293935,9,0,0,0,0,0,0,0,0,45,58,6,9
1486293935,8,0,0,0,0,0,0,0,0,45,58,6,9
1486294132,9,0,0,0,0,0,0,0,0,46,58,4,11
1486294132,8,0,0,0,0,0,0,0,0,46,58,4,11
1486294134,8,0,0,0,0,0,0,0,0,46,58,4,11
1486294134,9,0,0,0,0,0,0,0,0,46,58,4,11
1486294142,9,0,0,0,0,0,0,0,0,46,58,4,11
1486294142,8,0,0,0,0,0,0,0,0,46,58,4,11
1486294145,9,0,0,0,0,0,0,0,0,46,58,4,11
1486294145,8,0,0,0,0,0,0,0,0,46,58,4,11
1486294158,8,0,0,0,0,0,0,0,0,46,58,4,11
1486294158,9,0,0,0,0,0,0,0,0,46,58,4,11
1486294161,8,0,0,0,0,0,0,0,0,46,58,4,11
1486294161,9,0,0,0,0,0,0,0,0,46,58,4,11
1486294183,8,0,0,0,0,0,0,0,0,46,58,4,11
1486294183,9,0,0,0,0,0,0,0,0,46,58,4,11
1486294185,9,0,0,0,0,0,0,0,0,46,58,4,11
1486294185,8,0,0,0,0,0,0,0,0,46,58,4,11
1486294533,8,0,0,0,0,0,0,0,0,47,58,4,11
1486294533,9,0,0,0,0,0,0,0,0,47,58,4,11
1486294535,9,0,0,0,0,0,0,0,0,47,58,4,11
1486294535,8,0,0,0,0,0,0,0,0,47,58,4,11
1486294539,9,0,0,0,0,0,0,0,0,47,58,4,11
1486294539,8,0,0,0,0,0,0,0,0,47,58,4,11
1486294541,8,0,0,0,0,0,0,0,0,47,58,4,11
1486294541,9,0,0,0,0,0,0,0,0,47,58,4,11
1486294544,8,0,0,0,0,0,0,0,0,47,58,4,11
1486294544,9,0,0,0,0,0,0,0,0,47,58,4,11
1486294546,8,0,0,0,0,0,0,0,0,47,58,4,11
1486294546,9,0,0,0,0,0,0,0,0,47,58,4,11
1486294558,8,0,0,0,0,0,0,0,0,47,58,4,11
1486294558,9,0,0,0,0,0,0,0,0,47,58,4,11
1486294560,8,0,0,0,0,0,0,0,0,47,58,4,11
1486294560,9,0,0,0,0,0,0,0,0,47,58,4,11
1486294567,8,0,0,0,0,0,0,0,0,47,58,4,11
1486294567,9,0,0,0,0,0,0,0,0,47,58,4,11
1486294569,9,0,0,0,0,0,0,0,0,47,58,4,11
1486294569,8,0,0,0,0,0,0,0,0,47,58,4,11
1486294589,8,0,0,0,0,0,0,0,0,47,58,4,11
1486294589,9,0,0,0,0,0,0,0,0,47,58,4,11
1486294591,8,0,0,0,0,0,0,0,0,47,58,4,11
1486294591,9,0,0,0,0,0,0,0,0,47,58,4,11
1486294592,8,0,0,0,0,0,0,0,0,47,58,4,11
1486294592,9,0,0,0,0,0,0,0,0,47,58,4,11
1486294594,8,0,0,0,0,0,0,0,0,47,58,4,11
1486294594,9,0,0,0,0,0,0,0,0,47,58,4,11
1486294771,8,0,0,0,0,0,0,0,0,47,60,4,11
1486294773,8,0,0,0,0,0,0,0,0,47,60,4,11
1486294779,8,0,0,0,0,0,0,0,0,47,60,4,11
1486294781,8,0,0,0,0,0,0,0,0,47,60,4,11
1486294782,8,0,0,0,0,0,0,0,0,47,60,4,11
1486294784,8,0,0,0,0,0,0,0,0,47,60,4,11
1486295137,8,0,0,0,0,0,0,0,0,47,60,4,11
1486295139,8,0,0,0,0,0,0,0,0,47,60,4,11
1486297462,8,0,0,0,0,0,0,0,0,47,60,4,11
1486310956,9,0,0,0,0,0,0,0,0,47,60,4,11
1486310973,9,0,0,0,0,0,0,0,0,47,60,4,11
1486310975,9,0,0,0,0,0,0,0,0,47,60,4,11
1486311052,9,0,0,0,0,0,0,0,0,47,60,4,11
1486311053,9,0,0,0,0,0,0,0,0,47,60,4,11
1486311054,9,0,0,0,0,0,0,0,0,47,60,4,11
1486311055,9,0,0,0,0,0,0,0,0,47,60,4,11
1486311059,9,0,0,0,0,0,0,0,0,47,60,4,11
1486311061,9,0,0,0,0,0,0,0,0,47,60,4,11
1486311077,9,0,0,0,0,0,0,0,0,47,60,4,11
1486311079,9,0,0,0,0,0,0,0,0,47,60,4,11
1486311124,9,0,0,0,0,0,0,0,0,47,60,4,11
1486311126,9,0,0,0,0,0,0,0,0,47,60,4,11
1486311157,9,0,0,0,0,0,0,0,0,47,60,4,11
1486311159,9,0,0,0,0,0,0,0,0,47,60,4,11
1486311622,8,0,0,0,0,0,0,0,0,47,60,4,11
1486311801,9,0,0,0,0,0,0,0,0,47,60,4,11
1486311803,9,0,0,0,0,0,0,0,0,47,60,4,11
1486311839,9,0,0,0,0,0,0,0,0,47,60,4,11
1486311841,9,0,0,0,0,0,0,0,0,47,60,4,11
1486312496,9,0,0,0,0,0,0,0,0,47,60,4,11
1486312497,9,0,0,0,0,0,0,0,0,47,60,4,11
1486312498,9,0,0,0,0,0,0,0,0,47,60,4,11
1486312610,8,0,0,0,0,0,0,0,0,47,60,4,11
1486312612,8,0,0,0,0,0,0,0,0,47,60,4,11
1486316525,8,0,0,0,0,0,0,0,0,47,60,4,11
1486316539,9,0,0,0,0,0,0,0,0,47,60,4,11
1486316541,9,0,0,0,0,0,0,0,0,47,60,4,11
1486317192,8,0,0,0,0,0,0,0,0,47,60,4,11
1486317348,8,0,0,0,0,0,0,0,0,47,60,4,11
1486319910,9,0,0,0,0,0,0,0,0,47,60,4,11
1486320791,9,0,0,0,0,0,0,0,0,47,60,4,11
1486336081,9,0,6,0,0,0,0,0,0,43,62,4,11
1486336084,9,0,6,0,0,0,0,0,0,43,62,4,11
1486336086,9,0,6,0,0,0,0,0,0,43,62,4,11
1486336110,9,0,6,0,0,0,0,0,0,43,63,4,11
1486336112,9,0,6,0,0,0,0,0,0,43,63,4,11
1486336623,9,0,6,0,0,0,0,0,0,43,63,4,11
1486336625,9,0,6,0,0,0,0,0,0,43,63,4,11
1486337134,8,0,6,0,0,0,0,0,0,42,62,4,11
1486337135,8,0,6,0,0,0,0,0,0,42,62,4,11
1486337136,8,0,6,0,0,0,0,0,0,41,61,4,11
1486337589,8,0,6,0,0,0,0,0,0,33,53,4,11
1486337836,9,0,6,0,0,0,0,0,0,19,39,4,11
1486337837,9,0,6,0,0,0,0,0,0,19,39,4,11
1486370179,9,4,46,0,0,0,0,0,0,6,20,1,14
1486370314,1,4,46,0,0,0,0,0,0,6,20,1,14
1486370935,1,4,46,0,0,0,0,0,0,6,20,1,14
1486371215,1,4,46,0,0,0,0,0,0,6,20,1,14
1486371578,1,4,46,0,0,0,0,0,0,6,20,1,14
1486371780,1,4,46,0,0,0,0,0,0,6,20,1,14
1486372405,1,4,46,0,0,0,0,0,0,6,20,1,14
1486378458,9,5,46,0,0,0,0,0,0,6,20,1,14
1486378582,9,5,46,0,0,0,0,0,0,6,20,1,14
1486379288,9,5,46,0,0,0,0,0,0,6,17,1,14
1486385982,9,5,46,0,0,0,0,0,0,2,11,1,10
1486386469,9,5,46,0,0,0,0,0,0,2,11,1,10
1486386674,9,5,46,0,0,0,0,0,0,2,11,1,10
1486393069,8,5,46,0,0,0,0,0,0,2,11,1,10
1486399631,9,5,46,0,0,0,0,0,0,2,11,1,10
1486399908,0,5,46,0,0,0,0,0,0,2,11,1,10
1486399908,0,5,46,0,0,0,0,0,0,2,11,1,10
1486399908,1,5,46,0,0,0,0,0,0,2,11,1,10
1486400563,0,5,46,0,0,0,0,0,0,2,11,1,10
1486400563,1,5,46,0,0,0,0,0,0,2,11,1,10
1486400564,0,5,46,0,0,0,0,0,0,2,11,1,10
1486400564,1,5,46,0,0,0,0,0,0,2,11,1,10
1486400619,1,5,46,0,0,0,0,0,0,2,11,1,10
1486400620,1,5,46,0,0,0,0,0,0,2,11,1,10
1486400688,1,5,46,0,0,0,0,0,0,2,11,1,10
1486400689,1,5,46,0,0,0,0,0,0,2,11,1,10
1486402115,1,5,46,0,0,0,0,0,0,2,11,1,10
1486402116,1,5,46,0,0,0,0,0,0,2,11,1,10
1486402157,1,5,46,0,0,0,0,0,0,2,11,1,10
1486402158,1,5,46,0,0,0,0,0,0,2,11,1,10
1486402966,1,5,46,0,0,0,0,0,0,2,11,1,10
1486402967,1,5,46,0,0,0,0,0,0,2,11,1,10
1486402973,1,5,46,0,0,0,0,0,0,2,11,1,10
1486402974,1,5,46,0,0,0,0,0,0,2,11,1,10
1486403090,1,5,46,0,0,0,0,0,0,2,11,1,10
1486403091,1,5,46,0,0,0,0,0,0,2,11,1,10
1486403123,1,5,46,0,0,0,0,0,0,2,11,1,10
1486403125,1,5,46,0,0,0,0,0,0,2,11,1,10
1486403189,1,5,46,0,0,0,0,0,0,2,11,1,10
1486403191,1,5,46,0,0,0,0,0,0,2,11,1,10
1486403233,1,5,46,0,0,0,0,0,0,2,11,1,10
1486403234,1,5,46,0,0,0,0,0,0,2,11,1,10
1486403369,1,5,46,0,0,0,0,0,0,2,11,1,10
1486403371,1,5,46,0,0,0,0,0,0,2,11,1,10
1486403426,1,5,46,0,0,0,0,0,0,2,11,1,10
1486403427,1,5,46,0,0,0,0,0,0,2,11,1,10
1486403428,1,5,46,0,0,0,0,0,0,2,11,1,10
1486403521,1,5,46,0,0,0,0,0,0,2,11,1,10
1486403522,1,5,46,0,0,0,0,0,0,2,11,1,10
1486403950,1,5,46,0,0,0,0,0,0,2,11,1,10
1486403951,1,5,46,0,0,0,0,0,0,2,11,1,10
1486403988,1,5,46,0,0,0,0,0,0,2,11,1,10
1486403989,1,5,46,0,0,0,0,0,0,2,11,1,10
1486404480,1,5,46,0,0,0,0,0,0,2,11,1,10
1486404481,1,5,46,0,0,0,0,0,0,2,11,1,10
1486404554,1,5,46,0,0,0,0,0,0,2,11,1,10
1486404556,1,5,46,0,0,0,0,0,0,2,11,1,10
1486406183,1,5,46,0,0,0,0,0,0,2,11,1,10
1486406184,1,5,46,0,0,0,0,0,0,2,11,1,10
1486408686,8,5,46,0,0,0,0,0,0,2,11,1,10
1486408902,9,5,46,0,0,0,0,0,0,2,11,1,10
1486408948,9,5,46,0,0,0,0,0,0,2,11,1,10
1486408949,9,5,46,0,0,0,0,0,0,2,11,1,10
1486417859,0,5,40,4,0,0,0,0,0,2,10,1,10
1486459757,2,1,9,7,0,2,0,0,0,12,17,4,12
1486459846,2,1,9,7,0,2,0,0,0,12,17,4,12
1486459943,2,1,9,7,0,2,0,0,0,12,17,4,12
1486460283,2,1,9,7,0,2,0,0,0,12,17,4,12
1486461184,1,0,12,7,0,2,0,0,0,12,17,4,12
1486461424,1,0,12,7,0,2,0,0,0,12,17,4,12
1486461521,1,0,12,7,0,2,0,0,0,12,17,4,12
1486464092,4,0,15,8,0,2,0,0,0,12,17,3,13
1486464404,1,0,16,8,0,2,0,0,0,12,17,3,13
1486464873,9,0,36,8,0,2,0,0,0,12,17,3,13
1486465045,9,0,36,8,0,2,0,0,0,12,17,3,13
1486466699,2,0,36,8,0,2,0,0,0,12,17,3,13
1486467096,9,0,36,8,0,2,0,0,0,12,17,3,13
1486467900,2,0,36,8,0,2,0,0,0,12,17,3,13
1486468000,1,0,36,8,0,2,0,0,0,12,17,3,13
1486468001,1,0,36,8,0,2,0,0,0,12,17,3,13
1486468591,9,0,41,9,0,2,0,0,0,12,17,3,13
1486469087,9,0,41,9,0,2,0,0,0,12,17,3,13
1486470038,9,0,41,9,0,2,0,0,0,12,17,3,13
1486470238,9,0,41,9,0,2,0,0,0,12,17,3,13
1486474465,9,0,41,9,0,2,0,0,0,12,17,3,13
1486475247,8,0,41,9,0,2,0,0,0,12,17,3,13
1486476141,9,0,41,9,0,2,0,0,0,12,17,3,13
1486476268,9,0,41,9,0,2,0,0,0,12,17,3,13
1486477774,8,0,41,9,0,2,0,0,0,12,17,3,13
1486477781,8,0,41,9,0,2,0,0,0,12,17,3,13
1486480251,9,0,41,9,0,2,0,0,0,12,17,3,13
1486484643,8,0,41,9,0,2,0,0,0,12,17,3,13
1486484645,8,0,41,9,0,2,0,0,0,12,17,3,13
1486485218,8,0,41,9,0,2,0,0,0,12,17,3,13
1486485220,4,0,41,9,0,2,0,0,0,12,17,3,13
1486488462,9,0,41,9,0,2,0,0,0,12,17,3,13
1486489038,8,0,41,9,0,2,0,0,0,12,17,3,13
1486489556,9,0,41,9,0,2,0,0,0,12,17,3,13
1486489557,9,0,41,9,0,2,0,0,0,12,17,3,13
1486494723,1,0,41,9,0,2,0,0,0,12,17,3,13
1486494725,1,0,41,9,0,2,0,0,0,12,17,3,13
1486494861,2,0,41,9,0,2,0,0,0,12,17,3,13
1486499087,8,0,41,9,0,2,0,0,0,12,19,3,13
1486499095,8,0,41,9,0,2,0,0,0,12,19,3,13
1486499096,9,0,41,9,0,2,0,0,0,12,19,3,13
1486499110,8,0,41,9,0,2,0,0,0,12,19,3,13
1486499151,8,0,41,9,0,2,0,0,0,12,19,3,13
1486499152,9,0,41,9,0,2,0,0,0,12,19,3,13
1486499404,8,0,41,9,0,2,0,0,0,12,20,3,13
1486499406,9,0,41,9,0,2,0,0,0,12,20,3,13
1486500282,1,0,41,9,0,2,0,0,0,12,20,3,13
1486504061,1,0,41,5,0,2,0,0,0,12,20,3,13
1486504152,1,0,41,5,0,2,0,0,0,12,20,3,13
1486504375,1,0,41,5,0,2,0,0,0,12,20,3,13
1486504846,1,0,38,5,0,2,0,0,0,12,20,3,13
1486505439,1,0,38,5,0,2,0,0,0,12,20,3,13
1486505441,1,0,38,5,0,2,0,0,0,12,20,3,13
1486505552,2,0,38,5,0,2,0,0,0,12,20,3,13
1486507584,1,0,38,5,0,1,0,0,0,12,20,3,13
1486507615,1,0,37,5,0,1,0,0,0,12,20,3,13
1486507665,1,0,37,5,0,1,0,0,0,12,20,3,13
1486507678,1,0,37,5,0,1,0,0,0,12,20,3,13
1486507684,1,0,37,5,0,1,0,0,0,12,20,3,13
1486507687,1,0,37,5,0,1,0,0,0,12,20,3,13
1486507721,1,0,37,5,0,1,0,0,0,12,20,3,13
1486507724,1,0,37,5,0,1,0,0,0,12,20,3,13
1486507727,1,0,37,5,0,1,0,0,0,12,20,3,13
1486507752,1,0,37,5,0,1,0,0,0,12,20,3,13
1486507762,1,0,37,5,0,1,0,0,0,12,20,3,13
1486507765,1,0,37,5,0,1,0,0,0,12,20,3,13
1486507781,1,0,37,5,0,1,0,0,0,12,20,3,13
1486507811,1,0,37,5,0,1,0,0,0,12,20,3,13
1486507816,1,0,37,5,0,1,0,0,0,12,20,3,13
1486507817,1,0,37,5,0,1,0,0,0,12,20,3,13
1486507864,1,0,37,5,0,1,0,0,0,12,20,3,13
1486507871,1,0,37,5,0,1,0,0,0,12,20,3,13
1486507886,1,0,37,5,0,1,0,0,0,12,20,3,13
1486507893,1,0,37,5,0,1,0,0,0,12,20,3,13
1486507918,1,0,37,5,0,1,0,0,0,12,20,3,13
1486511307,1,0,35,3,0,1,0,0,0,12,17,3,12
1486511311,1,0,35,3,0,1,0,0,0,12,17,3,12
1486511331,1,0,35,3,0,1,0,0,0,12,17,3,12
1486511424,1,0,35,3,0,1,0,0,0,12,17,3,12
1486511441,1,0,35,3,0,1,0,0,0,12,17,3,12
1486511520,2,0,35,3,0,1,0,0,0,12,17,3,12
1486542103,9,0,43,5,0,0,0,0,0,7,19,2,11
1486542126,9,0,43,5,0,0,0,0,0,7,19,2,11
1486542403,9,0,43,5,0,0,0,0,0,3,17,3,9
1486556265,9,0,10,3,0,0,0,0,0,2,20,3,8
1486556325,9,0,10,3,0,0,0,0,0,2,20,3,8
1486559528,9,0,10,3,0,0,0,0,0,2,20,3,8
1486559862,9,0,10,3,0,0,0,0,0,2,20,3,8
1486560601,9,0,10,3,0,0,0,0,0,2,20,3,8
1486561376,8,0,10,3,0,0,0,0,0,2,20,3,8
1486561377,9,0,10,3,0,0,0,0,0,2,20,3,8
1486575307,8,0,10,3,0,0,0,0,0,2,20,3,8
1486579693,9,0,10,3,0,0,0,0,0,3,20,3,8
1486579696,9,0,10,3,0,0,0,0,0,3,20,3,8
1486579887,9,0,10,3,0,0,0,0,0,3,20,3,8
1486579888,9,0,10,3,0,0,0,0,0,3,20,3,8
1486580732,9,0,10,3,0,0,0,0,0,3,20,3,8
1486580735,9,0,10,3,0,0,0,0,0,3,20,3,8
1486581300,1,0,10,3,0,0,0,0,0,3,20,3,8
1486581321,1,0,10,3,0,0,0,0,0,3,20,3,8
1486581337,1,0,10,3,0,0,0,0,0,3,20,3,8
1486581338,1,0,10,3,0,0,0,0,0,3,20,3,8
1486581397,1,0,10,3,0,0,0,0,0,3,20,3,8
1486581399,1,0,10,3,0,0,0,0,0,3,20,3,8
1486581465,2,0,10,3,0,0,0,0,0,3,20,3,8
1486581559,1,0,10,3,0,0,0,0,0,3,20,3,8
1486581580,1,0,10,3,0,0,0,0,0,3,20,3,8
1486581581,1,0,10,3,0,0,0,0,0,3,20,3,8
1486581600,1,0,10,3,0,0,0,0,0,3,20,3,8
1486581622,2,0,10,3,0,0,0,0,0,3,20,3,8
1486581783,2,0,10,3,0,0,0,0,0,3,20,3,8
1486581979,9,0,10,3,0,0,0,0,0,3,20,3,8
1486586719,9,0,10,3,0,0,0,0,0,4,17,3,8
1486586722,9,0,10,3,0,0,0,0,0,4,17,3,8
1486590992,9,0,10,3,0,0,0,0,0,4,17,3,8
1486590993,9,0,10,3,0,0,0,0,0,4,17,3,8
1486622789,8,0,10,4,0,1,0,0,0,5,15,3,10
1486629277,8,1,1,1,0,1,0,0,0,8,11,1,10
1486636217,4,2,6,2,0,1,0,0,0,13,14,2,10
1486640109,9,2,9,2,0,1,0,0,0,13,14,2,12
1486646442,9,2,9,2,0,1,0,0,0,13,14,2,12
1486647008,8,2,9,2,0,1,0,0,0,13,14,2,12
1486657942,2,2,9,2,0,1,0,0,0,13,14,2,12
1486660808,9,2,9,2,0,1,0,0,0,13,14,2,12
1486660810,9,2,9,2,0,1,0,0,0,13,14,2,12
1486660942,8,2,9,2,0,1,0,0,0,13,14,2,12
1486664104,8,2,9,2,0,1,0,0,0,13,14,2,12
1486666319,0,2,9,2,0,1,0,0,0,15,16,2,12
1486666319,1,2,9,2,0,1,0,0,0,15,16,2,12
1486669283,8,2,9,2,0,1,0,0,0,15,16,2,12
1486669284,9,2,9,2,0,1,0,0,0,15,16,2,12
1486669303,8,2,9,2,0,1,0,0,0,15,16,2,12
1486669304,9,2,9,2,0,1,0,0,0,15,16,2,12
1486669332,8,2,9,2,0,1,0,0,0,15,16,2,12
1486669333,9,2,9,2,0,1,0,0,0,15,16,2,12
1486672752,8,2,9,2,0,1,0,0,0,14,16,2,12
1486672753,9,2,9,2,0,1,0,0,0,14,16,2,12
1486672754,8,2,9,2,0,1,0,0,0,14,16,2,12
1486672786,8,2,9,2,0,1,0,0,0,14,16,2,12
1486672787,9,2,9,2,0,1,0,0,0,14,16,2,12
1486672787,8,2,9,2,0,1,0,0,0,14,16,2,12
1486673293,9,2,9,2,0,1,0,0,0,14,16,2,12
1486673399,9,2,9,2,0,1,0,0,0,14,16,2,12
1486673400,9,2,9,2,0,1,0,0,0,14,16,2,12
1486673487,9,2,9,2,0,1,0,0,0,14,16,2,12
1486673488,9,2,9,2,0,1,0,0,0,14,16,2,12
1486675090,0,2,9,2,0,1,0,0,0,14,16,2,12
1486675090,1,2,9,2,0,1,0,0,0,14,16,2,12
1486675297,1,2,9,2,0,1,0,0,0,14,16,2,12
1486675640,1,2,9,2,0,1,0,0,0,14,16,2,12
1486676177,8,2,9,2,0,1,0,0,0,14,16,2,12
1486676836,2,2,9,2,0,1,0,0,0,14,16,2,12
1486677005,1,2,9,2,0,1,0,0,0,14,16,2,12
1486678441,1,2,9,2,0,1,0,0,0,14,16,2,12
1486682910,1,2,14,3,0,0,0,0,0,14,16,2,14
1486682915,1,2,14,3,0,0,0,0,0,14,16,2,14
1486683020,1,2,14,3,0,0,0,0,0,14,16,2,14
1486708731,9,15,80,6,0,1,0,0,0,14,33,3,20
1486708731,8,15,80,6,0,1,0,0,0,14,33,3,20
1486708811,9,15,80,6,0,1,0,0,0,14,33,3,20
1486708811,8,15,80,6,0,1,0,0,0,14,33,3,20
1486709296,8,15,80,6,0,1,0,0,0,14,33,3,20
1486721810,1,16,77,8,0,1,0,0,0,6,23,3,19
1486721814,1,16,77,8,0,1,0,0,0,6,23,3,19
1486721817,1,16,77,8,0,1,0,0,0,6,23,3,19
1486721819,1,16,77,8,0,1,0,0,0,6,23,3,19
1486721823,2,16,77,8,0,1,0,0,0,6,23,3,19
1486721912,1,16,77,8,0,1,0,0,0,6,23,3,19
1486730244,9,16,74,8,0,1,0,0,0,6,23,5,17
1486730959,9,16,74,8,0,1,0,0,0,6,23,5,17
1486731650,9,16,74,8,0,1,0,0,0,6,23,5,17
1486731850,9,16,74,8,0,1,0,0,0,6,23,5,17
1486732028,9,16,74,8,0,1,0,0,0,6,23,5,17
1486732041,9,16,74,8,0,1,0,0,0,6,23,5,17
1486736023,9,16,74,8,0,1,0,0,0,6,23,5,17
1486737062,9,16,74,8,0,1,0,0,0,6,23,5,17
1486737089,9,16,74,8,0,1,0,0,0,6,23,5,17
1486737104,9,16,74,8,0,1,0,0,0,6,23,5,17
1486737114,9,16,74,8,0,1,0,0,0,6,23,5,17
1486737125,9,16,74,8,0,1,0,0,0,6,23,5,17
1486737183,0,16,74,8,0,1,0,0,0,6,23,5,17
1486737188,1,16,74,8,0,1,0,0,0,6,23,5,17
1486738891,9,16,74,8,0,1,0,0,0,6,23,5,17
1486739097,9,16,74,8,0,1,0,0,0,6,23,5,17
1486739585,9,16,74,8,0,1,0,0,0,6,23,5,17
1486744426,8,16,74,8,0,1,0,0,0,6,23,5,17
1486744426,2,16,74,8,0,1,0,0,0,6,23,5,17
1486744443,2,16,74,8,0,1,0,0,0,6,23,5,17
1486744443,8,16,74,8,0,1,0,0,0,6,23,5,17
1486745156,1,16,74,8,0,1,0,0,0,6,23,5,17
1486745223,9,16,74,8,0,1,0,0,0,6,23,5,17
1486745315,4,16,74,8,0,1,0,0,0,6,23,5,17
1486745608,1,16,74,8,0,1,0,0,0,6,23,5,17
1486745609,1,16,74,8,0,1,0,0,0,6,23,5,17
1486745631,1,16,74,8,0,1,0,0,0,6,23,5,17
1486745633,1,16,74,8,0,1,0,0,0,6,23,5,17
1486745671,0,16,74,8,0,1,0,0,0,6,23,5,17
1486745671,1,16,74,8,0,1,0,0,0,6,23,5,17
1486745673,0,16,74,8,0,1,0,0,0,6,23,5,17
1486745673,1,16,74,8,0,1,0,0,0,6,23,5,17
1486745688,1,16,74,8,0,1,0,0,0,6,23,5,17
1486745689,1,16,74,8,0,1,0,0,0,6,23,5,17
1486745694,1,16,74,8,0,1,0,0,0,6,23,5,17
1486745695,1,16,74,8,0,1,0,0,0,6,23,5,17
1486745702,1,16,74,8,0,1,0,0,0,6,23,5,17
1486745702,0,16,74,8,0,1,0,0,0,6,23,5,17
1486745703,1,16,74,8,0,1,0,0,0,6,23,5,17
1486745703,0,16,74,8,0,1,0,0,0,6,23,5,17
1486745713,1,16,74,8,0,1,0,0,0,6,23,5,17
1486745714,1,16,74,8,0,1,0,0,0,6,23,5,17
1486745755,1,16,74,8,0,1,0,0,0,6,23,5,17
1486745825,1,16,74,8,0,1,0,0,0,6,23,5,17
1486745827,1,16,74,8,0,1,0,0,0,6,23,5,17
1486745911,1,16,74,8,0,1,0,0,0,6,23,5,17
1486746120,0,16,74,8,0,1,0,0,0,6,23,5,17
1486746120,1,16,74,8,0,1,0,0,0,6,23,5,17
1486746122,0,16,74,8,0,1,0,0,0,6,23,5,17
1486746122,1,16,74,8,0,1,0,0,0,6,23,5,17
1486746135,1,16,74,8,0,1,0,0,0,6,23,5,17
1486746136,1,16,74,8,0,1,0,0,0,6,23,5,17
1486746147,0,16,74,8,0,1,0,0,0,6,23,5,17
1486746147,1,16,74,8,0,1,0,0,0,6,23,5,17
1486746148,0,16,74,8,0,1,0,0,0,6,23,5,17
1486746148,1,16,74,8,0,1,0,0,0,6,23,5,17
1486746155,1,16,74,8,0,1,0,0,0,6,23,5,17
1486746156,1,16,74,8,0,1,0,0,0,6,23,5,17
1486746197,0,16,74,8,0,1,0,0,0,6,23,5,17
1486746197,1,16,74,8,0,1,0,0,0,6,23,5,17
1486746199,0,16,74,8,0,1,0,0,0,6,23,5,17
1486746199,1,16,74,8,0,1,0,0,0,6,23,5,17
1486746220,1,16,74,8,0,1,0,0,0,6,23,5,17
1486746221,1,16,74,8,0,1,0,0,0,6,23,5,17
1486746254,0,16,74,8,0,1,0,0,0,6,23,5,17
1486746256,0,16,74,8,0,1,0,0,0,6,23,5,17
1486746320,1,16,74,8,0,1,0,0,0,6,23,5,17
1486746321,1,16,74,8,0,1,0,0,0,6,23,5,17
