timestamp,A,X,Y,chiamate,p0,p_cappuccio,z,significativo
1504004218,1896,8520,8520,2,1.0666524446340716e-05,0.00017123287671232877,0.3776342677826382,0.35285115223878316
1504129750,8204,1765,1786,16,0.006658577885628192,0.01523972602739726,1.8637286507665056,0.03117990990336794
1504129751,8204,1765,1786,16,0.006658577885628192,0.01523972602739726,1.8637286507665056,0.03117990990336794
1504210653,8202,1765,1786,12,0.006701243983413554,0.011472602739726029,0.7138673931970538,0.23765459083919294
1504213306,4694,1765,1786,10,0.006762576498980014,0.003595890410958904,-0.4033997551607609,0.6566729165787737
1504275937,4694,1765,1786,12,0.006762576498980014,0.003595890410958904,-0.4033997551607609,0.6566729165787737
1504726739,1854,1765,8270,6,0.002997293369421741,0.0011986301369863017,-0.19741871116541795,0.5782500558220476
1504727833,4688,1765,1909,2,0.00019199744003413292,0.0013698630136986301,5.155794128801468,1.262791295975063e-07
1504905152,4688,1765,8270,2,0.002861295182730897,0.023801369863013698,23.775243291720773,0.0
1505039112,4688,1765,8270,4,0.002861295182730897,0.023801369863013698,23.775243291720773,0.0
1505039221,4688,1765,8270,4,0.002861295182730897,0.023801369863013698,23.775243291720773,0.0
1505039367,4688,1765,8270,4,0.002861295182730897,0.023801369863013698,23.775243291720773,0.0
1505039674,4688,1765,8270,4,0.002861295182730897,0.023801369863013698,23.775243291720773,0.0
1505039714,4688,1765,8270,4,0.002861295182730897,0.023801369863013698,23.775243291720773,0.0
1505039898,4688,1765,8270,4,0.002861295182730897,0.023801369863013698,23.775243291720773,0.0
1505039918,4688,1765,8270,4,0.002861295182730897,0.023801369863013698,23.775243291720773,0.0
1505040166,4688,1765,8270,4,0.002861295182730897,0.023801369863013698,23.775243291720773,0.0
1505040260,4688,1765,8270,4,0.002861295182730897,0.023801369863013698,23.775243291720773,0.0
1505040398,4688,1765,8270,4,0.002861295182730897,0.023801369863013698,23.775243291720773,0.0
1505040423,4688,1765,8270,4,0.002861295182730897,0.023801369863013698,23.775243291720773,0.0
1505040475,4688,1765,8270,4,0.002861295182730897,0.023801369863013698,23.775243291720773,0.0
1505121371,4688,1765,1786,4,0.006442580765589792,0.05599315068493151,37.56021722229364,0.0
1505159330,4688,1765,1786,4,0.006442580765589792,0.05599315068493151,37.56021722229364,0.0
1505159555,4688,1765,1786,4,0.006442580765589792,0.05599315068493151,37.56021722229364,0.0
1505380871,4688,1765,8270,6,0.002861295182730897,0.023801369863013698,23.775243291720773,0.0
1505380937,4688,1765,8270,6,0.002861295182730897,0.023801369863013698,23.775243291720773,0.0
1505731019,1776,1765,8270,4,0.002871961707177237,0.012842465753424657,3.5983776719173712,0.0001601041999467201
1505987827,4688,1765,1786,6,0.006442580765589792,0.05599315068493151,37.56021722229364,0.0
1505990844,8031,7955,7806,4,0.00027199637338168824,0.0003424657534246576,0.07438738289805309,0.4703510739883576
1505990893,8039,7955,7806,4,0.0002773296356048586,0.0006849315068493152,0.20333999273444808,0.419434649363852
1505990899,8039,7955,7806,4,0.0002773296356048586,0.0006849315068493152,0.20333999273444808,0.419434649363852
1505991118,8040,7955,7806,8,0.000253329955600592,0.0030821917808219177,2.4372630419694183,0.007399454936013905
1506010200,8034,7955,7974,2,5.866588445487394e-05,0.00017123287671232877,0.10287954392897364,0.4590292865603214
1506010275,8036,7955,7974,2,5.3332622231703584e-05,0.0008561643835616438,1.282062249123604,0.09991040520926475
1506010301,8036,7955,7974,2,5.3332622231703584e-05,0.0008561643835616438,1.282062249123604,0.09991040520926475
1506014419,8074,7955,7806,6,0.0002773296356048586,0.0005136986301369864,0.044890309222543764,0.48209737058969426
1506014468,54,7806,7955,6,0.0002373301689310809,0.003424657534246575,3.764573110747089,8.341692581459448e-05
1506014491,54,7806,7955,12,0.0002373301689310809,0.003424657534246575,3.764573110747089,8.341692581459448e-05
1506020347,8031,7955,7974,4,4.533272889694804e-05,0.0015410958904109589,3.867123659430776,5.506329616822292e-05
1506020348,8031,7955,7974,4,4.533272889694804e-05,0.0015410958904109589,3.867123659430776,5.506329616822292e-05
1506024454,4688,1765,8270,6,0.002861295182730897,0.023801369863013698,23.775243291720773,0.0
1506026793,4688,1765,8270,8,0.002861295182730897,0.023801369863013698,23.775243291720773,0.0
1506026925,4688,1765,8270,8,0.002861295182730897,0.023801369863013698,23.775243291720773,0.0
1506083071,4688,1765,1786,6,0.006442580765589792,0.05599315068493151,37.56021722229364,0.0
1506368460,8040,7955,7974,4,5.866588445487394e-05,0.0006849315068493152,1.1211337473247596,0.13111546782464756
1506368464,8040,7955,7974,4,5.866588445487394e-05,0.0006849315068493152,1.1211337473247596,0.13111546782464756
1506682150,8031,7955,7974,6,4.533272889694804e-05,0.0015410958904109589,3.867123659430776,5.506329616822292e-05
1506693953,8031,7955,7974,4,4.533272889694804e-05,0.0015410958904109589,3.867123659430776,5.506329616822292e-05
1506713094,4688,1765,1786,4,0.006442580765589792,0.05599315068493151,37.56021722229364,0.0
1506713798,4688,1765,1786,4,0.006442580765589792,0.05599315068493151,37.56021722229364,0.0
1506941814,8121,7806,8110,12,2.1333048892681432e-05,0.0010273972602739725,0.5335553678066067,0.2968245972597985
1506944025,4697,1765,1786,4,0.006749243343422088,0.010787671232876713,0.9525981914828682,0.17039684695240143
1506958351,8036,7955,7974,2,5.3332622231703584e-05,0.0008561643835616438,1.282062249123604,0.09991040520926475
1506958353,8036,7955,7974,4,5.3332622231703584e-05,0.0008561643835616438,1.282062249123604,0.09991040520926475
1507029444,1898,7955,7974,2,5.599925334328875e-05,0.00017123287671232877,0.2626919441019239,0.3963940132301159
1507039957,4697,1765,8270,2,0.0029919601071985713,0.0023972602739726033,-0.21029309027606904,0.5832805360606429
1507040990,4697,1765,1786,4,0.006749243343422088,0.010787671232876713,0.9525981914828682,0.17039684695240143
1507040990,4697,1765,8270,2,0.0029919601071985713,0.0023972602739726033,-0.21029309027606904,0.5832805360606429
1507041446,1776,1765,1786,4,0.006543912747830029,0.03356164383561644,6.471578194518656,4.849232126957759e-11
1507047398,8036,7955,7806,6,0.0002693297422701031,0.0015410958904109589,0.9038431048701432,0.18303930077086328
1507047400,8036,7955,7806,12,0.0002693297422701031,0.0015410958904109589,0.9038431048701432,0.18303930077086328
1507048020,45584,8080,8005,2,7.999893334755537e-06,0.00017123287671232877,0.09996044584771037,0.4601878638755339
1507048210,1898,7806,2012,4,1.0666524446340716e-05,0.0003424657534246576,1.0410243110797879,0.14893213267092675
1507109968,1898,7955,7806,6,0.0002773296356048586,0.0005136986301369864,0.24215815077544234,0.4043288104596868
1507114378,4745,1765,1786,4,0.006818575752323302,0.0003424657534246576,-0.13630560512656614,0.5542101535040493
1507114779,4688,1765,1786,4,0.006442580765589792,0.05599315068493151,37.56021722229364,0.0
1507138679,54,7806,7955,8,0.0002373301689310809,0.003424657534246575,3.764573110747089,8.341692581459448e-05
1507138681,54,7806,7955,8,0.0002373301689310809,0.003424657534246575,3.764573110747089,8.341692581459448e-05
1507313116,8036,7955,8080,4,3.466620445060733e-05,0.0017123287671232876,3.3229855155923422,0.000445297693465907
1507313211,8036,7955,8080,4,3.466620445060733e-05,0.0017123287671232876,3.3229855155923422,0.000445297693465907
1507313219,8036,7955,8080,4,3.466620445060733e-05,0.0017123287671232876,3.3229855155923422,0.000445297693465907
1507313373,8036,7955,8080,4,3.466620445060733e-05,0.0017123287671232876,3.3229855155923422,0.000445297693465907
1507313383,8036,7955,8080,4,3.466620445060733e-05,0.0017123287671232876,3.3229855155923422,0.000445297693465907
1507387810,35153,8080,7955,12,0.00010666524446340717,0.0010273972602739725,0.15442071851869146,0.43863900928668054
1507397643,4697,1765,1848,2,0.0007626564979133613,0.00017123287671232877,-0.4137654908211707,0.660477070382897
1507495799,8204,1765,1786,8,0.006658577885628192,0.01523972602739726,1.8637286507665056,0.03117990990336794
1507670210,1776,8270,1773,6,0.003413287822829029,0.003424657534246575,0.002708220956492364,0.4989195774765056
1507670211,1776,8270,1773,6,0.003413287822829029,0.003424657534246575,0.002708220956492364,0.4989195774765056
1507721926,4747,1765,1786,6,0.006818575752323302,0.0010273972602739725,-0.12188954308820918,0.5485067513590451
1507721931,4747,1765,1786,6,0.006818575752323302,0.0010273972602739725,-0.12188954308820918,0.5485067513590451
1507754071,8377,1765,8270,6,0.003015959787202837,0.0005136986301369864,-0.1645308851363725,0.5653433823949103
1507828744,8204,1765,1786,12,0.006658577885628192,0.01523972602739726,1.8637286507665056,0.03117990990336794
1507921489,4716,1765,1775,2,0.0006773243023426354,0.00017123287671232877,-0.09529791524439077,0.5379609007432749
1507925075,4716,1765,1786,6,0.006818575752323302,0.0005136986301369864,-0.3753367755695948,0.6462949904739255
1508002683,4697,1765,1786,6,0.006749243343422088,0.010787671232876713,0.9525981914828682,0.17039684695240143
1508347089,71,68,69,2,0.0035652857961893845,0.015410958904109588,7.902310308133488,1.3322676295501878e-15
1508347106,71,68,69,2,0.0035652857961893845,0.015410958904109588,7.902310308133488,1.3322676295501878e-15
1508348864,115,68,69,4,0.0036772843028759616,0.0013698630136986301,-0.4558597982888847,0.6757545999828243
1508348865,115,68,69,12,0.0036772843028759616,0.0013698630136986301,-0.4558597982888847,0.6757545999828243
1508412927,1776,1765,1775,6,0.0006719910401194652,0.0005136986301369864,-0.1179719439826616,0.5469550559615814
1508412927,1776,1765,8270,22,0.002871961707177237,0.012842465753424657,3.5983776719173712,0.0001601041999467201
1508529756,1776,1765,8270,4,0.002871961707177237,0.012842465753424657,3.5983776719173712,0.0001601041999467201
1508529758,1776,1765,8270,4,0.002871961707177237,0.012842465753424657,3.5983776719173712,0.0001601041999467201
1508529799,1776,1765,8270,4,0.002871961707177237,0.012842465753424657,3.5983776719173712,0.0001601041999467201
1508591249,46269,1765,1848,2,0.0007653231290249464,0.00017123287671232877,-0.03720976148549749,0.5148411222681355
1508761821,46271,1765,1786,6,0.006818575752323302,0.0005136986301369864,-0.07661529848725286,0.5305352058531232
1508764806,4697,1765,1786,4,0.006749243343422088,0.010787671232876713,0.9525981914828682,0.17039684695240143
1508764811,4697,1765,1786,4,0.006749243343422088,0.010787671232876713,0.9525981914828682,0.17039684695240143
1508767042,8202,1765,1786,12,0.006701243983413554,0.011472602739726029,0.7138673931970538,0.23765459083919294
1508767690,1776,8270,1786,8,0.00022666364448474015,0.0013698630136986301,1.0550156984376216,0.14570907255342203
1508768216,1776,8270,1786,8,0.00022666364448474015,0.0013698630136986301,1.0550156984376216,0.14570907255342203
1508786060,4697,1765,1786,10,0.006749243343422088,0.010787671232876713,0.9525981914828682,0.17039684695240143
1508786064,4697,1765,1786,10,0.006749243343422088,0.010787671232876713,0.9525981914828682,0.17039684695240143
1508786094,4697,1765,1786,10,0.006749243343422088,0.010787671232876713,0.9525981914828682,0.17039684695240143
1508786098,4697,1765,1786,10,0.006749243343422088,0.010787671232876713,0.9525981914828682,0.17039684695240143
1508792293,8333,1765,1786,4,0.006818575752323302,0.0003424657534246576,-0.11129306054712597,0.5443080209488165
1508852730,8811,1765,1786,4,0.006818575752323302,0.0006849315068493152,-0.2236035574878838,0.5884671023592556
1508852804,8811,1765,1786,4,0.006818575752323302,0.0006849315068493152,-0.2236035574878838,0.5884671023592556
1509019277,4689,1765,1775,4,0.0006773243023426354,0.0003424657534246576,-0.12412282886586315,0.5493909884455888
1509115758,71,68,69,2,0.0035652857961893845,0.015410958904109588,7.902310308133488,1.3322676295501878e-15
1509115759,71,68,69,2,0.0035652857961893845,0.015410958904109588,7.902310308133488,1.3322676295501878e-15
1509282809,4711,1765,1786,4,0.006813242490100132,0.0006849315068493152,-0.3331680985037042,0.6304963012479019
1509388602,4702,1765,1786,4,0.006807909227876961,0.0010273972602739725,-0.3850378534714652,0.6498953147514032
1509480276,1776,1765,1786,4,0.006543912747830029,0.03356164383561644,6.471578194518656,4.849232126957759e-11
1509560358,1776,1765,1786,4,0.006543912747830029,0.03356164383561644,6.471578194518656,4.849232126957759e-11
1509560358,1776,1765,8270,4,0.002871961707177237,0.012842465753424657,3.5983776719173712,0.0001601041999467201
1509700425,8199,1765,8270,6,0.0030079598938680817,0.0010273972602739725,-0.35250762669784136,0.6377712000958609
1509701086,8199,1765,8270,6,0.0030079598938680817,0.0010273972602739725,-0.35250762669784136,0.6377712000958609
1509746837,70,68,69,4,0.0036372848362021854,0.0054794520547945215,0.6484176539251848,0.2583574275440754
1509746839,70,68,69,4,0.0036372848362021854,0.0054794520547945215,0.6484176539251848,0.2583574275440754
1510401386,45622,9329,44610,2,0.00037332835562192506,0.00017123287671232877,-0.010461457418044428,0.5041734415535097
1510415201,52869,44610,9329,4,0.0003093292089438808,0.0013698630136986301,0.5878182071800612,0.27832716085461984
