timestamp,u1,u2,u3,chiamate,p0,p_cappuccio,z,significativo,evento,u4
1471448922,44831,1931,1791,12,0.0003199957333902,0.0585616438356164,39.211644856728775,0.0,2,
1471448923,44831,1931,1791,12,0.0003199957333902,0.0585616438356164,39.211644856728775,0.0,2,
1471448924,44831,1931,1791,12,0.0003199957333902,0.0585616438356164,39.211644856728775,0.0,2,
1471448928,44831,1931,1791,12,0.0003199957333902,0.0585616438356164,39.211644856728775,0.0,2,
1471448936,44831,1931,1791,12,0.0003199957333902,0.0585616438356164,39.211644856728775,0.0,2,
1471448937,44831,1931,1791,12,0.0003199957333902,0.0585616438356164,39.211644856728775,0.0,2,
1471448940,44831,1931,1791,12,0.0003199957333902,0.0585616438356164,39.211644856728775,0.0,2,
1471448944,44831,1931,1791,12,0.0003199957333902,0.0585616438356164,39.211644856728775,0.0,2,
1471448952,44831,1931,1791,12,0.0003199957333902,0.0585616438356164,39.211644856728775,0.0,2,
1471448953,44831,1931,1791,12,0.0003199957333902,0.0585616438356164,39.211644856728775,0.0,2,
1471448956,44831,1931,1791,12,0.0003199957333902,0.0585616438356164,39.211644856728775,0.0,2,
1471448960,44831,1931,1791,12,0.0003199957333902,0.0585616438356164,39.211644856728775,0.0,2,
1471449201,44831,1931,1791,12,0.0003199957333902,0.0585616438356164,39.211644856728775,0.0,2,
1471449202,44831,1931,1791,12,0.0003199957333902,0.0585616438356164,39.211644856728775,0.0,2,
1471449205,44831,1931,1791,12,0.0003199957333902,0.0585616438356164,39.211644856728775,0.0,2,
1471449208,44831,1931,1791,12,0.0003199957333902,0.0585616438356164,39.211644856728775,0.0,2,
1471449278,44831,1931,1791,12,0.0003199957333902,0.0585616438356164,39.211644856728775,0.0,2,
1471449343,44831,1931,1791,12,0.0003199957333902,0.0585616438356164,39.211644856728775,0.0,2,
1477003274,44815,1950,1931,16,3.999946667377768e-05,0.0025684931506849,4.361309820846197,6.464307151010651e-06,2,
1477003298,44815,1950,1931,6,3.999946667377768e-05,0.0025684931506849,4.361309820846197,6.464307151010651e-06,2,
1477051037,44815,1950,11,18,0.0001119985066865,0.009417808219178,9.592810247226042,0.0,2,
1477487205,44815,1950,11,4,0.0001119985066865,0.009417808219178,9.592810247226042,0.0,2,
1477487205,44815,1950,2045,4,3.733283556219249e-05,0.0015410958904109,2.6848220722012965,0.003628421363654,2,
1477487300,44815,1950,11,4,0.0001119985066865,0.009417808219178,9.592810247226042,0.0,2,
1477839774,44815,1950,11,4,0.0001119985066865,0.009417808219178,9.592810247226042,0.0,2,
1478191022,44815,1950,1955,4,5.599925334328875e-05,0.0015410958904109,2.164956813812715,0.015195496338037,2,
1478265666,44815,1950,1955,4,5.599925334328875e-05,0.0015410958904109,2.164956813812715,0.015195496338037,2,
1478609283,44815,1950,1955,4,5.599925334328875e-05,0.0015410958904109,2.164956813812715,0.015195496338037,2,
1478625586,44815,1950,11,20,0.0001119985066865,0.009417808219178,9.592810247226042,0.0,2,
1478625686,44815,1950,11,16,0.0001119985066865,0.009417808219178,9.592810247226042,0.0,2,
1478625748,44815,1950,11,12,0.0001119985066865,0.009417808219178,9.592810247226042,0.0,2,
1478791414,44815,1950,1955,6,5.599925334328875e-05,0.0015410958904109,2.164956813812715,0.015195496338037,2,
1478791414,44815,1950,2045,4,3.733283556219249e-05,0.0015410958904109,2.6848220722012965,0.003628421363654,2,
1478791486,44815,1950,2045,4,3.733283556219249e-05,0.0015410958904109,2.6848220722012965,0.003628421363654,2,
1478792028,44815,1950,2045,2,3.733283556219249e-05,0.0015410958904109,2.6848220722012965,0.003628421363654,2,
1478884137,44815,1950,2045,4,3.733283556219249e-05,0.0015410958904109,2.6848220722012965,0.003628421363654,2,
1478884137,44815,1950,34454,12,7.999893334755537e-06,0.0030821917808219,11.856707108777444,0.0,2,
1478885215,44815,1950,34454,12,7.999893334755537e-06,0.0030821917808219,11.856707108777444,0.0,2,
1478885353,44815,1950,34454,8,7.999893334755537e-06,0.0030821917808219,11.856707108777444,0.0,2,
1478885757,44815,1950,34454,4,7.999893334755537e-06,0.0030821917808219,11.856707108777444,0.0,2,
1478968962,44815,1950,1935,12,0.0,0.0015410958904109,inf,0.0,2,
1478969009,44815,1950,1935,6,0.0,0.0015410958904109,inf,0.0,2,
1479074729,44815,1950,1931,8,3.999946667377768e-05,0.0025684931506849,4.361309820846197,6.464307151010651e-06,2,
1479301544,44815,1950,11,2,0.0001119985066865,0.009417808219178,9.592810247226042,0.0,2,
1479405384,44815,1950,11,2,0.0001119985066865,0.009417808219178,9.592810247226042,0.0,2,
1479896567,44815,1950,11,8,0.0001119985066865,0.009417808219178,9.592810247226042,0.0,2,
1479896567,44815,1950,7982,4,0.0,0.0010273972602739,inf,0.0,2,
1479896727,44815,1950,11,4,0.0001119985066865,0.009417808219178,9.592810247226042,0.0,2,
1479896727,44815,1950,7982,4,0.0,0.0010273972602739,inf,0.0,2,
1479896788,44815,1950,11,4,0.0001119985066865,0.009417808219178,9.592810247226042,0.0,2,
1479896788,44815,1950,7982,4,0.0,0.0010273972602739,inf,0.0,2,
1479935599,44815,1950,7980,4,1.5999786669511075e-05,0.0010273972602739,2.7583014228058285,0.0029051297321684,2,
1480102861,44815,1950,11,12,0.0001119985066865,0.009417808219178,9.592810247226042,0.0,2,
1480102861,44815,1950,7980,4,1.5999786669511075e-05,0.0010273972602739,2.7583014228058285,0.0029051297321684,2,
1480102957,44815,1950,7980,4,1.5999786669511075e-05,0.0010273972602739,2.7583014228058285,0.0029051297321684,2,
1483557973,44890,18,1980,12,7.999893334755537e-06,0.0020547945205479,5.013655923243723,2.670272585270084e-07,2,
1483558237,44890,18,1980,12,7.999893334755537e-06,0.0020547945205479,5.013655923243723,2.670272585270084e-07,2,
1484850542,45311,7982,8171,8,2.933294222743697e-05,0.0006849315068493,2.007395273206578,0.0223537958648762,2,
1485113963,35438,1955,34634,8,6.39991466780443e-05,0.0013698630136986,1.6964325191465368,0.044901999798128,2,
1485378593,35438,1955,34634,4,6.39991466780443e-05,0.0013698630136986,1.6964325191465368,0.044901999798128,2,
1485378594,35438,1955,34634,4,6.39991466780443e-05,0.0013698630136986,1.6964325191465368,0.044901999798128,2,
1485626487,46464,1954,8171,48,3.199957333902215e-05,0.0041095890410958,4.3250347783215055,7.625389990995046e-06,2,
1485627221,1896,1954,8171,24,3.199957333902215e-05,0.0046232876712328,1.814907110345891,0.034769092835336,2,
1485627222,1896,1954,8171,24,3.199957333902215e-05,0.0046232876712328,1.814907110345891,0.034769092835336,2,
1485627505,1896,1954,8171,6,3.199957333902215e-05,0.0046232876712328,1.814907110345891,0.034769092835336,2,
1485885916,43391,2072,8171,4,0.0001173317689097,0.0023972602739726,7.539668080051546,2.353672812205332e-14,2,
1486459757,43391,2072,8171,4,0.0001173317689097,0.0023972602739726,7.539668080051546,2.353672812205332e-14,2,
1486459846,43391,2072,8171,4,0.0001173317689097,0.0023972602739726,7.539668080051546,2.353672812205332e-14,2,
1486459943,43391,2072,8171,4,0.0001173317689097,0.0023972602739726,7.539668080051546,2.353672812205332e-14,2,
1486460283,43391,2072,8171,4,0.0001173317689097,0.0023972602739726,7.539668080051546,2.353672812205332e-14,2,
1486466699,45317,7982,2071,8,7.999893334755537e-06,0.0006849315068493,3.2199099270356566,0.0006411544015536,2,
1486676836,43391,2072,8171,8,0.0001173317689097,0.0023972602739726,7.539668080051546,2.353672812205332e-14,2,
1488219857,45406,1953,8042,32,0.0001333315555792,0.0061643835616438,6.180442534843412,3.1961078228448514e-10,2,
1488385937,4688,1765,1786,4,0.0064425807655897,0.0559931506849315,37.56021722229364,0.0,2,
1488386977,4688,1765,1786,4,0.0064425807655897,0.0559931506849315,37.56021722229364,0.0,2,
1488387089,4688,1765,1786,4,0.0064425807655897,0.0559931506849315,37.56021722229364,0.0,2,
1488446108,4688,1765,1786,4,0.0064425807655897,0.0559931506849315,37.56021722229364,0.0,2,
1488446381,4688,1765,1786,4,0.0064425807655897,0.0559931506849315,37.56021722229364,0.0,2,
1488752526,4688,1765,1773,2,0.0004053279289609,0.0054794520547945,15.288036758147054,0.0,2,
1488753071,4688,1765,1773,2,0.0004053279289609,0.0054794520547945,15.288036758147054,0.0,2,
1488791599,4688,1765,1786,8,0.0064425807655897,0.0559931506849315,37.56021722229364,0.0,2,
1488879032,4688,1765,1786,4,0.0064425807655897,0.0559931506849315,37.56021722229364,0.0,2,
1488907223,4688,1765,1786,4,0.0064425807655897,0.0559931506849315,37.56021722229364,0.0,2,
1488908189,4688,1765,1786,4,0.0064425807655897,0.0559931506849315,37.56021722229364,0.0,2,
1488999074,4688,1765,1848,2,0.0007119905067932,0.0058219178082191,11.618181165090116,0.0,2,
1489087095,8204,1765,1786,4,0.0066585778856281,0.0152397260273972,1.8637286507665056,0.0311799099033679,2,
1489395134,4688,1765,1909,2,0.0001919974400341,0.0013698630136986,5.155794128801468,1.262791295975063e-07,2,
1489399192,4688,1765,1909,2,0.0001919974400341,0.0013698630136986,5.155794128801468,1.262791295975063e-07,2,
1489399797,4688,1765,1909,2,0.0001919974400341,0.0013698630136986,5.155794128801468,1.262791295975063e-07,2,
1489438502,4688,1765,1786,4,0.0064425807655897,0.0559931506849315,37.56021722229364,0.0,2,
1489439115,4688,1765,1786,4,0.0064425807655897,0.0559931506849315,37.56021722229364,0.0,2,
1489483733,4688,1765,1786,4,0.0064425807655897,0.0559931506849315,37.56021722229364,0.0,2,
1489483918,4688,1765,1786,4,0.0064425807655897,0.0559931506849315,37.56021722229364,0.0,2,
1489484498,4688,1765,1786,4,0.0064425807655897,0.0559931506849315,37.56021722229364,0.0,2,
1489484591,4688,1765,1786,4,0.0064425807655897,0.0559931506849315,37.56021722229364,0.0,2,
1489484779,4688,1765,1786,4,0.0064425807655897,0.0559931506849315,37.56021722229364,0.0,2,
1489529374,4688,1765,1767,2,7.999893334755537e-06,0.0003424657534246,7.171620435172557,3.705924456198773e-13,2,
1489529426,4688,1765,1767,2,7.999893334755537e-06,0.0003424657534246,7.171620435172557,3.705924456198773e-13,2,
1489652199,4688,1765,1773,2,0.0004053279289609,0.0054794520547945,15.288036758147054,0.0,2,
1489652199,4688,1765,1848,4,0.0007119905067932,0.0058219178082191,11.618181165090116,0.0,2,
1489652549,4688,1765,1773,2,0.0004053279289609,0.0054794520547945,15.288036758147054,0.0,2,
1489652549,4688,1765,1848,4,0.0007119905067932,0.0058219178082191,11.618181165090116,0.0,2,
1489836391,4688,1765,1786,4,0.0064425807655897,0.0559931506849315,37.56021722229364,0.0,2,
1489925703,4688,1765,1786,4,0.0064425807655897,0.0559931506849315,37.56021722229364,0.0,2,
1490095857,4688,1765,1775,4,0.0006266583112225,0.0082191780821917,18.3997749754614,0.0,2,
1490095960,4688,1765,1775,4,0.0006266583112225,0.0082191780821917,18.3997749754614,0.0,2,
1490556055,4688,1765,1848,4,0.0007119905067932,0.0058219178082191,11.618181165090116,0.0,2,
1490556226,4688,1765,1848,4,0.0007119905067932,0.0058219178082191,11.618181165090116,0.0,2,
1490556255,4688,1765,1848,4,0.0007119905067932,0.0058219178082191,11.618181165090116,0.0,2,
1490556392,4688,1765,1848,4,0.0007119905067932,0.0058219178082191,11.618181165090116,0.0,2,
1490564390,4688,1765,1786,4,0.0064425807655897,0.0559931506849315,37.56021722229364,0.0,2,
1490564718,4688,1765,1786,4,0.0064425807655897,0.0559931506849315,37.56021722229364,0.0,2,
1490564900,4688,1765,1786,4,0.0064425807655897,0.0559931506849315,37.56021722229364,0.0,2,
1490564986,4688,1765,1786,4,0.0064425807655897,0.0559931506849315,37.56021722229364,0.0,2,
1490958333,4688,1765,1786,4,0.0064425807655897,0.0559931506849315,37.56021722229364,0.0,2,
1490993032,4688,1765,1786,4,0.0064425807655897,0.0559931506849315,37.56021722229364,0.0,2,
1490993734,4688,1765,1786,4,0.0064425807655897,0.0559931506849315,37.56021722229364,0.0,2,
1491053340,4688,1765,1773,2,0.0004053279289609,0.0054794520547945,15.288036758147054,0.0,2,
1491053413,4688,1765,1773,2,0.0004053279289609,0.0054794520547945,15.288036758147054,0.0,2,
1491248717,45406,1953,8042,40,0.0001333315555792,0.0061643835616438,6.180442534843412,3.1961078228448514e-10,2,
1491586776,4688,1765,1773,4,0.0004053279289609,0.0054794520547945,15.288036758147054,0.0,2,
1491587113,4688,1765,1773,4,0.0004053279289609,0.0054794520547945,15.288036758147054,0.0,2,
1491587232,4688,1765,1773,4,0.0004053279289609,0.0054794520547945,15.288036758147054,0.0,2,
1491587529,4688,1765,1773,4,0.0004053279289609,0.0054794520547945,15.288036758147054,0.0,2,
1491772262,45430,35654,44610,8,0.0001493313422487,0.0068493150684931,5.0253965331043045,2.511966871177052e-07,2,
1491772418,45430,35654,44610,4,0.0001493313422487,0.0068493150684931,5.0253965331043045,2.511966871177052e-07,2,
1491772482,45430,35654,44610,4,0.0001493313422487,0.0068493150684931,5.0253965331043045,2.511966871177052e-07,2,
1491772904,45430,35654,44610,4,0.0001493313422487,0.0068493150684931,5.0253965331043045,2.511966871177052e-07,2,
1491773063,45430,35654,44610,4,0.0001493313422487,0.0068493150684931,5.0253965331043045,2.511966871177052e-07,2,
1491773139,45430,35654,44610,4,0.0001493313422487,0.0068493150684931,5.0253965331043045,2.511966871177052e-07,2,
1491830055,45430,35654,44610,12,0.0001493313422487,0.0068493150684931,5.0253965331043045,2.511966871177052e-07,2,
1491831129,45430,35654,44610,8,0.0001493313422487,0.0068493150684931,5.0253965331043045,2.511966871177052e-07,2,
1491989666,4688,1765,1786,4,0.0064425807655897,0.0559931506849315,37.56021722229364,0.0,2,
1491989970,4688,1765,1786,4,0.0064425807655897,0.0559931506849315,37.56021722229364,0.0,2,
1491990536,4688,1765,1786,4,0.0064425807655897,0.0559931506849315,37.56021722229364,0.0,2,
1492022283,4688,1765,1773,2,0.0004053279289609,0.0054794520547945,15.288036758147054,0.0,2,
1492083033,4688,1765,1786,4,0.0064425807655897,0.0559931506849315,37.56021722229364,0.0,2,
1492083268,4688,1765,1786,4,0.0064425807655897,0.0559931506849315,37.56021722229364,0.0,2,
1492097543,4688,1765,1786,4,0.0064425807655897,0.0559931506849315,37.56021722229364,0.0,2,
1492097550,4688,1765,1786,4,0.0064425807655897,0.0559931506849315,37.56021722229364,0.0,2,
1492169940,4688,1765,1786,4,0.0064425807655897,0.0559931506849315,37.56021722229364,0.0,2,
1492170322,4688,1765,1786,4,0.0064425807655897,0.0559931506849315,37.56021722229364,0.0,2,
1492194855,4688,1765,1786,4,0.0064425807655897,0.0559931506849315,37.56021722229364,0.0,2,
1492195126,4688,1765,1786,4,0.0064425807655897,0.0559931506849315,37.56021722229364,0.0,2,
1492195828,34522,34660,34666,2,1.5999786669511075e-05,0.0037671232876712,5.704382032762963,5.8382964018832695e-09,2,
1492195831,34522,34660,34666,2,1.5999786669511075e-05,0.0037671232876712,5.704382032762963,5.8382964018832695e-09,2,
1492196239,4688,1765,1786,4,0.0064425807655897,0.0559931506849315,37.56021722229364,0.0,2,
1492198797,34522,34660,34666,2,1.5999786669511075e-05,0.0037671232876712,5.704382032762963,5.8382964018832695e-09,2,
1492198799,34522,34660,34666,2,1.5999786669511075e-05,0.0037671232876712,5.704382032762963,5.8382964018832695e-09,2,
1492203101,34522,34660,34666,2,1.5999786669511075e-05,0.0037671232876712,5.704382032762963,5.8382964018832695e-09,2,
1492203103,34522,34660,34666,2,1.5999786669511075e-05,0.0037671232876712,5.704382032762963,5.8382964018832695e-09,2,
1492204168,34522,34660,34666,2,1.5999786669511075e-05,0.0037671232876712,5.704382032762963,5.8382964018832695e-09,2,
1492204171,34522,34660,34666,2,1.5999786669511075e-05,0.0037671232876712,5.704382032762963,5.8382964018832695e-09,2,
1492204455,34522,34660,34666,4,1.5999786669511075e-05,0.0037671232876712,5.704382032762963,5.8382964018832695e-09,2,
1492204457,34522,34660,34666,4,1.5999786669511075e-05,0.0037671232876712,5.704382032762963,5.8382964018832695e-09,2,
1492205423,34522,34660,34666,4,1.5999786669511075e-05,0.0037671232876712,5.704382032762963,5.8382964018832695e-09,2,
1492205462,34522,34660,34666,4,1.5999786669511075e-05,0.0037671232876712,5.704382032762963,5.8382964018832695e-09,2,
1492205465,34522,34660,34666,4,1.5999786669511075e-05,0.0037671232876712,5.704382032762963,5.8382964018832695e-09,2,
1492205600,34522,34660,34666,4,1.5999786669511075e-05,0.0037671232876712,5.704382032762963,5.8382964018832695e-09,2,
1492205604,34522,34660,34666,4,1.5999786669511075e-05,0.0037671232876712,5.704382032762963,5.8382964018832695e-09,2,
1492279946,4688,1765,1786,4,0.0064425807655897,0.0559931506849315,37.56021722229364,0.0,2,
1492280212,4688,1765,1786,4,0.0064425807655897,0.0559931506849315,37.56021722229364,0.0,2,
1492280403,4688,1765,1786,4,0.0064425807655897,0.0559931506849315,37.56021722229364,0.0,2,
1492280563,4688,1765,1786,4,0.0064425807655897,0.0559931506849315,37.56021722229364,0.0,2,
1492280821,4688,1765,1786,4,0.0064425807655897,0.0559931506849315,37.56021722229364,0.0,2,
1492293051,4688,1765,1786,4,0.0064425807655897,0.0559931506849315,37.56021722229364,0.0,2,
1492293293,4688,1765,1786,4,0.0064425807655897,0.0559931506849315,37.56021722229364,0.0,2,
1492293741,4688,1765,1786,4,0.0064425807655897,0.0559931506849315,37.56021722229364,0.0,2,
1492434523,4688,1765,1775,4,0.0006266583112225,0.0082191780821917,18.3997749754614,0.0,2,
1492451279,4688,1765,1775,4,0.0006266583112225,0.0082191780821917,18.3997749754614,0.0,2,
1492451292,4688,1765,1775,4,0.0006266583112225,0.0082191780821917,18.3997749754614,0.0,2,
1492451660,4688,1765,1775,4,0.0006266583112225,0.0082191780821917,18.3997749754614,0.0,2,
1492598328,4688,1765,1848,12,0.0007119905067932,0.0058219178082191,11.618181165090116,0.0,2,
1492624207,4688,1765,1775,12,0.0006266583112225,0.0082191780821917,18.3997749754614,0.0,2,
1492624849,4688,1765,1775,12,0.0006266583112225,0.0082191780821917,18.3997749754614,0.0,2,
1492625211,4688,1765,1775,12,0.0006266583112225,0.0082191780821917,18.3997749754614,0.0,2,
1492625960,4688,1765,1775,4,0.0006266583112225,0.0082191780821917,18.3997749754614,0.0,2,
1492626523,4688,1765,1775,4,0.0006266583112225,0.0082191780821917,18.3997749754614,0.0,2,
1492626867,4688,1765,1775,4,0.0006266583112225,0.0082191780821917,18.3997749754614,0.0,2,
1492627135,4688,1765,1775,4,0.0006266583112225,0.0082191780821917,18.3997749754614,0.0,2,
1492712622,4688,1765,1775,4,0.0006266583112225,0.0082191780821917,18.3997749754614,0.0,2,
1492776375,4688,1765,1786,12,0.0064425807655897,0.0559931506849315,37.56021722229364,0.0,2,
1492788024,45430,35654,44610,8,0.0001493313422487,0.0068493150684931,5.0253965331043045,2.511966871177052e-07,2,
1492788124,45430,35654,44610,8,0.0001493313422487,0.0068493150684931,5.0253965331043045,2.511966871177052e-07,2,
1492788180,45430,35654,44610,8,0.0001493313422487,0.0068493150684931,5.0253965331043045,2.511966871177052e-07,2,
1492788333,45430,35654,44610,8,0.0001493313422487,0.0068493150684931,5.0253965331043045,2.511966871177052e-07,2,
1492797529,4688,1765,1775,8,0.0006266583112225,0.0082191780821917,18.3997749754614,0.0,2,
1492798017,4688,1765,1775,8,0.0006266583112225,0.0082191780821917,18.3997749754614,0.0,2,
1492808835,4688,1765,1848,2,0.0007119905067932,0.0058219178082191,11.618181165090116,0.0,2,
1492960307,4688,1765,1786,6,0.0064425807655897,0.0559931506849315,37.56021722229364,0.0,2,
1492960862,4688,1765,1786,4,0.0064425807655897,0.0559931506849315,37.56021722229364,0.0,2,
1493027414,4688,1765,1848,2,0.0007119905067932,0.0058219178082191,11.618181165090116,0.0,2,
1493031784,1776,1765,1786,8,0.00654391274783,0.0335616438356164,6.471578194518656,4.849232126957759e-11,2,
1493060164,4688,1765,1773,2,0.0004053279289609,0.0054794520547945,15.288036758147054,0.0,2,
1493107939,4688,1765,1773,2,0.0004053279289609,0.0054794520547945,15.288036758147054,0.0,2,
1493107939,4688,1765,1786,4,0.0064425807655897,0.0559931506849315,37.56021722229364,0.0,2,
1493108340,4688,1765,1773,2,0.0004053279289609,0.0054794520547945,15.288036758147054,0.0,2,
1493108340,4688,1765,1786,4,0.0064425807655897,0.0559931506849315,37.56021722229364,0.0,2,
1493108713,4688,1765,1773,2,0.0004053279289609,0.0054794520547945,15.288036758147054,0.0,2,
1493108713,4688,1765,1786,4,0.0064425807655897,0.0559931506849315,37.56021722229364,0.0,2,
1493110042,4688,1765,1773,2,0.0004053279289609,0.0054794520547945,15.288036758147054,0.0,2,
1493110163,4688,1765,1773,2,0.0004053279289609,0.0054794520547945,15.288036758147054,0.0,2,
1493110230,4688,1765,1773,2,0.0004053279289609,0.0054794520547945,15.288036758147054,0.0,2,
1493134417,4688,1765,1786,4,0.0064425807655897,0.0559931506849315,37.56021722229364,0.0,2,
1493234409,4688,1765,1848,2,0.0007119905067932,0.0058219178082191,11.618181165090116,0.0,2,
1493235000,4688,1765,1848,2,0.0007119905067932,0.0058219178082191,11.618181165090116,0.0,2,
1493235147,4688,1765,1848,2,0.0007119905067932,0.0058219178082191,11.618181165090116,0.0,2,
1493235269,4688,1765,1848,2,0.0007119905067932,0.0058219178082191,11.618181165090116,0.0,2,
1493385690,4688,1765,1786,8,0.0064425807655897,0.0559931506849315,37.56021722229364,0.0,2,
1493405882,35466,1955,34634,24,6.933240890121465e-05,0.0020547945205479,1.8003043992722132,0.035906293325259,2,
1493486305,4688,1765,1773,2,0.0004053279289609,0.0054794520547945,15.288036758147054,0.0,2,
1493834688,45564,1773,1831,8,0.0002693297422701,0.0061643835616438,3.869306236318831,5.4572741075453735e-05,2,
1493834689,45564,1773,1831,8,0.0002693297422701,0.0061643835616438,3.869306236318831,5.4572741075453735e-05,2,
1493834690,45564,1773,1831,8,0.0002693297422701,0.0061643835616438,3.869306236318831,5.4572741075453735e-05,2,
1493900547,4688,1765,1786,6,0.0064425807655897,0.0559931506849315,37.56021722229364,0.0,2,
1493900591,4688,1765,1786,6,0.0064425807655897,0.0559931506849315,37.56021722229364,0.0,2,
1493919274,43746,1773,1788,20,9.066545779389608e-05,0.0034246575342465,2.2961356969639617,0.0108340619032802,2,
1493919275,43746,1773,1788,20,9.066545779389608e-05,0.0034246575342465,2.2961356969639617,0.0108340619032802,2,
1493991790,4688,1765,1786,4,0.0064425807655897,0.0559931506849315,37.56021722229364,0.0,2,
1494018535,4688,1765,1786,4,0.0064425807655897,0.0559931506849315,37.56021722229364,0.0,2,
1494018540,4688,1765,1786,4,0.0064425807655897,0.0559931506849315,37.56021722229364,0.0,2,
1494077686,4688,1765,1786,4,0.0064425807655897,0.0559931506849315,37.56021722229364,0.0,2,
1494167365,4688,1765,1786,4,0.0064425807655897,0.0559931506849315,37.56021722229364,0.0,2,
1494167365,4688,1765,8270,4,0.0028612951827308,0.0238013698630136,23.775243291720773,0.0,2,
1494168040,4688,1765,1848,2,0.0007119905067932,0.0058219178082191,11.618181165090116,0.0,2,
1494168040,4688,1765,8270,4,0.0028612951827308,0.0238013698630136,23.775243291720773,0.0,2,
1494317745,4688,1765,1786,4,0.0064425807655897,0.0559931506849315,37.56021722229364,0.0,2,
1494317801,4688,1765,1786,4,0.0064425807655897,0.0559931506849315,37.56021722229364,0.0,2,
1494332609,4688,1765,1786,4,0.0064425807655897,0.0559931506849315,37.56021722229364,0.0,2,
1494332609,4688,1765,1909,2,0.0001919974400341,0.0013698630136986,5.155794128801468,1.262791295975063e-07,2,
1494333278,4688,1765,1786,4,0.0064425807655897,0.0559931506849315,37.56021722229364,0.0,2,
1494333278,4688,1765,1909,2,0.0001919974400341,0.0013698630136986,5.155794128801468,1.262791295975063e-07,2,
1494333425,4688,1765,1786,4,0.0064425807655897,0.0559931506849315,37.56021722229364,0.0,2,
1494333425,4688,1765,1909,2,0.0001919974400341,0.0013698630136986,5.155794128801468,1.262791295975063e-07,2,
1494333575,4688,1765,1909,2,0.0001919974400341,0.0013698630136986,5.155794128801468,1.262791295975063e-07,2,
1494364332,4688,1765,1786,4,0.0064425807655897,0.0559931506849315,37.56021722229364,0.0,2,
1494364562,4688,1765,1786,4,0.0064425807655897,0.0559931506849315,37.56021722229364,0.0,2,
1494364660,4688,1765,1786,4,0.0064425807655897,0.0559931506849315,37.56021722229364,0.0,2,
1494364857,4688,1765,1786,4,0.0064425807655897,0.0559931506849315,37.56021722229364,0.0,2,
1494364939,4688,1765,1786,4,0.0064425807655897,0.0559931506849315,37.56021722229364,0.0,2,
1494365199,4688,1765,1786,4,0.0064425807655897,0.0559931506849315,37.56021722229364,0.0,2,
1494365276,4688,1765,1786,4,0.0064425807655897,0.0559931506849315,37.56021722229364,0.0,2,
1494445230,4688,1765,1786,4,0.0064425807655897,0.0559931506849315,37.56021722229364,0.0,2,
1494445519,1776,1765,1786,4,0.00654391274783,0.0335616438356164,6.471578194518656,4.849232126957759e-11,2,
1494445953,4688,1765,1786,4,0.0064425807655897,0.0559931506849315,37.56021722229364,0.0,2,
1494446093,4688,1765,1786,4,0.0064425807655897,0.0559931506849315,37.56021722229364,0.0,2,
1494498603,4688,1765,1773,6,0.0004053279289609,0.0054794520547945,15.288036758147054,0.0,2,
1494498603,4688,1765,1786,4,0.0064425807655897,0.0559931506849315,37.56021722229364,0.0,2,
1494499344,4688,1765,1786,4,0.0064425807655897,0.0559931506849315,37.56021722229364,0.0,2,
1494690514,4688,1765,8270,8,0.0028612951827308,0.0238013698630136,23.775243291720773,0.0,2,
1494690790,4688,1765,8270,4,0.0028612951827308,0.0238013698630136,23.775243291720773,0.0,2,
1494690925,4688,1765,8270,4,0.0028612951827308,0.0238013698630136,23.775243291720773,0.0,2,
1494718213,45098,9044,43752,4,0.0001573312355835,0.0049657534246575,4.679747455756707,1.4361424875986015e-06,2,
1494877615,4688,1765,1786,2,0.0064425807655897,0.0559931506849315,37.56021722229364,0.0,2,
1494963262,4688,1765,1786,4,0.0064425807655897,0.0559931506849315,37.56021722229364,0.0,2,
1494963953,4688,1765,1786,4,0.0064425807655897,0.0559931506849315,37.56021722229364,0.0,2,
1494964324,4688,1765,1786,4,0.0064425807655897,0.0559931506849315,37.56021722229364,0.0,2,
1494964324,4688,1765,1848,2,0.0007119905067932,0.0058219178082191,11.618181165090116,0.0,2,
1494964324,4688,1765,8270,2,0.0028612951827308,0.0238013698630136,23.775243291720773,0.0,2,
1494964494,4688,1765,1786,4,0.0064425807655897,0.0559931506849315,37.56021722229364,0.0,2,
1494964494,4688,1765,1848,2,0.0007119905067932,0.0058219178082191,11.618181165090116,0.0,2,
1494964494,4688,1765,8270,2,0.0028612951827308,0.0238013698630136,23.775243291720773,0.0,2,
1494964814,4688,1765,1848,2,0.0007119905067932,0.0058219178082191,11.618181165090116,0.0,2,
1494964814,4688,1765,8270,2,0.0028612951827308,0.0238013698630136,23.775243291720773,0.0,2,
1494965231,4688,1765,1848,2,0.0007119905067932,0.0058219178082191,11.618181165090116,0.0,2,
1494965231,4688,1765,8270,2,0.0028612951827308,0.0238013698630136,23.775243291720773,0.0,2,
1495125683,4688,1765,8270,4,0.0028612951827308,0.0238013698630136,23.775243291720773,0.0,2,
1495125838,4688,1765,8270,4,0.0028612951827308,0.0238013698630136,23.775243291720773,0.0,2,
1495222761,4688,1765,1786,4,0.0064425807655897,0.0559931506849315,37.56021722229364,0.0,2,
1495222761,4688,1765,8270,6,0.0028612951827308,0.0238013698630136,23.775243291720773,0.0,2,
1495275635,1828,8270,1886,4,0.0002639964800469,0.0020547945205479,1.6608017914193844,0.0483766306354815,2,
1495275743,1828,8270,1886,4,0.0002639964800469,0.0020547945205479,1.6608017914193844,0.0483766306354815,2,
