A,B,X,Y,Z,chiamate,evento,p0,p_cappuccio,significativo,timestamp,z
7786.0,7786.0,11,11,,9,4B,0.001967973760349862,0.009021927466093087,4.83892900859928e-07,1485516469,4.898078080700259
7786.0,7786.0,11,11,,9,4B,0.001967973760349862,0.009021927466093087,4.83892900859928e-07,1485516487,4.898078080700259
7786.0,7786.0,11,11,,9,4B,0.001967973760349862,0.009021927466093087,4.83892900859928e-07,1485516489,4.898078080700259
7786.0,7786.0,11,11,,9,4B,0.001967973760349862,0.009021927466093087,4.83892900859928e-07,1485516542,4.898078080700259
7786.0,7786.0,11,11,,9,4B,0.001967973760349862,0.009021927466093087,4.83892900859928e-07,1485516544,4.898078080700259
45208.0,43391.0,2072,2072,,6,4B,0.0033466220450394,0.0011352094162633685,0.7006988001517913,1485516559,-0.5264113956093444
45208.0,45208.0,2072,2072,,3,4B,0.00035732856895241395,0.000955965824221784,0.3316178812442716,1485516559,0.43545008515791184
7786.0,7786.0,11,11,,9,4B,0.001967973760349862,0.009021927466093087,4.83892900859928e-07,1485516583,4.898078080700259
7786.0,7786.0,11,11,,9,4B,0.001967973760349862,0.009021927466093087,4.83892900859928e-07,1485516585,4.898078080700259
7786.0,7786.0,11,11,,9,4B,0.001967973760349862,0.009021927466093087,4.83892900859928e-07,1485516670,4.898078080700259
7786.0,7786.0,11,11,,9,4B,0.001967973760349862,0.009021927466093087,4.83892900859928e-07,1485516671,4.898078080700259
7786.0,7786.0,11,11,,9,4B,0.001967973760349862,0.009021927466093087,4.83892900859928e-07,1485516696,4.898078080700259
7786.0,7786.0,11,11,,9,4B,0.001967973760349862,0.009021927466093087,4.83892900859928e-07,1485516698,4.898078080700259
7786.0,7786.0,11,11,,9,4B,0.001967973760349862,0.009021927466093087,4.83892900859928e-07,1485516759,4.898078080700259
7786.0,7786.0,11,11,,9,4B,0.001967973760349862,0.009021927466093087,4.83892900859928e-07,1485516761,4.898078080700259
7786.0,7786.0,11,11,,9,4B,0.001967973760349862,0.009021927466093087,4.83892900859928e-07,1485516800,4.898078080700259
7786.0,7786.0,11,11,,9,4B,0.001967973760349862,0.009021927466093087,4.83892900859928e-07,1485516802,4.898078080700259
7786.0,7786.0,11,11,,9,4B,0.001967973760349862,0.009021927466093087,4.83892900859928e-07,1485516818,4.898078080700259
7786.0,7786.0,11,11,,9,4B,0.001967973760349862,0.009021927466093087,4.83892900859928e-07,1485516820,4.898078080700259
7786.0,7786.0,11,11,,3,4B,0.001967973760349862,0.009021927466093087,4.83892900859928e-07,1485517587,4.898078080700259
7786.0,7786.0,11,11,,6,4B,0.001967973760349862,0.009021927466093087,4.83892900859928e-07,1485517959,4.898078080700259
7802.0,7786.0,11,11,,3,4B,0.0024986333515553127,0.0002987393200693075,0.7742699350814183,1485526908,-0.7529829997742075
7802.0,7786.0,11,11,,3,4B,0.0024986333515553127,0.0002987393200693075,0.7742699350814183,1485526919,-0.7529829997742075
7786.0,7786.0,11,11,,3,4B,0.001967973760349862,0.009021927466093087,4.83892900859928e-07,1485528212,4.898078080700259
45217.0,43391.0,2072,2072,,3,4B,0.0034079545606058585,0.0001792435920415845,0.5441139231605435,1485531656,-0.1108035203879593
45315.0,45311.0,7982,7982,,3,4B,0.0007226570312395834,5.97478640138615e-05,0.5920118676350652,1485539079,-0.2327233134016957
45317.0,45311.0,7982,7982,,3,4B,0.0006986573512353169,0.0004182350480970305,0.5567685670980225,1485539413,-0.14278135113221854
45311.0,45311.0,7982,7982,,3,4B,0.00043732750229996935,0.003823863296887136,0.0036151458724259507,1485539570,2.686046999825455
45311.0,45311.0,7982,7982,,3,4B,0.00043732750229996935,0.003823863296887136,0.0036151458724259507,1485539571,2.686046999825455
43391.0,43391.0,2072,2072,,3,4B,0.0020213063825815654,0.02342116269343371,0.0,1485540440,17.06661836421807
43391.0,43391.0,2072,2072,,3,4B,0.0020213063825815654,0.02342116269343371,0.0,1485540590,17.06661836421807
43391.0,43391.0,2072,2072,,3,4B,0.0020213063825815654,0.02342116269343371,0.0,1485540698,17.06661836421807
43391.0,43391.0,2072,2072,,6,4B,0.0020213063825815654,0.02342116269343371,0.0,1485541622,17.06661836421807
43391.0,43391.0,2072,2072,,3,4B,0.0020213063825815654,0.02342116269343371,0.0,1485586630,17.06661836421807
43391.0,43391.0,2072,2072,,3,4B,0.0020213063825815654,0.02342116269343371,0.0,1485586668,17.06661836421807
43391.0,43391.0,2072,2072,,6,4B,0.0020213063825815654,0.02342116269343371,0.0,1485593012,17.06661836421807
43391.0,43391.0,2072,2072,,6,4B,0.0020213063825815654,0.02342116269343371,0.0,1485593021,17.06661836421807
43391.0,45208.0,2072,2072,,3,4B,0.000386661511179851,0.0011352094162633685,0.08631489037270879,1485594341,1.3638023491865408
43391.0,45208.0,2072,2072,,3,4B,0.000386661511179851,0.0011352094162633685,0.08631489037270879,1485594832,1.3638023491865408
43391.0,43391.0,2072,2072,,6,4B,0.0020213063825815654,0.02342116269343371,0.0,1485603327,17.06661836421807
35464.0,35452.0,1955,1955,,3,4B,0.00032266236450180665,0.000119495728027723,0.5661731780029509,1485607401,-0.16663958606581833
35464.0,35452.0,1955,1955,,3,4B,0.00032266236450180665,0.000119495728027723,0.5661731780029509,1485607404,-0.16663958606581833
35442.0,35452.0,1955,1955,,3,4B,0.00032266236450180665,5.97478640138615e-05,0.5543040633520738,1485607470,-0.13654320299186815
35488.0,35438.0,1955,1955,,3,4B,0.0002773296356048586,5.97478640138615e-05,0.5265619579386416,1485625193,-0.06663022376005083
46450.0,1896.0,1954,1954,,3,4B,7.999893334755537e-06,5.97478640138615e-05,0.43831386284435214,1485625510,0.15524556796851574
46464.0,1896.0,1954,1954,,3,4B,2.666631111585179e-06,5.97478640138615e-05,0.4169386117723106,1485626487,0.20973151958208364
46464.0,2065.0,1954,1954,,3,4B,2.666631111585179e-06,5.97478640138615e-05,0.4169386117723106,1485626487,0.20973151958208364
1896.0,1896.0,1954,1954,,3,4B,2.666631111585179e-06,0.0001792435920415845,0.4044714842832451,1485627221,0.2417898958894878
1896.0,2065.0,1954,1954,,3,4B,2.666631111585179e-06,0.000119495728027723,0.4364499469651144,1485627221,0.15997610917889948
2065.0,1896.0,1954,1954,,3,4B,2.666631111585179e-06,0.000119495728027723,0.4506905116292764,1485627221,0.12391696132818746
2065.0,2065.0,1954,1954,,3,4B,2.666631111585179e-06,5.97478640138615e-05,0.4758610772178586,1485627221,0.060544274644132624
1896.0,1896.0,1954,1954,,3,4B,2.666631111585179e-06,0.0001792435920415845,0.4044714842832451,1485627222,0.2417898958894878
1896.0,2065.0,1954,1954,,3,4B,2.666631111585179e-06,0.000119495728027723,0.4364499469651144,1485627222,0.15997610917889948
1896.0,1896.0,1954,1954,,3,4B,2.666631111585179e-06,0.0001792435920415845,0.4044714842832451,1485627505,0.2417898958894878
2065.0,1896.0,1954,1954,,3,4B,2.666631111585179e-06,0.000119495728027723,0.4506905116292764,1485627505,0.12391696132818746
45311.0,45311.0,7982,7982,,3,4B,0.00043732750229996935,0.003823863296887136,0.0036151458724259507,1485634501,2.686046999825455
35439.0,35453.0,1955,1955,,3,4B,0.00013066492446767375,5.97478640138615e-05,0.527318053149612,1485634959,-0.06852980648156201
45311.0,45311.0,7982,7982,,3,4B,0.00043732750229996935,0.003823863296887136,0.0036151458724259507,1485635045,2.686046999825455
35488.0,35447.0,1955,1955,,3,4B,0.00021866375114998468,0.000119495728027723,0.5136408940149466,1485635233,-0.034199316007696
35488.0,35453.0,1955,1955,,3,4B,0.00013066492446767375,0.000119495728027723,0.5019877681908325,1485635233,-0.0049826165672710145
35488.0,35447.0,1955,1955,,3,4B,0.00021866375114998468,0.000119495728027723,0.5136408940149466,1485635408,-0.034199316007696
35488.0,35453.0,1955,1955,,3,4B,0.00013066492446767375,0.000119495728027723,0.5019877681908325,1485635408,-0.0049826165672710145
35453.0,35447.0,1955,1955,,3,4B,0.00021866375114998468,0.000238991456055446,0.4960071022637963,1485635870,0.010008877471701727
35453.0,35453.0,1955,1955,,3,4B,0.0001253316622445034,0.000119495728027723,0.5015140986183564,1485635870,-0.003795291518712553
35453.0,35447.0,1955,1955,,3,4B,0.00021866375114998468,0.000238991456055446,0.4960071022637963,1485635872,0.010008877471701727
35453.0,35453.0,1955,1955,,3,4B,0.0001253316622445034,0.000119495728027723,0.5015140986183564,1485635872,-0.003795291518712553
35453.0,35447.0,1955,1955,,3,4B,0.00021866375114998468,0.000238991456055446,0.4960071022637963,1485636753,0.010008877471701727
35453.0,35447.0,1955,1955,,3,4B,0.00021866375114998468,0.000238991456055446,0.4960071022637963,1485636755,0.010008877471701727
45311.0,45311.0,7982,7982,,3,4B,0.00043732750229996935,0.003823863296887136,0.0036151458724259507,1485636766,2.686046999825455
45311.0,45311.0,7982,7982,,3,4B,0.00043732750229996935,0.003823863296887136,0.0036151458724259507,1485636768,2.686046999825455
43391.0,43391.0,2072,2072,,6,4B,0.0020213063825815654,0.02342116269343371,0.0,1485775403,17.06661836421807
43391.0,43391.0,2072,2072,,6,4B,0.0020213063825815654,0.02342116269343371,0.0,1485775542,17.06661836421807
45319.0,45317.0,7982,7982,,3,4B,0.0004773269689737472,5.97478640138615e-05,0.53232248862287,1485775571,-0.0811093087693859
43391.0,43391.0,2072,2072,,3,4B,0.0020213063825815654,0.02342116269343371,0.0,1485776625,17.06661836421807
44831.0,44831.0,35151,35151,,3,4B,2.666631111585179e-06,0.00597478640138615,0.0,1485778662,37.11643273192641
44831.0,44831.0,35151,35151,,3,4B,2.666631111585179e-06,0.00597478640138615,0.0,1485778664,37.11643273192641
44831.0,44831.0,35151,35151,,3,4B,2.666631111585179e-06,0.00597478640138615,0.0,1485779668,37.11643273192641
44831.0,44831.0,35151,35151,,3,4B,2.666631111585179e-06,0.00597478640138615,0.0,1485779670,37.11643273192641
44831.0,44831.0,35151,35151,,3,4B,2.666631111585179e-06,0.00597478640138615,0.0,1485779672,37.11643273192641
44831.0,44831.0,35151,35151,,3,4B,2.666631111585179e-06,0.00597478640138615,0.0,1485779673,37.11643273192641
44831.0,44831.0,35151,35151,,3,4B,2.666631111585179e-06,0.00597478640138615,0.0,1485779674,37.11643273192641
44831.0,44831.0,35151,35151,,3,4B,2.666631111585179e-06,0.00597478640138615,0.0,1485779675,37.11643273192641
44831.0,44831.0,35151,35151,,3,4B,2.666631111585179e-06,0.00597478640138615,0.0,1485779676,37.11643273192641
44831.0,44831.0,35151,35151,,3,4B,2.666631111585179e-06,0.00597478640138615,0.0,1485779677,37.11643273192641
44831.0,44831.0,35151,35151,,3,4B,2.666631111585179e-06,0.00597478640138615,0.0,1485779678,37.11643273192641
44831.0,44831.0,35151,35151,,3,4B,2.666631111585179e-06,0.00597478640138615,0.0,1485779679,37.11643273192641
44831.0,44831.0,35151,35151,,3,4B,2.666631111585179e-06,0.00597478640138615,0.0,1485779680,37.11643273192641
44831.0,44831.0,35151,35151,,3,4B,2.666631111585179e-06,0.00597478640138615,0.0,1485779681,37.11643273192641
44831.0,44831.0,35151,35151,,3,4B,2.666631111585179e-06,0.00597478640138615,0.0,1485779683,37.11643273192641
44831.0,44831.0,35151,35151,,3,4B,2.666631111585179e-06,0.00597478640138615,0.0,1485779684,37.11643273192641
44831.0,44831.0,35151,35151,,3,4B,2.666631111585179e-06,0.00597478640138615,0.0,1485779685,37.11643273192641
44831.0,44831.0,35151,35151,,3,4B,2.666631111585179e-06,0.00597478640138615,0.0,1485779686,37.11643273192641
44831.0,44831.0,35151,35151,,3,4B,2.666631111585179e-06,0.00597478640138615,0.0,1485779687,37.11643273192641
44831.0,44831.0,35151,35151,,3,4B,2.666631111585179e-06,0.00597478640138615,0.0,1485779688,37.11643273192641
44831.0,44831.0,35151,35151,,3,4B,2.666631111585179e-06,0.00597478640138615,0.0,1485779694,37.11643273192641
44831.0,44831.0,35151,35151,,3,4B,2.666631111585179e-06,0.00597478640138615,0.0,1485779695,37.11643273192641
44831.0,44831.0,35151,35151,,3,4B,2.666631111585179e-06,0.00597478640138615,0.0,1485779697,37.11643273192641
44831.0,44831.0,35151,35151,,3,4B,2.666631111585179e-06,0.00597478640138615,0.0,1485779698,37.11643273192641
44831.0,44831.0,35151,35151,,3,4B,2.666631111585179e-06,0.00597478640138615,0.0,1485779699,37.11643273192641
44831.0,44831.0,35151,35151,,3,4B,2.666631111585179e-06,0.00597478640138615,0.0,1485779700,37.11643273192641
44831.0,44831.0,35151,35151,,3,4B,2.666631111585179e-06,0.00597478640138615,0.0,1485779701,37.11643273192641
44831.0,44831.0,35151,35151,,3,4B,2.666631111585179e-06,0.00597478640138615,0.0,1485779706,37.11643273192641
44831.0,44831.0,35151,35151,,3,4B,2.666631111585179e-06,0.00597478640138615,0.0,1485779707,37.11643273192641
44831.0,44831.0,35151,35151,,3,4B,2.666631111585179e-06,0.00597478640138615,0.0,1485779708,37.11643273192641
44831.0,44831.0,35151,35151,,3,4B,2.666631111585179e-06,0.00597478640138615,0.0,1485779709,37.11643273192641
44831.0,44831.0,35151,35151,,3,4B,2.666631111585179e-06,0.00597478640138615,0.0,1485779710,37.11643273192641
44831.0,44831.0,35151,35151,,3,4B,2.666631111585179e-06,0.00597478640138615,0.0,1485779711,37.11643273192641
44831.0,44831.0,35151,35151,,3,4B,2.666631111585179e-06,0.00597478640138615,0.0,1485779717,37.11643273192641
44831.0,44831.0,35151,35151,,3,4B,2.666631111585179e-06,0.00597478640138615,0.0,1485779718,37.11643273192641
44831.0,44831.0,35151,35151,,3,4B,2.666631111585179e-06,0.00597478640138615,0.0,1485779719,37.11643273192641
44831.0,44831.0,35151,35151,,3,4B,2.666631111585179e-06,0.00597478640138615,0.0,1485779720,37.11643273192641
44831.0,44831.0,35151,35151,,3,4B,2.666631111585179e-06,0.00597478640138615,0.0,1485779721,37.11643273192641
44831.0,44831.0,35151,35151,,3,4B,2.666631111585179e-06,0.00597478640138615,0.0,1485779722,37.11643273192641
44831.0,44831.0,35151,35151,,3,4B,2.666631111585179e-06,0.00597478640138615,0.0,1485779727,37.11643273192641
44831.0,44831.0,35151,35151,,3,4B,2.666631111585179e-06,0.00597478640138615,0.0,1485779728,37.11643273192641
44831.0,44831.0,35151,35151,,3,4B,2.666631111585179e-06,0.00597478640138615,0.0,1485779729,37.11643273192641
44831.0,44831.0,35151,35151,,3,4B,2.666631111585179e-06,0.00597478640138615,0.0,1485779730,37.11643273192641
44831.0,44831.0,35151,35151,,3,4B,2.666631111585179e-06,0.00597478640138615,0.0,1485779731,37.11643273192641
44831.0,44831.0,35151,35151,,3,4B,2.666631111585179e-06,0.00597478640138615,0.0,1485779732,37.11643273192641
44831.0,44831.0,35151,35151,,3,4B,2.666631111585179e-06,0.00597478640138615,0.0,1485779738,37.11643273192641
44831.0,44831.0,35151,35151,,3,4B,2.666631111585179e-06,0.00597478640138615,0.0,1485779739,37.11643273192641
44831.0,44831.0,35151,35151,,3,4B,2.666631111585179e-06,0.00597478640138615,0.0,1485779740,37.11643273192641
44831.0,44831.0,35151,35151,,3,4B,2.666631111585179e-06,0.00597478640138615,0.0,1485779741,37.11643273192641
44831.0,44831.0,35151,35151,,3,4B,2.666631111585179e-06,0.00597478640138615,0.0,1485779742,37.11643273192641
44831.0,44831.0,35151,35151,,3,4B,2.666631111585179e-06,0.00597478640138615,0.0,1485779743,37.11643273192641
44831.0,44831.0,35151,35151,,3,4B,2.666631111585179e-06,0.00597478640138615,0.0,1485779749,37.11643273192641
44831.0,44831.0,35151,35151,,3,4B,2.666631111585179e-06,0.00597478640138615,0.0,1485779750,37.11643273192641
44831.0,44831.0,35151,35151,,3,4B,2.666631111585179e-06,0.00597478640138615,0.0,1485779751,37.11643273192641
44831.0,44831.0,35151,35151,,3,4B,2.666631111585179e-06,0.00597478640138615,0.0,1485779752,37.11643273192641
44831.0,44831.0,35151,35151,,3,4B,2.666631111585179e-06,0.00597478640138615,0.0,1485779753,37.11643273192641
44831.0,44831.0,35151,35151,,3,4B,2.666631111585179e-06,0.00597478640138615,0.0,1485779754,37.11643273192641
44831.0,44831.0,35151,35151,,3,4B,2.666631111585179e-06,0.00597478640138615,0.0,1485779760,37.11643273192641
44831.0,44831.0,35151,35151,,3,4B,2.666631111585179e-06,0.00597478640138615,0.0,1485779761,37.11643273192641
44831.0,44831.0,35151,35151,,3,4B,2.666631111585179e-06,0.00597478640138615,0.0,1485779762,37.11643273192641
44831.0,44831.0,35151,35151,,3,4B,2.666631111585179e-06,0.00597478640138615,0.0,1485779763,37.11643273192641
44831.0,44831.0,35151,35151,,3,4B,2.666631111585179e-06,0.00597478640138615,0.0,1485779764,37.11643273192641
44831.0,44831.0,35151,35151,,3,4B,2.666631111585179e-06,0.00597478640138615,0.0,1485779765,37.11643273192641
44831.0,44831.0,35151,35151,,3,4B,2.666631111585179e-06,0.00597478640138615,0.0,1485779771,37.11643273192641
44831.0,44831.0,35151,35151,,3,4B,2.666631111585179e-06,0.00597478640138615,0.0,1485779772,37.11643273192641
44831.0,44831.0,35151,35151,,3,4B,2.666631111585179e-06,0.00597478640138615,0.0,1485779773,37.11643273192641
44831.0,44831.0,35151,35151,,3,4B,2.666631111585179e-06,0.00597478640138615,0.0,1485779774,37.11643273192641
44831.0,44831.0,35151,35151,,3,4B,2.666631111585179e-06,0.00597478640138615,0.0,1485779775,37.11643273192641
44831.0,44831.0,35151,35151,,3,4B,2.666631111585179e-06,0.00597478640138615,0.0,1485779776,37.11643273192641
44831.0,44831.0,35151,35151,,3,4B,2.666631111585179e-06,0.00597478640138615,0.0,1485779781,37.11643273192641
44831.0,44831.0,35151,35151,,3,4B,2.666631111585179e-06,0.00597478640138615,0.0,1485779782,37.11643273192641
44831.0,44831.0,35151,35151,,3,4B,2.666631111585179e-06,0.00597478640138615,0.0,1485779783,37.11643273192641
44831.0,44831.0,35151,35151,,3,4B,2.666631111585179e-06,0.00597478640138615,0.0,1485779784,37.11643273192641
44831.0,44831.0,35151,35151,,3,4B,2.666631111585179e-06,0.00597478640138615,0.0,1485779785,37.11643273192641
44831.0,44831.0,35151,35151,,3,4B,2.666631111585179e-06,0.00597478640138615,0.0,1485779786,37.11643273192641
44831.0,44831.0,35151,35151,,3,4B,2.666631111585179e-06,0.00597478640138615,0.0,1485779787,37.11643273192641
44831.0,44831.0,35151,35151,,3,4B,2.666631111585179e-06,0.00597478640138615,0.0,1485779794,37.11643273192641
44831.0,44831.0,35151,35151,,3,4B,2.666631111585179e-06,0.00597478640138615,0.0,1485779795,37.11643273192641
44831.0,44831.0,35151,35151,,3,4B,2.666631111585179e-06,0.00597478640138615,0.0,1485779796,37.11643273192641
44831.0,44831.0,35151,35151,,3,4B,2.666631111585179e-06,0.00597478640138615,0.0,1485779797,37.11643273192641
44831.0,44831.0,35151,35151,,3,4B,2.666631111585179e-06,0.00597478640138615,0.0,1485779798,37.11643273192641
44831.0,44831.0,35151,35151,,3,4B,2.666631111585179e-06,0.00597478640138615,0.0,1485779799,37.11643273192641
44831.0,44831.0,35151,35151,,3,4B,2.666631111585179e-06,0.00597478640138615,0.0,1485779805,37.11643273192641
44831.0,44831.0,35151,35151,,3,4B,2.666631111585179e-06,0.00597478640138615,0.0,1485779806,37.11643273192641
44831.0,44831.0,35151,35151,,3,4B,2.666631111585179e-06,0.00597478640138615,0.0,1485779807,37.11643273192641
44831.0,44831.0,35151,35151,,3,4B,2.666631111585179e-06,0.00597478640138615,0.0,1485779808,37.11643273192641
44831.0,44831.0,35151,35151,,3,4B,2.666631111585179e-06,0.00597478640138615,0.0,1485779809,37.11643273192641
44831.0,44831.0,35151,35151,,3,4B,2.666631111585179e-06,0.00597478640138615,0.0,1485779810,37.11643273192641
44831.0,44831.0,35151,35151,,3,4B,2.666631111585179e-06,0.00597478640138615,0.0,1485779816,37.11643273192641
44831.0,44831.0,35151,35151,,3,4B,2.666631111585179e-06,0.00597478640138615,0.0,1485779817,37.11643273192641
44831.0,44831.0,35151,35151,,3,4B,2.666631111585179e-06,0.00597478640138615,0.0,1485779818,37.11643273192641
44831.0,44831.0,35151,35151,,3,4B,2.666631111585179e-06,0.00597478640138615,0.0,1485779819,37.11643273192641
44831.0,44831.0,35151,35151,,3,4B,2.666631111585179e-06,0.00597478640138615,0.0,1485779820,37.11643273192641
44831.0,44831.0,35151,35151,,3,4B,2.666631111585179e-06,0.00597478640138615,0.0,1485779821,37.11643273192641
44831.0,44831.0,35151,35151,,3,4B,2.666631111585179e-06,0.00597478640138615,0.0,1485779826,37.11643273192641
44831.0,44831.0,35151,35151,,3,4B,2.666631111585179e-06,0.00597478640138615,0.0,1485779827,37.11643273192641
44831.0,44831.0,35151,35151,,3,4B,2.666631111585179e-06,0.00597478640138615,0.0,1485779828,37.11643273192641
43434.0,43391.0,2072,2072,,6,4B,0.0034186210850522,0.000119495728027723,0.5225369853916166,1485779834,-0.0565219257550748
44831.0,44831.0,35151,35151,,3,4B,2.666631111585179e-06,0.00597478640138615,0.0,1485779834,37.11643273192641
44831.0,44831.0,35151,35151,,3,4B,2.666631111585179e-06,0.00597478640138615,0.0,1485779895,37.11643273192641
44831.0,44831.0,35151,35151,,3,4B,2.666631111585179e-06,0.00597478640138615,0.0,1485779900,37.11643273192641
43391.0,43391.0,2072,2072,,3,4B,0.0020213063825815654,0.02342116269343371,0.0,1485781542,17.06661836421807
45122.0,46446.0,1954,1954,,6,4B,0.00013599818669084412,0.000238991456055446,0.4913697449147258,1485784817,0.021634528979347426
45122.0,46446.0,1954,1954,,6,4B,0.00013599818669084412,0.000238991456055446,0.4913697449147258,1485784848,0.021634528979347426
35510.0,35441.0,1955,1955,,3,4B,8.79988266823109e-05,5.97478640138615e-05,0.505635349846808,1485794903,-0.014126197061844224
43391.0,43391.0,2072,2072,,3,4B,0.0020213063825815654,0.02342116269343371,0.0,1485794957,17.06661836421807
43391.0,43391.0,2072,2072,,3,4B,0.0020213063825815654,0.02342116269343371,0.0,1485795647,17.06661836421807
43391.0,43391.0,2072,2072,,3,4B,0.0020213063825815654,0.02342116269343371,0.0,1485795821,17.06661836421807
43391.0,45208.0,2072,2072,,6,4B,0.000386661511179851,0.0011352094162633685,0.08631489037270879,1485801300,1.3638023491865408
35441.0,35441.0,1955,1955,,3,4B,5.06659911201184e-05,0.000477982912110892,0.3612309449423665,1485801580,0.3551704647333757
35441.0,35441.0,1955,1955,,3,4B,5.06659911201184e-05,0.000477982912110892,0.3612309449423665,1485801583,0.3551704647333757
45208.0,45208.0,2072,2072,,3,4B,0.00035732856895241395,0.000955965824221784,0.3316178812442716,1485801830,0.43545008515791184
45208.0,43391.0,2072,2072,,9,4B,0.0033466220450394,0.0011352094162633685,0.7006988001517913,1485803875,-0.5264113956093444
43391.0,43391.0,2072,2072,,6,4B,0.0020213063825815654,0.02342116269343371,0.0,1485805347,17.06661836421807
43476.0,43476.0,2049,2049,,6,4B,7.999893334755537e-06,0.000119495728027723,0.4648802635090489,1485805862,0.08814613702608823
35441.0,35441.0,1955,1955,,3,4B,5.06659911201184e-05,0.000477982912110892,0.3612309449423665,1485809162,0.3551704647333757
43391.0,43391.0,2072,2072,,3,4B,0.0020213063825815654,0.02342116269343371,0.0,1485842184,17.06661836421807
43391.0,43391.0,2072,2072,,3,4B,0.0020213063825815654,0.02342116269343371,0.0,1485842907,17.06661836421807
43391.0,45208.0,2072,2072,,3,4B,0.000386661511179851,0.0011352094162633685,0.08631489037270879,1485848379,1.3638023491865408
43391.0,43390.0,2072,2072,,3,4B,0.00010933187557499234,0.000238991456055446,0.32845279326113763,1485851278,0.4441894951247364
43391.0,43391.0,2072,2072,,9,4B,0.0020213063825815654,0.02342116269343371,0.0,1485851278,17.06661836421807
45208.0,43390.0,2072,2072,,3,4B,0.00011733176890974788,5.97478640138615e-05,0.529132196150915,1485851753,-0.073088607011767
45208.0,43391.0,2072,2072,,9,4B,0.0033466220450394,0.0011352094162633685,0.7006988001517913,1485851753,-0.5264113956093444
43390.0,43391.0,2072,2072,,9,4B,0.003405287929494273,0.0002987393200693075,0.6397251027228525,1485852645,-0.3577241016760998
43391.0,43391.0,2072,2072,,3,4B,0.0020213063825815654,0.02342116269343371,0.0,1485852882,17.06661836421807
43435.0,45208.0,2072,2072,,3,4B,0.0004933267556432581,0.0001792435920415845,0.5539582459440522,1485857298,-0.13566830100449448
43391.0,43435.0,2072,2072,,3,4B,0.00021599712003839952,0.0002987393200693075,0.4200833609789213,1485863462,0.20168022644702246
43390.0,43391.0,2072,2072,,3,4B,0.003405287929494273,0.0002987393200693075,0.6397251027228525,1485865598,-0.3577241016760998
45089.0,45080.0,2053,2053,,6,4B,0.0006239916801109317,0.000238991456055446,0.56305934904327,1485877069,-0.1587303799018652
45089.0,45089.0,2053,2053,,3,4B,0.00015733123558352556,0.00119495728027723,0.19717188882694334,1485877069,0.8517663657432722
45089.0,45080.0,2053,2053,,6,4B,0.0006239916801109317,0.000238991456055446,0.56305934904327,1485877808,-0.1587303799018652
45311.0,45311.0,7982,7982,,3,4B,0.00043732750229996935,0.003823863296887136,0.0036151458724259507,1485888758,2.686046999825455
45311.0,45311.0,7982,7982,,3,4B,0.00043732750229996935,0.003823863296887136,0.0036151458724259507,1485888759,2.686046999825455
35439.0,35439.0,1955,1955,,3,4B,0.00022933027559632533,0.000597478640138615,0.3941387719544369,1485896147,0.26854798527287216
35458.0,35439.0,1955,1955,,3,4B,0.0003146624711670511,5.97478640138615e-05,0.5268740510043778,1485896153,-0.06741428409945263
43391.0,43391.0,2072,2072,,3,4B,0.0020213063825815654,0.02342116269343371,0.0,1485947109,17.06661836421807
45208.0,43391.0,2072,2072,,3,4B,0.0033466220450394,0.0011352094162633685,0.7006988001517913,1485947678,-0.5264113956093444
45311.0,45311.0,7982,7982,,3,4B,0.00043732750229996935,0.003823863296887136,0.0036151458724259507,1485955484,2.686046999825455
45311.0,45311.0,7982,7982,,3,4B,0.00043732750229996935,0.003823863296887136,0.0036151458724259507,1485955485,2.686046999825455
45311.0,45311.0,7982,7982,,3,4B,0.00043732750229996935,0.003823863296887136,0.0036151458724259507,1485955541,2.686046999825455
45311.0,45311.0,7982,7982,,3,4B,0.00043732750229996935,0.003823863296887136,0.0036151458724259507,1485955542,2.686046999825455
46404.0,46404.0,1954,1954,,6,4B,3.199957333902215e-05,0.000238991456055446,0.4400377984623343,1485964994,0.15087338360053554
46404.0,46404.0,1954,1954,,6,4B,3.199957333902215e-05,0.000238991456055446,0.4400377984623343,1485965149,0.15087338360053554
35443.0,35524.0,1955,1955,,3,4B,0.0,5.97478640138615e-05,0.0,1485966439,inf
43437.0,43391.0,2072,2072,,3,4B,0.003415954453940614,5.97478640138615e-05,0.5324176822495786,1485967081,-0.08134871231534466
43391.0,43391.0,2072,2072,,3,4B,0.0020213063825815654,0.02342116269343371,0.0,1485967347,17.06661836421807
43391.0,43391.0,2072,2072,,6,4B,0.0020213063825815654,0.02342116269343371,0.0,1485968579,17.06661836421807
43390.0,43390.0,2072,2072,,6,4B,0.0001013319822402368,0.000119495728027723,0.4951709703970338,1485974291,0.012104877752714413
43391.0,45212.0,2072,2072,,6,4B,4.7999360008533224e-05,0.000358487184083169,0.054216177809321975,1485981187,1.605279286018373
43487.0,43487.0,2071,2071,,3,4B,4.7999360008533224e-05,0.000238991456055446,0.4485576727263048,1485986707,0.12930622562972613
43487.0,43487.0,2071,2071,,3,4B,4.7999360008533224e-05,0.000238991456055446,0.4485576727263048,1485986711,0.12930622562972613
43487.0,43487.0,2071,2071,,3,4B,4.7999360008533224e-05,0.000238991456055446,0.4485576727263048,1485987909,0.12930622562972613
43487.0,43487.0,2071,2071,,3,4B,4.7999360008533224e-05,0.000238991456055446,0.4485576727263048,1485987913,0.12930622562972613
